"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties";"Action Type";"Standard Text Value"
"CHEMBL4455357";"TP-020";"None";"654.02";"2";"5.45";"EUB0000315";"Cn1nc(C(F)(F)F)cc1-c1cnc(N2CCc3cc(S(=O)(=O)Nc4c(F)cc(Cl)cc4F)cc(N4CCCC4=O)c32)nc1";"% Control";"";"100.0";"%";"";"";"Not Active";"UO_0000187";"";"";"";"";"0";"CHEMBL4879634";"KinomeScan assay: inhibition of CDKL2";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"Amino acid Start/Stop: M1/D327 | Expression system: bacterial | Kinase construct length: Partial Length | Kinase form: Wild Type";"";"";"CHEMBL5728";"Cyclin-dependent kinase-like 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4507302";"54";"Donated Chemical Probes - SGC Frankfurt";"";"2021";"None";"Compound concentration None 1000.0 nM";"";""
"CHEMBL4548580";"";"None";"547.73";"2";"6.37";"21e";"CN(C)C(=O)c1cc2cnc(Nc3ccc(NC(=O)CCCCCCCN=C=S)cc3)nc2n1C1CCCC1";"Inhibition";"'='";"57.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL4377712";"Inhibition of human CDKL2 at 1 uM at 1 uM by radiometric method relative to control";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL5728";"Cyclin-dependent kinase-like 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4376814";"1";"Scientific Literature";"Eur J Med Chem";"2019";"None";"";"";""
"CHEMBL608533";"MIDOSTAURIN";"4.0";"570.65";"2";"5.91";"PKC-412";"CO[C@@H]1[C@H](N(C)C(=O)c2ccccc2)C[C@H]2O[C@]1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4";"Kd";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL1244764";"Binding affinity to CDKL2";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL5728";"Cyclin-dependent kinase-like 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1240346";"1";"Scientific Literature";"Blood";"2009";"None";"";"";""
"CHEMBL475251";"R-406";"2.0";"470.46";"0";"3.63";"R406";"COc1cc(Nc2ncc(F)c(Nc3ccc4c(n3)NC(=O)C(C)(C)O4)n2)cc(OC)c1OC";"Kd";"'='";"5900.0";"nM";"5.23";"";"";"UO_0000065";"11.11";"0.21";"1.60";"4.06";"0";"CHEMBL1908625";"Binding constant for CDKL2 kinase domain";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL5728";"Cyclin-dependent kinase-like 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1908390";"1";"Scientific Literature";"Nat Biotechnol";"2011";"None";"";"";""
"CHEMBL576982";"QUIZARTINIB";"4.0";"560.68";"2";"5.86";"AC220";"CC(C)(C)c1cc(NC(=O)Nc2ccc(-c3cn4c(n3)sc3cc(OCCN5CCOCC5)ccc34)cc2)no1";"Kd";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"1";"CHEMBL1908625";"Binding constant for CDKL2 kinase domain";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL5728";"Cyclin-dependent kinase-like 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1908390";"1";"Scientific Literature";"Nat Biotechnol";"2011";"None";"";"";""
"CHEMBL525191";"";"None";"334.38";"0";"2.73";"GDC-0879";"OCCn1cc(-c2ccc3c(c2)CC/C3=N\O)c(-c2ccncc2)n1";"Kd";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL1908625";"Binding constant for CDKL2 kinase domain";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL5728";"Cyclin-dependent kinase-like 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1908390";"1";"Scientific Literature";"Nat Biotechnol";"2011";"None";"";"";""
"CHEMBL1908397";"KW-2449";"1.0";"332.41";"0";"2.78";"KW-2449";"O=C(c1ccc(/C=C/c2n[nH]c3ccccc23)cc1)N1CCNCC1";"Kd";"'='";"1400.0";"nM";"5.85";"";"";"UO_0000065";"17.61";"0.32";"3.07";"9.59";"0";"CHEMBL1908625";"Binding constant for CDKL2 kinase domain";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL5728";"Cyclin-dependent kinase-like 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1908390";"1";"Scientific Literature";"Nat Biotechnol";"2011";"None";"";"";""
"CHEMBL574738";"AST-487";"1.0";"529.57";"2";"5.11";"AST-487";"CCN1CCN(Cc2ccc(NC(=O)Nc3ccc(Oc4cc(NC)ncn4)cc3)cc2C(F)(F)F)CC1";"Kd";"'='";"0.52";"nM";"9.28";"";"";"UO_0000065";"17.53";"0.33";"4.17";"9.81";"0";"CHEMBL1908625";"Binding constant for CDKL2 kinase domain";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL5728";"Cyclin-dependent kinase-like 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1908390";"1";"Scientific Literature";"Nat Biotechnol";"2011";"None";"";"";""
"CHEMBL261849";"GW632580X";"None";"366.42";"0";"2.83";"GW-2580";"COc1ccc(COc2ccc(Cc3cnc(N)nc3N)cc2OC)cc1";"Kd";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL1908625";"Binding constant for CDKL2 kinase domain";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL5728";"Cyclin-dependent kinase-like 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1908390";"1";"Scientific Literature";"Nat Biotechnol";"2011";"None";"";"";""
"CHEMBL513909";"BI-2536";"2.0";"521.67";"1";"3.56";"BI-2536";"CC[C@@H]1C(=O)N(C)c2cnc(Nc3ccc(C(=O)NC4CCN(C)CC4)cc3OC)nc2N1C1CCCC1";"Kd";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL1908625";"Binding constant for CDKL2 kinase domain";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL5728";"Cyclin-dependent kinase-like 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1908390";"1";"Scientific Literature";"Nat Biotechnol";"2011";"None";"";"";""
"CHEMBL4533018";"";"None";"404.94";"0";"2.21";"IM-93";"CC(C)N1C(=O)C(NCCCN(C)C)=C(c2cn(C)c3ccccc23)C1=O.Cl";"Activity";"'='";"91.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL4307734";"Binding affinity to wild-type human partial length CDKL2 (M1 to D327 residues) expressed in bacterial expression system assessed as residual binding level at 10 uM by Kinomescan method relative to control";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL5728";"Cyclin-dependent kinase-like 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4304811";"1";"Scientific Literature";"ACS Med Chem Lett";"2019";"None";"";"";""
"CHEMBL535";"SUNITINIB";"4.0";"398.48";"0";"3.33";"Sunitinib";"CCN(CC)CCNC(=O)c1c(C)[nH]c(/C=C2\C(=O)Nc3ccc(F)cc32)c1C";"Kd";"'='";"1100.0";"nM";"5.96";"";"";"UO_0000065";"14.95";"0.28";"2.63";"7.72";"1";"CHEMBL1908625";"Binding constant for CDKL2 kinase domain";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL5728";"Cyclin-dependent kinase-like 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1908390";"1";"Scientific Literature";"Nat Biotechnol";"2011";"None";"";"";""
"CHEMBL105442";"CI-1040";"2.0";"478.66";"1";"5.04";"CI-1040";"O=C(NOCC1CC1)c1ccc(F)c(F)c1Nc1ccc(I)cc1Cl";"Kd";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL1908625";"Binding constant for CDKL2 kinase domain";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL5728";"Cyclin-dependent kinase-like 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1908390";"1";"Scientific Literature";"Nat Biotechnol";"2011";"None";"";"";""
"CHEMBL4539555";"BI 9307";"None";"546.61";"1";"1.77";"EUB0000343";"CS(=O)(=O)NCC[C@H](NC(=O)c1cncc2c1cnn2-c1ccc(F)cc1)c1ccnc(S(C)(=O)=O)c1";"% Control";"";"100.0";"%";"";"";"Not Active";"UO_0000187";"";"";"";"";"0";"CHEMBL4879634";"KinomeScan assay: inhibition of CDKL2";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"Amino acid Start/Stop: M1/D327 | Expression system: bacterial | Kinase construct length: Partial Length | Kinase form: Wild Type";"";"";"CHEMBL5728";"Cyclin-dependent kinase-like 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4507278";"54";"Donated Chemical Probes - SGC Frankfurt";"";"2021";"None";"Compound concentration None 1000.0 nM";"";""
"CHEMBL377300";"BRIVANIB";"3.0";"370.38";"0";"3.52";"BMS-540215";"Cc1cc2c(F)c(Oc3ncnn4cc(OC[C@@H](C)O)c(C)c34)ccc2[nH]1";"Kd";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL1908625";"Binding constant for CDKL2 kinase domain";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL5728";"Cyclin-dependent kinase-like 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1908390";"1";"Scientific Literature";"Nat Biotechnol";"2011";"None";"";"";""
"CHEMBL1164181";"";"None";"469.42";"0";"4.63";"5g";"CN1CCN(c2ccc(-c3cnc4c(c3)N(Cc3cc(Cl)ccc3Cl)CCN4)cn2)CC1";"Inhibition";"'<'";"50.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL1168826";"Inhibition of CDKL2 at 1 uM";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL5728";"Cyclin-dependent kinase-like 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1165965";"1";"Scientific Literature";"Bioorg Med Chem";"2010";"None";"";"";""
"CHEMBL1230020";"PLX-4720";"None";"413.83";"0";"3.88";"PLX-4720";"CCCS(=O)(=O)Nc1ccc(F)c(C(=O)c2c[nH]c3ncc(Cl)cc23)c1F";"Kd";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL1908625";"Binding constant for CDKL2 kinase domain";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL5728";"Cyclin-dependent kinase-like 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1908390";"1";"Scientific Literature";"Nat Biotechnol";"2011";"None";"";"";""
"CHEMBL450786";"PHA-665752";"None";"641.62";"2";"6.11";"PHA-665752";"Cc1[nH]c(/C=C2\C(=O)Nc3ccc(S(=O)(=O)Cc4c(Cl)cccc4Cl)cc32)c(C)c1C(=O)N1CCC[C@@H]1CN1CCCC1";"Kd";"'='";"2400.0";"nM";"5.62";"";"";"UO_0000065";"8.76";"0.18";"-0.49";"5.48";"0";"CHEMBL1908625";"Binding constant for CDKL2 kinase domain";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL5728";"Cyclin-dependent kinase-like 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1908390";"1";"Scientific Literature";"Nat Biotechnol";"2011";"None";"";"";""
"CHEMBL2204495";"";"None";"399.43";"1";"5.11";"1, GSK2578215A";"O=C(Nc1cccnc1)c1cc(-c2ccnc(F)c2)ccc1OCc1ccccc1";"Activity";"'='";"77.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL2209327";"Inhibition of CDKL2 assessed as residual activity at 10 uM relative to control";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL5728";"Cyclin-dependent kinase-like 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2203081";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2012";"None";"";"";""
"CHEMBL1421";"DASATINIB";"4.0";"488.02";"0";"3.31";"Dasatinib";"Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(CCO)CC2)n1";"Kd";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL1908625";"Binding constant for CDKL2 kinase domain";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL5728";"Cyclin-dependent kinase-like 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1908390";"1";"Scientific Literature";"Nat Biotechnol";"2011";"None";"";"";""
"CHEMBL91829";"RUBOXISTAURIN";"3.0";"468.56";"0";"3.51";"LY-333531";"CN(C)C[C@@H]1CCn2cc(c3ccccc32)C2=C(C(=O)NC2=O)c2cn(c3ccccc23)CCO1";"Kd";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL1908625";"Binding constant for CDKL2 kinase domain";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL5728";"Cyclin-dependent kinase-like 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1908390";"1";"Scientific Literature";"Nat Biotechnol";"2011";"None";"";"";""
"CHEMBL10";"SB-203580";"None";"377.44";"0";"4.68";"SB-203580";"C[S+]([O-])c1ccc(-c2nc(-c3ccc(F)cc3)c(-c3ccncc3)[nH]2)cc1";"Kd";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL1908625";"Binding constant for CDKL2 kinase domain";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL5728";"Cyclin-dependent kinase-like 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1908390";"1";"Scientific Literature";"Nat Biotechnol";"2011";"None";"";"";""
"CHEMBL249697";"BMS-345541";"None";"255.32";"0";"1.87";"BMS-345541";"Cc1ccc2nc(NCCN)c3ncc(C)n3c2c1";"Kd";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL1908625";"Binding constant for CDKL2 kinase domain";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL5728";"Cyclin-dependent kinase-like 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1908390";"1";"Scientific Literature";"Nat Biotechnol";"2011";"None";"";"";""
"CHEMBL939";"GEFITINIB";"4.0";"446.91";"0";"4.28";"Gefitinib";"COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN1CCOCC1";"Kd";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL1908625";"Binding constant for CDKL2 kinase domain";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL5728";"Cyclin-dependent kinase-like 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1908390";"1";"Scientific Literature";"Nat Biotechnol";"2011";"None";"";"";""
"CHEMBL1336";"SORAFENIB";"4.0";"464.83";"1";"5.55";"SID124893323";"CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)ccn1";"Kd";"'='";"130.0";"nM";"6.89";"";"";"UO_0000065";"14.81";"0.29";"1.34";"7.46";"1";"CHEMBL1908625";"Binding constant for CDKL2 kinase domain";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL5728";"Cyclin-dependent kinase-like 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1908390";"1";"Scientific Literature";"Nat Biotechnol";"2011";"None";"";"";""
"CHEMBL4878072";"";"None";"449.56";"0";"4.30";"Senexin C/6148/GJ-2331/2335";"CN1CCN(C(=O)c2ccc3cc(CCNc4ccnc5ccc(C#N)cc45)ccc3c2)CC1";"Activity";"'='";"75.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL4804844";"Inhibition of human CDKL2 assessed as percent of control at 2000 nM by KINOMEscan assay relative to control";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL5728";"Cyclin-dependent kinase-like 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4804282";"38";"Patent Bioactivity Data";"";"2020";"None";"Dose = 2000.0 nM";"";""
"CHEMBL1173655";"AFATINIB";"4.0";"485.95";"0";"4.39";"BIBW-2992";"CN(C)C/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1";"Kd";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL1908625";"Binding constant for CDKL2 kinase domain";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL5728";"Cyclin-dependent kinase-like 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1908390";"1";"Scientific Literature";"Nat Biotechnol";"2011";"None";"";"";""
"CHEMBL4080797";"";"None";"408.51";"0";"2.82";"35";"COc1ccc(-c2cc3c(N[C@@H]4CC[C@](C)(N)C4(C)C)c(C(N)=O)cnn3c2)cn1";"Activity";"'='";"93.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL4055047";"Inhibition of wild-type human partial length CDKL2 (M1 to D327 residues) expressed in bacterial expression system assessed as residual activity at 50 nM by Kinomescan method relative to control";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL5728";"Cyclin-dependent kinase-like 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4052645";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2017";"None";"";"";""
"CHEMBL4092508";"";"None";"658.56";"2";"5.74";"2t";"COc1cc(OC)c(Cl)c(N2Cc3cnc(Nc4ccc(F)cc4)nc3N(C3CCN(C(=O)/C=C/CN(C)C)CC3)C2=O)c1Cl";"Activity";"'='";"96.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL4043872";"Inhibition of wild-type human partial length CDKL2 (M1 to D327 residues) expressed in Escherichia coli BL21 assessed as residual activity at 1000 nM after 30 mins by Kinomescan method relative to control";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL5728";"Cyclin-dependent kinase-like 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4043093";"1";"Scientific Literature";"Eur J Med Chem";"2017";"None";"";"";""
