Molecule ChEMBL ID,Molecule Name,Molecule Max Phase,Molecular Weight,#RO5 Violations,AlogP,Compound Key,Smiles,Standard Type,Standard Relation,Standard Value,Standard Units,pChEMBL Value,Data Validity Comment,Comment,Uo Units,Ligand Efficiency BEI,Ligand Efficiency LE,Ligand Efficiency LLE,Ligand Efficiency SEI,Potential Duplicate,Assay ChEMBL ID,Assay Description,Assay Type,BAO Format ID,BAO Label,Assay Organism,Assay Tissue ChEMBL ID,Assay Tissue Name,Assay Cell Type,Assay Subcellular Fraction,Assay Parameters,Assay Variant Accession,Assay Variant Mutation,Target ChEMBL ID,Target Name,Target Organism,Target Type,Document ChEMBL ID,Source ID,Source Description,Document Journal,Document Year,Cell ChEMBL ID,Properties,Action Type,Standard Text Value
CHEMBL502835,NINTEDANIB,4,539.64,1,3.62,BIBF-1120,COC(=O)c1ccc2c(c1)NC(=O)/C2=C(\Nc1ccc(N(C)C(=O)CN2CCN(C)CC2)cc1)c1ccccc1,Kd,'>',10000,nM,,,,UO_0000065,,,,,0,CHEMBL1908415,Binding constant for PFTAIRE2 kinase domain,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL5856,Serine/threonine-protein kinase PFTAIRE-2,Homo sapiens,SINGLE PROTEIN,CHEMBL1908390,1,Scientific Literature,Nat Biotechnol,2011,None,,,
CHEMBL1939876,BI 4394,None,446.46,0,3.37,EUB0000730,CCOC(=O)c1cc2cc(-c3cc(C(=O)NCc4ccc(C(=O)O)cc4)nn3C)ccc2[nH]1,% Control,,93,%,,,Not Active,UO_0000187,,,,,0,CHEMBL4879873,KinomeScan assay: inhibition of PFTAIRE2,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,Amino acid Start/Stop: M1/W384 | Expression system: bacterial | Kinase construct length: Full Length | Kinase form: Wild Type,,,CHEMBL5856,Serine/threonine-protein kinase PFTAIRE-2,Homo sapiens,SINGLE PROTEIN,CHEMBL4507281,54,Donated Chemical Probes - SGC Frankfurt,,2021,None,Compound concentration None 100.0 nM,,
CHEMBL1834184,BI 99179,None,391.47,0,4.15,EUB0000294,CCC(=O)N[C@H]1CC[C@@H](C(=O)N(C)c2ccc(-c3nc4ccccc4o3)cc2)C1,% Control,,89,%,,,Not Active,UO_0000187,,,,,0,CHEMBL4879873,KinomeScan assay: inhibition of PFTAIRE2,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,Amino acid Start/Stop: M1/W384 | Expression system: bacterial | Kinase construct length: Full Length | Kinase form: Wild Type,,,CHEMBL5856,Serine/threonine-protein kinase PFTAIRE-2,Homo sapiens,SINGLE PROTEIN,CHEMBL4507280,54,Donated Chemical Probes - SGC Frankfurt,,2021,None,Compound concentration None 1000.0 nM,,
CHEMBL477772,PAZOPANIB,4,437.53,0,3.14,Pazopanib,Cc1ccc(Nc2nccc(N(C)c3ccc4c(C)n(C)nc4c3)n2)cc1S(N)(=O)=O,Kd,'>',10000,nM,,,,UO_0000065,,,,,0,CHEMBL1908415,Binding constant for PFTAIRE2 kinase domain,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL5856,Serine/threonine-protein kinase PFTAIRE-2,Homo sapiens,SINGLE PROTEIN,CHEMBL1908390,1,Scientific Literature,Nat Biotechnol,2011,None,,,
CHEMBL384304,RG-547,2,441.46,0,1.41,R547,COc1ccc(F)c(F)c1C(=O)c1cnc(NC2CCN(S(C)(=O)=O)CC2)nc1N,Kd,'=',7.2,nM,8.14,,,UO_0000065,18.44,0.37,6.73,6.39,0,CHEMBL1908415,Binding constant for PFTAIRE2 kinase domain,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL5856,Serine/threonine-protein kinase PFTAIRE-2,Homo sapiens,SINGLE PROTEIN,CHEMBL1908390,1,Scientific Literature,Nat Biotechnol,2011,None,,,
CHEMBL576982,QUIZARTINIB,4,560.68,2,5.86,AC220,CC(C)(C)c1cc(NC(=O)Nc2ccc(-c3cn4c(n3)sc3cc(OCCN5CCOCC5)ccc34)cc2)no1,Kd,'>',10000,nM,,,,UO_0000065,,,,,1,CHEMBL1908415,Binding constant for PFTAIRE2 kinase domain,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL5856,Serine/threonine-protein kinase PFTAIRE-2,Homo sapiens,SINGLE PROTEIN,CHEMBL1908390,1,Scientific Literature,Nat Biotechnol,2011,None,,,
CHEMBL255863,NILOTINIB,4,529.53,2,6.36,Nilotinib,Cc1cn(-c2cc(NC(=O)c3ccc(C)c(Nc4nccc(-c5cccnc5)n4)c3)cc(C(F)(F)F)c2)cn1,Kd,'>',10000,nM,,,,UO_0000065,,,,,0,CHEMBL1908415,Binding constant for PFTAIRE2 kinase domain,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL5856,Serine/threonine-protein kinase PFTAIRE-2,Homo sapiens,SINGLE PROTEIN,CHEMBL1908390,1,Scientific Literature,Nat Biotechnol,2011,None,,,
CHEMBL1336,SORAFENIB,4,464.83,1,5.55,BAY-93-4006,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)ccn1,Kd,'=',2900,nM,5.54,,,UO_0000065,11.91,0.24,-0.01,6,0,CHEMBL1244561,Binding affinity to PFTAIRE2,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL5856,Serine/threonine-protein kinase PFTAIRE-2,Homo sapiens,SINGLE PROTEIN,CHEMBL1240346,1,Scientific Literature,Blood,2009,None,,,
CHEMBL215152,AZD-1152-HQPA,-1,507.57,1,3.5,AZD-1152 HQPA,CCN(CCO)CCCOc1ccc2c(Nc3cc(CC(=O)Nc4cccc(F)c4)[nH]n3)ncnc2c1,Kd,'>',10000,nM,,,,UO_0000065,,,,,0,CHEMBL1908415,Binding constant for PFTAIRE2 kinase domain,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL5856,Serine/threonine-protein kinase PFTAIRE-2,Homo sapiens,SINGLE PROTEIN,CHEMBL1908390,1,Scientific Literature,Nat Biotechnol,2011,None,,,
CHEMBL1236107,SGX-523,1,359.42,0,3.22,SGX-523,Cn1cc(-c2ccc3nnc(Sc4ccc5ncccc5c4)n3n2)cn1,Kd,'>',10000,nM,,,,UO_0000065,,,,,0,CHEMBL1908415,Binding constant for PFTAIRE2 kinase domain,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL5856,Serine/threonine-protein kinase PFTAIRE-2,Homo sapiens,SINGLE PROTEIN,CHEMBL1908390,1,Scientific Literature,Nat Biotechnol,2011,None,,,
CHEMBL1165499,,None,436.51,0,3.61,5d,CN1CCN(c2ccc(-c3cnc4c(c3)N(Cc3cc(F)ccc3F)CCN4)cn2)CC1,Inhibition,'<',50,%,,,,UO_0000187,,,,,0,CHEMBL1166615,Inhibition of PFTAIRE2 at 1 uM,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL5856,Serine/threonine-protein kinase PFTAIRE-2,Homo sapiens,SINGLE PROTEIN,CHEMBL1165965,1,Scientific Literature,Bioorg Med Chem,2010,None,,,
CHEMBL4564973,,None,544.64,1,4.2,50,O=C(Nc1cccc([C@@H]2CN(c3ncnc4[nH]ccc34)CCN2CCO)c1)Nc1c(F)cccc1N1CCCC1,Inhibition,'=',91,%,,,,UO_0000187,,,,,0,CHEMBL4389874,Inhibition of wild-type human full length PFTAIRE2 (M1 to W384 residues) expressed in bacterial expression system at 1 uM by Kinomescan method relative to control,B,BAO_0000019,assay format,Homo sapiens,None,None,None,None,,,,CHEMBL5856,Serine/threonine-protein kinase PFTAIRE-2,Homo sapiens,SINGLE PROTEIN,CHEMBL4387741,1,Scientific Literature,Bioorg Med Chem,2019,None,,,
CHEMBL1908395,,None,497.04,0,3.76,JNJ-28312141,CN(C)CC(=O)N1CCC(c2ccc(NC(=O)c3nc(C#N)c[nH]3)c(C3=CCCCC3)c2)CC1.Cl,Kd,'>',10000,nM,,,,UO_0000065,,,,,0,CHEMBL1908415,Binding constant for PFTAIRE2 kinase domain,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL5856,Serine/threonine-protein kinase PFTAIRE-2,Homo sapiens,SINGLE PROTEIN,CHEMBL1908390,1,Scientific Literature,Nat Biotechnol,2011,None,,,
CHEMBL445813,AT-7519,2,382.25,0,2.45,AT-7519,O=C(NC1CCNCC1)c1n[nH]cc1NC(=O)c1c(Cl)cccc1Cl,Kd,'=',62,nM,7.21,,,UO_0000065,18.86,0.39,4.76,7.29,0,CHEMBL1908415,Binding constant for PFTAIRE2 kinase domain,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL5856,Serine/threonine-protein kinase PFTAIRE-2,Homo sapiens,SINGLE PROTEIN,CHEMBL1908390,1,Scientific Literature,Nat Biotechnol,2011,None,,,
CHEMBL608154,,None,366.81,0,4.33,MLN-120B,COc1c(Cl)cc2c([nH]c3cnccc32)c1NC(=O)c1cccnc1C,Kd,'>',10000,nM,,,,UO_0000065,,,,,0,CHEMBL1908415,Binding constant for PFTAIRE2 kinase domain,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL5856,Serine/threonine-protein kinase PFTAIRE-2,Homo sapiens,SINGLE PROTEIN,CHEMBL1908390,1,Scientific Literature,Nat Biotechnol,2011,None,,,
CHEMBL1230020,PLX-4720,None,413.83,0,3.88,PLX-4720,CCCS(=O)(=O)Nc1ccc(F)c(C(=O)c2c[nH]c3ncc(Cl)cc23)c1F,Kd,'>',10000,nM,,,,UO_0000065,,,,,0,CHEMBL1908415,Binding constant for PFTAIRE2 kinase domain,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL5856,Serine/threonine-protein kinase PFTAIRE-2,Homo sapiens,SINGLE PROTEIN,CHEMBL1908390,1,Scientific Literature,Nat Biotechnol,2011,None,,,
CHEMBL223360,LINIFANIB,3,375.41,0,4.9,ABT-869,Cc1ccc(F)c(NC(=O)Nc2ccc(-c3cccc4[nH]nc(N)c34)cc2)c1,Kd,'>',10000,nM,,,,UO_0000065,,,,,0,CHEMBL1908415,Binding constant for PFTAIRE2 kinase domain,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL5856,Serine/threonine-protein kinase PFTAIRE-2,Homo sapiens,SINGLE PROTEIN,CHEMBL1908390,1,Scientific Literature,Nat Biotechnol,2011,None,,,
CHEMBL1421,DASATINIB,4,488.02,0,3.31,Dasatinib,Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(CCO)CC2)n1,Kd,'>',10000,nM,,,,UO_0000065,,,,,0,CHEMBL1908415,Binding constant for PFTAIRE2 kinase domain,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL5856,Serine/threonine-protein kinase PFTAIRE-2,Homo sapiens,SINGLE PROTEIN,CHEMBL1908390,1,Scientific Literature,Nat Biotechnol,2011,None,,,
CHEMBL2348350,,None,438.56,0,2.4,15u_D6,CN(C)C(=O)c1ccc(N2CCCN(c3ccnc4sc(C(N)=O)c(N)c34)CC2)cc1,Activity,'=',100,%,,,,UO_0000187,,,,,0,CHEMBL4806687,Inhibition of human PFTAIRE2 assessed as percent of control at 2000 nM by KINOMEscan assay relative to control,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL5856,Serine/threonine-protein kinase PFTAIRE-2,Homo sapiens,SINGLE PROTEIN,CHEMBL4804286,38,Patent Bioactivity Data,,2020,None,Dose = 2000.0 nM,,
CHEMBL4436748,SR-318,None,459.59,0,4.47,EUB0000132,Nc1c(C(=O)NCc2ccc(C(=O)NCCCC3CCCCC3)cc2)cnn1-c1ccccc1,% Control,,95,%,,,Not Active,UO_0000187,,,,,0,CHEMBL4879873,KinomeScan assay: inhibition of PFTAIRE2,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,Amino acid Start/Stop: M1/W384 | Expression system: bacterial | Kinase construct length: Full Length | Kinase form: Wild Type,,,CHEMBL5856,Serine/threonine-protein kinase PFTAIRE-2,Homo sapiens,SINGLE PROTEIN,CHEMBL4507315,54,Donated Chemical Probes - SGC Frankfurt,,2021,None,Compound concentration None 100.0 nM,,
CHEMBL111612,ABT-546,None,532.72,2,5.54,EUB0000348,CCCCN(CCCC)C(=O)CN1C[C@H](c2cc(OC)c3c(c2)OCO3)[C@@H](C(=O)O)[C@@H]1CC(C)(C)CCC,% Control,,100,%,,,Not Active,UO_0000187,,,,,0,CHEMBL4879873,KinomeScan assay: inhibition of PFTAIRE2,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,Amino acid Start/Stop: M1/W384 | Expression system: bacterial | Kinase construct length: Full Length | Kinase form: Wild Type,,,CHEMBL5856,Serine/threonine-protein kinase PFTAIRE-2,Homo sapiens,SINGLE PROTEIN,CHEMBL4507258,54,Donated Chemical Probes - SGC Frankfurt,,2021,None,Compound concentration None 1000.0 nM,,
CHEMBL3969370,,None,533.59,2,5.26,1; FMF-01-086-2,C=CC(=O)Nc1ccc(C(=O)Nc2ccc(Nc3ncc4c(n3)N(C)c3ccc(C)cc3C(=O)N4C)cc2)cc1,Activity,'=',99,%,,,,UO_0000187,,,,,0,CHEMBL4185969,Binding affinity to wild-type human full length PFTAIRE2 (M1 to W384 residues) expressed in Escherichia coli BL21 at 1 uM by Kinomescan method relative to control,B,BAO_0000019,assay format,Homo sapiens,None,None,None,None,,,,CHEMBL5856,Serine/threonine-protein kinase PFTAIRE-2,Homo sapiens,SINGLE PROTEIN,CHEMBL4184148,1,Scientific Literature,Bioorg Med Chem Lett,2017,None,,,
CHEMBL4077123,,None,647.78,2,6.25,9; CHMFL-BTK-01,C=CC(=O)Nc1cc(Nc2cc(-c3cccc(NC(=O)c4ccc(C(C)(C)C)cc4)c3C)cn(C)c2=O)ccc1C(=O)N1CCOCC1,Activity,'=',97,%,,,,UO_0000187,,,,,0,CHEMBL4025300,Inhibition of wild-type human full length PFTAIRE2 (M1 to W384 residues) expressed in bacterial expression system assessed as residual activity at 1 uM by Kinomescan method relative to control,B,BAO_0000019,assay format,Homo sapiens,None,None,None,None,,,,CHEMBL5856,Serine/threonine-protein kinase PFTAIRE-2,Homo sapiens,SINGLE PROTEIN,CHEMBL4024706,1,Scientific Literature,Eur J Med Chem,2017,None,,,
CHEMBL4092508,,None,658.56,2,5.74,2t,COc1cc(OC)c(Cl)c(N2Cc3cnc(Nc4ccc(F)cc4)nc3N(C3CCN(C(=O)/C=C/CN(C)C)CC3)C2=O)c1Cl,Activity,'=',100,%,,,,UO_0000187,,,,,0,CHEMBL4044111,Inhibition of wild-type human full length PFTAIRE2 (M1 to W384 residues) expressed in Escherichia coli BL21 assessed as residual activity at 1000 nM after 30 mins by Kinomescan method relative to control,B,BAO_0000019,assay format,Homo sapiens,None,None,None,None,,,,CHEMBL5856,Serine/threonine-protein kinase PFTAIRE-2,Homo sapiens,SINGLE PROTEIN,CHEMBL4043093,1,Scientific Literature,Eur J Med Chem,2017,None,,,
CHEMBL1164180,,None,502.97,1,5,5e,CN1CCN(c2ccc(-c3cnc4c(c3)N(Cc3cc(Cl)ccc3C(F)(F)F)CCN4)cn2)CC1,Inhibition,'<',50,%,,,,UO_0000187,,,,,0,CHEMBL1166615,Inhibition of PFTAIRE2 at 1 uM,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL5856,Serine/threonine-protein kinase PFTAIRE-2,Homo sapiens,SINGLE PROTEIN,CHEMBL1165965,1,Scientific Literature,Bioorg Med Chem,2010,None,,,
CHEMBL1170139,,None,545.61,2,5.68,12,CCN1CCN(Cc2ccc(NC(=O)c3ccc(C)c(C#Cc4cnc5[nH]ccc5c4)c3)cc2C(F)(F)F)CC1,Inhibition,'=',2,%,,,,UO_0000187,,,,,0,CHEMBL1175193,Inhibition of PFTAIRE2 at 10 uM,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL5856,Serine/threonine-protein kinase PFTAIRE-2,Homo sapiens,SINGLE PROTEIN,CHEMBL1177794,1,Scientific Literature,Bioorg Med Chem Lett,2010,None,,,
CHEMBL553,ERLOTINIB,4,393.44,0,3.41,Erlotinib,C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1,Kd,'>',10000,nM,,,,UO_0000065,,,,,0,CHEMBL1908415,Binding constant for PFTAIRE2 kinase domain,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL5856,Serine/threonine-protein kinase PFTAIRE-2,Homo sapiens,SINGLE PROTEIN,CHEMBL1908390,1,Scientific Literature,Nat Biotechnol,2011,None,,,
CHEMBL1173655,AFATINIB,4,485.95,0,4.39,BIBW-2992,CN(C)C/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1,Kd,'>',10000,nM,,,,UO_0000065,,,,,0,CHEMBL1908415,Binding constant for PFTAIRE2 kinase domain,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL5856,Serine/threonine-protein kinase PFTAIRE-2,Homo sapiens,SINGLE PROTEIN,CHEMBL1908390,1,Scientific Literature,Nat Biotechnol,2011,None,,,
CHEMBL521851,PICTILISIB,2,513.65,1,2.15,GDC-0941,CS(=O)(=O)N1CCN(Cc2cc3nc(-c4cccc5[nH]ncc45)nc(N4CCOCC4)c3s2)CC1,Kd,'>',10000,nM,,,,UO_0000065,,,,,0,CHEMBL1908415,Binding constant for PFTAIRE2 kinase domain,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL5856,Serine/threonine-protein kinase PFTAIRE-2,Homo sapiens,SINGLE PROTEIN,CHEMBL1908390,1,Scientific Literature,Nat Biotechnol,2011,None,,,
CHEMBL1163565,,None,530.98,1,4.92,5o,CC(=O)N1CCN(c2cc(-c3cnc4c(c3)N(Cc3cc(Cl)ccc3C(F)(F)F)CCN4)ccn2)CC1,Inhibition,'<',50,%,,,,UO_0000187,,,,,0,CHEMBL1166615,Inhibition of PFTAIRE2 at 1 uM,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL5856,Serine/threonine-protein kinase PFTAIRE-2,Homo sapiens,SINGLE PROTEIN,CHEMBL1165965,1,Scientific Literature,Bioorg Med Chem,2010,None,,,
CHEMBL4538174,ERKi,None,311.35,0,2.33,EUB0000298,C[C@@H](NC(=O)Nc1cc2[nH]ncc2c(CO)n1)c1ccccc1,% Control,,80.6,%,,,Not Active,UO_0000187,,,,,0,CHEMBL4879873,KinomeScan assay: inhibition of PFTAIRE2,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,Amino acid Start/Stop: M1/W384 | Expression system: bacterial | Kinase construct length: Full Length | Kinase form: Wild Type,,,CHEMBL5856,Serine/threonine-protein kinase PFTAIRE-2,Homo sapiens,SINGLE PROTEIN,CHEMBL4507286,54,Donated Chemical Probes - SGC Frankfurt,,2021,None,Compound concentration None 100.0 nM,,
