compound_id,base_rdkit_smiles,relation,avg_pIC50
CHEMBL3702063,CCC(C)(C)n1c2cnccc2c2cnc(Nc3ccc(N4CCC(N(C)C)CC4)nn3)nc21,,7.853871964321762
CHEMBL3702064,CCC(C)(C)n1c2cnccc2c2cnc(Nc3ccc(N4CCNCC4)cn3)nc21,,7.6020599913279625
CHEMBL5199065,CCC(CC)c1cc(N[C@H]2CC[C@H](N)C2)n2nccc2n1,<,5.920818753952375
CHEMBL3702070,CCC(CC)n1c2cnccc2c2cnc(Nc3ccc(N4CCC(N(C)C)CC4)nn3)nc21,,7.795880017344075
CHEMBL3702068,CCC(CC)n1c2cnccc2c2cnc(Nc3ccc(N4CCNCC4)cn3)nc21,,7.795880017344075
CHEMBL3702069,CCC(CC)n1c2cnccc2c2cnc(Nc3ccc(N4CC[C@@H](O)C4)nn3)nc21,,6.958607314841775
CHEMBL4217694,CCC1CCc2nc3c(F)cc(-c4nc(Nc5ccc(CN6CCN(C)CC6)cn5)ncc4F)cc3n21,,8.619788758288394
CHEMBL4213847,CCC1CCc2nc3c(F)cc(-c4nc(Nc5ccc(CN6CCN(CC)CC6)cn5)ncc4F)cc3n21,,7.657577319177793
CHEMBL4213109,CCC1Cc2nc3c(F)cc(-c4nc(Nc5ccc(CN6CCN(CC)CC6)cn5)ncc4F)cc3n2C1,,6.4698003017969175
CHEMBL372764,CCCCCCCCCCCCCCCCCCOP(=O)([O-])OC1CC[N+](C)(C)CC1,<,4.522878745280337
CHEMBL3642021,CCCNC1CCN(c2ccc(Nc3ncc4c5ccncc5n(C5CCCC5)c4n3)nc2)CC1,,7.853871964321762
CHEMBL1229517,CCCS(=O)(=O)Nc1ccc(F)c(C(=O)c2c[nH]c3ncc(-c4ccc(Cl)cc4)cc23)c1F,<,4.522878745280337
CHEMBL5285499,CCCc1cc(N[C@@H]2CC[C@@H](N)C2)n2nccc2n1,<,5.920818753952375
CHEMBL3702052,CCN(CC)C1CCN(c2ccc(Nc3ncc4c5ccncc5n(C5CCCC5)c4n3)nc2)CC1,,8.337242168318426
CHEMBL3702053,CCN(CC)C1CCN(c2ccc(Nc3ncc4c5ccncc5n(C5CCCC5)c4n3)nn2)CC1,,8.236572006437063
CHEMBL535,CCN(CC)CCNC(=O)c1c(C)[nH]c(/C=C2\C(=O)Nc3ccc(F)cc32)c1C,<,4.522878745280337
CHEMBL5094638,CCN(CC)c1cnc2ccc(-c3nc(Nc4ccc(C(=O)N5CCN(C(=O)OC(C)(C)C)CC5)cn4)ncc3F)cc2n1,<,6.0
CHEMBL5076627,CCN(CC)c1cnc2ccc(-c3nc(Nc4ccc(C(=O)N5CCN(C(C)C)CC5)cn4)ncc3F)cc2n1,,6.7594507517174005
CHEMBL5083405,CCN(CC)c1cnc2ccc(-c3nc(Nc4ccc(C(=O)N5CCNCC5)cn4)ncc3F)cc2n1,,7.221848749616356
CHEMBL5093528,CCN(CC)c1cnc2ccc(-c3nc(Nc4ccc(CN5CCN(C(C)C)CC5)cn4)ncc3F)cc2n1,,6.58838029403677
CHEMBL5087684,CCN(CC)c1cnc2ccc(-c3nc(Nc4ccc(N5CCN(C(=O)OC(C)(C)C)CC5)cn4)ncc3F)cc2n1,<,6.0
CHEMBL5089214,CCN(CC)c1cnc2ccc(-c3nc(Nc4ccc(N5CCN(C)CC5)cn4)ncc3F)cc2n1,,6.51427857351842
CHEMBL5079648,CCN(CC)c1cnc2ccc(-c3nc(Nc4ccc(N5CCNCC5)cn4)ncc3F)cc2n1,,7.4089353929735005
CHEMBL415049,CCN(CCCOc1ccc2c(Nc3cc(CC(=O)Nc4cccc(F)c4)[nH]n3)ncnc2c1)CCOP(=O)(O)O,<,4.522878745280337
CHEMBL3642028,CCN(CCO)C1CCN(c2ccc(Nc3ncc4c5ccncc5n(C5CCCC5)c4n3)nc2)CC1,,7.552841968657781
CHEMBL3642010,CCN(CCO)C1CCN(c2ccc(Nc3ncc4c5ccncc5n(C5CCCC5)c4n3)nn2)CC1,,7.958607314841775
CHEMBL215152,CCN(CCO)CCCOc1ccc2c(Nc3cc(CC(=O)Nc4cccc(F)c4)[nH]n3)ncnc2c1,<,4.522878745280337
CHEMBL4207218,CCN1CCC(Cc2cnc(Nc3cc(-c4cc(F)c5nc(C)n(C(C)C)c5c4)ncn3)cn2)CC1,,8.537602002101044
CHEMBL4208875,CCN1CCC(Oc2cnc(Nc3cc(-c4cc(F)c5nc(C)n(C(C)C)c5c4)ncn3)cn2)CC1,,8.397940008672037
CHEMBL5081007,CCN1CCN(C(=O)c2ccc(Nc3ncc(F)c(-c4ccc5ncc(N(CC)CC)nc5c4)n3)nc2)CC1,,6.565431095965801
CHEMBL587723,CCN1CCN(Cc2ccc(-c3cc4c(N[C@H](C)c5ccccc5)ncnc4[nH]3)cc2)CC1,<,4.522878745280337
CHEMBL4208198,CCN1CCN(Cc2ccc(Nc3cc(-c4cc(F)c5nc(C)n(C(C)C)c5c4)ccn3)nc2)CC1,,8.537602002101044
CHEMBL4205366,CCN1CCN(Cc2ccc(Nc3cc(-c4cc(F)c5nc(C)n(C(C)C)c5c4)ccn3)nn2)CC1,,7.627087997029894
CHEMBL4214898,CCN1CCN(Cc2ccc(Nc3cc(-c4cc(F)c5nc(C)n(C(C)C)c5c4)ncn3)nc2)CC1,,8.356547323513812
CHEMBL3301610,CCN1CCN(Cc2ccc(Nc3ncc(F)c(-c4cc(F)c5nc(C)n(C(C)C)c5c4)n3)nc2)CC1,,8.082544972005314
CHEMBL4208172,CCN1CCN(Cc2ccc(Nc3ncc(F)c(-c4cc(F)c5nc6n(c5c4)C(C)(C)CC6)n3)nc2)CC1,,9.045757490560675
CHEMBL4211479,CCN1CCN(Cc2ccc(Nc3ncc(F)c(-c4cc(F)c5nc6n(c5c4)C(C)(C)CC6)n3)nc2C)CC1,,7.337242168318426
CHEMBL4212542,CCN1CCN(Cc2ccc(Nc3ncc(F)c(-c4cc(F)c5nc6n(c5c4)C(C)CC6)n3)nc2)CC1,,7.552841968657781
CHEMBL4215126,CCN1CCN(Cc2ccc(Nc3ncc(F)c(-c4cc(F)c5nc6n(c5c4)C(C)CC6)n3)nc2C)CC1,,6.749579997691106
CHEMBL4207804,CCN1CCN(Cc2ccc(Nc3ncc(F)c(-c4cc(F)c5nc6n(c5c4)CC(C)(C)C6)n3)nc2)CC1,,7.443697499232712
CHEMBL4215568,CCN1CCN(Cc2ccc(Nc3ncc(F)c(-c4cc(F)c5nc6n(c5c4)CC(C)C6)n3)nc2)CC1,,6.406713932979542
CHEMBL4214566,CCN1CCN(Cc2ccc(Nc3ncc(F)c(-c4cc(F)c5nc6n(c5c4)CCC6)n3)nc2)CC1,,6.612432220582812
CHEMBL4208366,CCN1CCN(Cc2ccc(Nc3ncc(F)c(-c4cc(F)c5nc6n(c5c4)CCCC6)n3)nc2)CC1,,7.341035157335565
CHEMBL4204961,CCN1CCN(Cc2ccc(Nc3ncc(F)c(-c4cc(F)c5nc6n(c5c4)CCCCC6)n3)nc2)CC1,,6.605898697959955
CHEMBL5088870,CCN1CCN(Cc2ccc(Nc3ncc(F)c(-c4ccc5nc(C)c(C)nc5c4)n3)nc2)CC1,,6.213958789757446
CHEMBL4210028,CCN1CCN(Cc2ccc(Nc3ncc(F)c(-c4ccc5nc6n(c5c4)C(C)(C)CC6)n3)nc2)CC1,,7.801342913045577
CHEMBL4205645,CCN1CCN(Cc2ccc(Nc3nccc(-c4cc(F)c5nc6n(c5c4)C(C)(C)CC6)n3)nc2)CC1,,7.7594507517174005
CHEMBL4207966,CCN1CCN(Cc2ccc(Nc3nccc(-c4cc(F)c5nc6n(c5c4)C(C)CC6)n3)nc2)CC1,,6.123782159408358
CHEMBL4218267,CCN1CCN(Cc2cnc(Nc3cc(-c4cc(F)c5nc(C)n(C(C)C)c5c4)c(F)cn3)cn2)CC1,,8.795880017344075
CHEMBL4204030,CCN1CCN(Cc2cnc(Nc3cc(-c4cc(F)c5nc(C)n(C(C)C)c5c4)ccn3)cn2)CC1,,8.795880017344075
CHEMBL4208504,CCN1CCN(Cc2cnc(Nc3cc(-c4cc(F)c5nc(C)n(C(C)C)c5c4)ncn3)cn2)CC1,,8.568636235841012
CHEMBL3954429,CCN1CCN(c2ccc(Nc3ncc4c(C)c(C(C)=O)c(=O)n(C5CCCC5)c4n3)nc2)CC1,,7.468521082957745
CHEMBL3702047,CCN1CCN(c2ccc(Nc3ncc4c5ccncc5n(C5CCCC5)c4n3)nc2)CC1,,8.193820026016112
CHEMBL3702045,CCN1CCN(c2ccc(Nc3ncc4c5ccncc5n(C5CCCC5)c4n3)nn2)CC1,,7.568636235841013
CHEMBL3699142,CCNC(=O)C#Cc1ccc2c(c1)NC(=O)/C2=C(\Nc1ccc(CN(C)C)cc1)c1ccccc1,,5.52753610339301
CHEMBL3642019,CCNC1CCN(c2ccc(Nc3ncc4c5ccncc5n(C5CCCC5)c4n3)nc2)CC1,,8.508638306165727
CHEMBL3702121,CCOC(=O)CN1CCN(Cc2ccc(Nc3ncc4c5ccncc5n(C5CCCC5)c4n3)nc2)CC1,,7.958607314841775
CHEMBL3702119,CCOC(=O)CN1CCN(c2ccc(Nc3ncc4c5ccncc5n(C5CCCC5)c4n3)nn2)CC1,,8.008773924307505
CHEMBL5074598,CCOC(=O)N1CCN(Cc2ccc(Nc3ncc(F)c(-c4ccc5nccnc5c4)n3)nc2)CC1,<,5.0
CHEMBL3702048,CCOC(=O)c1ccc(Nc2ncc3c4ccncc4n(C4CCCC4)c3n2)nc1,,5.0
CHEMBL607707,CCOc1cc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,<,4.522878745280337
CHEMBL180022,CCOc1cc2ncc(C#N)c(Nc3ccc(OCc4ccccn4)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,<,4.522878745280337
CHEMBL460702,CCOc1ccn(-c2ccc(F)cc2)c(=O)c1C(=O)Nc1ccc(Oc2ccnc(N)c2Cl)c(F)c1,<,4.522878745280337
CHEMBL2105759,CCS(=O)(=O)N1CC(CC#N)(n2cc(-c3ncnc4[nH]ccc34)cn2)C1,<,4.522878745280337
CHEMBL3991929,CCS(=O)(=O)N1CCN(c2ccc(Nc3ncc(C(N)=O)c(NC4CC4)n3)cc2)CC1,<,4.522878745280337
CHEMBL3544932,CCS(=O)(=O)c1cccc(-c2cc(C(=O)NC3CCN(C)CC3)c(C)c3[nH]c4ncc(C)cc4c23)c1,<,4.522878745280337
CHEMBL3702216,CC[C@@H](C)n1c2cnccc2c2cnc(Nc3ccc(N4CCC(N(C)C)CC4)nn3)nc21,,7.229147988357855
CHEMBL3702225,CC[C@@H](C)n1c2cnccc2c2cnc(Nc3ccc(N4CCC(NC)CC4)cn3)nc21,,7.376750709602099
CHEMBL3702218,CC[C@@H](C)n1c2cnccc2c2cnc(Nc3ccc(N4CCC(NC)CC4)nn3)nc21,,7.568636235841013
CHEMBL3702242,CC[C@@H](C)n1c2cnccc2c2cnc(Nc3ccc(N4CCNC(C)(C)C4)cn3)nc21,,7.113509274827518
CHEMBL3702224,CC[C@@H](C)n1c2cnccc2c2cnc(Nc3ccc(N4CCNC(C)(C)C4)nn3)nc21,,7.698970004336019
CHEMBL3702220,CC[C@@H](C)n1c2cnccc2c2cnc(Nc3ccc(N4CCNCC4)cn3)nc21,,7.958607314841775
CHEMBL3702223,CC[C@@H](C)n1c2cnccc2c2cnc(Nc3ccc(N4CCNCC4)nn3)nc21,,7.638272163982407
CHEMBL3702221,CC[C@@H](C)n1c2cnccc2c2cnc(Nc3ccc(N4CCN[C@@H](C)C4)cn3)nc21,,7.958607314841775
CHEMBL3702217,CC[C@@H](C)n1c2cnccc2c2cnc(Nc3ccc(N4CCN[C@@H](C)C4)nn3)nc21,,7.6777807052660805
CHEMBL3702222,CC[C@@H](C)n1c2cnccc2c2cnc(Nc3ccc(N4CC[C@@H](O)C4)cn3)nc21,,7.301029995663981
CHEMBL3702219,CC[C@@H](C)n1c2cnccc2c2cnc(Nc3ccc(N4CC[C@@H](O)C4)nn3)nc21,,7.309803919971486
CHEMBL513909,CC[C@@H]1C(=O)N(C)c2cnc(Nc3ccc(C(=O)NC4CCN(C)CC4)cc3OC)nc2N1C1CCCC1,<,4.522878745280337
CHEMBL1233528,CC[C@@H]1C(=O)N(C)c2cnc(Nc3ccc(C(=O)N[C@H]4CC[C@H](N5CCN(CC6CC6)CC5)CC4)cc3OC)nc2N1C(C)C,<,4.522878745280337
CHEMBL3039513,CC[C@@](C)(Nc1ccnc(-c2c[nH]c3ncccc23)n1)C(=O)NCC(F)(F)F,<,4.522878745280337
CHEMBL14762,CC[C@H](CO)Nc1nc(NCc2ccccc2)c2ncn(C(C)C)c2n1,,4.435140803055276
CHEMBL1922219,CC[C@H](Nc1nc(NCc2cccnc2)c2ncn(C(C)C)c2n1)[C@@H](C)O,,5.207608310501746
CHEMBL2216870,CC[C@H](Nc1ncnc2[nH]cnc12)c1nc2cccc(F)c2c(=O)n1-c1ccccc1,<,4.522878745280337
CHEMBL1738797,CCc1cc2c(cc1N1CCC(N3CCOCC3)CC1)C(C)(C)c1[nH]c3cc(C#N)ccc3c1C2=O,<,4.522878745280337
CHEMBL2103840,CCc1cnn2c(NCc3ccc[n+]([O-])c3)cc(N3CCCC[C@H]3CCO)nc12,,7.494850021680094
CHEMBL3301622,CCc1nc(C(N)=O)c(Nc2ccc(N3CCC(N4CCN(C)CC4)CC3)c(OC)c2)nc1NC1CCOCC1,<,4.522878745280337
CHEMBL494089,CCn1c(-c2nonc2N)nc2c(C#CC(C)(C)O)ncc(OC[C@H]3CCCNC3)c21,<,4.522878745280337
CHEMBL3545366,CCn1c(=O)c(-c2cc[nH]n2)cc2c(C)nc(N)nc21,<,4.522878745280337
CHEMBL3545215,CCn1c(C(=O)N(C2CC2)C2CC2)cc2c3c(ncn3C)c(Nc3cc(C)n(C)n3)nc21,<,4.522878745280337
CHEMBL1090479,CCn1cc(-c2ccnc3[nH]c(-c4cccc(CN(C)C)c4)cc23)c(-c2ccc(NC(=O)N(C)C)cc2)n1,<,4.522878745280337
CHEMBL5190816,CN(C)C(=O)c1cc2cnc(Nc3ccc(-c4csc5c(=O)cc(N6CCOCC6)oc45)cc3)nc2n1C1CCCC1,,8.481486060122112
CHEMBL3545110,CN(C)C(=O)c1cc2cnc(Nc3ccc(N4CCNCC4)cn3)nc2n1C1CCCC1,,7.403659518916949
CHEMBL5092606,CN(C)C(=O)c1ccc(Nc2ncc(C(F)(F)F)c(N[C@H]3CC[C@@H](N)CC3)n2)cc1,,5.848783421143544
CHEMBL1173655,CN(C)C/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1,<,4.522878745280337
CHEMBL3702065,CN(C)C1CC2CCC(C1)N2c1ccc(Nc2ncc3c4ccncc4n(C4CCCC4)c3n2)nc1,,8.275724130399212
CHEMBL592445,CN(C)C1CCN(C(=O)c2ccc(NC(=O)Nc3ccc(-c4nc(N5CCOCC5)nc(N5CCOCC5)n4)cc3)cc2)CC1,<,4.522878745280337
CHEMBL3702132,CN(C)C1CCN(C(=O)c2ccc(Nc3ncc4c5ccncc5n(C5CCCC5)c4n3)nc2)CC1,,7.795880017344075
CHEMBL3702131,CN(C)C1CCN(S(=O)(=O)c2ccc(Nc3ncc4c5ccncc5n(C5CCCC5)c4n3)nc2)CC1,,7.688246138944246
CHEMBL3702209,CN(C)C1CCN(c2ccc(Nc3ncc4c5ccccc5n(C5CCCC5)c4n3)nc2)CC1,,7.920818753952375
CHEMBL3702200,CN(C)C1CCN(c2ccc(Nc3ncc4c5ccccc5n(C5CCCC5)c4n3)nn2)CC1,,7.318758762624412
CHEMBL3702060,CN(C)C1CCN(c2ccc(Nc3ncc4c5ccnc(Cl)c5n(C5CCCC5)c4n3)nc2)CC1,,8.55284196865778
CHEMBL3702154,CN(C)C1CCN(c2ccc(Nc3ncc4c5ccnc(F)c5n(C5CCCC5)c4n3)nn2)CC1,,8.301029995663981
