Molecule ChEMBL ID,Molecule Name,Molecule Max Phase,Molecular Weight,#RO5 Violations,AlogP,Compound Key,Smiles,Standard Type,Standard Relation,Standard Value,Standard Units,pChEMBL Value,Data Validity Comment,Comment,Uo Units,Ligand Efficiency BEI,Ligand Efficiency LE,Ligand Efficiency LLE,Ligand Efficiency SEI,Potential Duplicate,Assay ChEMBL ID,Assay Description,Assay Type,BAO Format ID,BAO Label,Assay Organism,Assay Tissue ChEMBL ID,Assay Tissue Name,Assay Cell Type,Assay Subcellular Fraction,Assay Parameters,Assay Variant Accession,Assay Variant Mutation,Target ChEMBL ID,Target Name,Target Organism,Target Type,Document ChEMBL ID,Source ID,Source Description,Document Journal,Document Year,Cell ChEMBL ID,Properties,Action Type,Standard Text Value
CHEMBL492323,VANICOSIDE B,None,956.9,3,2.49,2,COc1cc(/C=C/C(=O)OC[C@H]2O[C@H](O[C@]3(COC(=O)/C=C/c4ccc(O)cc4)O[C@H](COC(=O)/C=C/c4ccc(O)cc4)[C@@H](O)[C@@H]3OC(=O)/C=C/c3ccc(O)cc3)[C@H](O)[C@@H](O)[C@@H]2O)ccc1O,Inhibition,,,%,,,Dose-dependent effect,UO_0000187,,,,,0,CHEMBL4338014,Inhibition of CDK8 in human MDA-MB-231 cells assessed as reduction in STAT3 phosphorylation after 24 hrs by Western blot analysis,B,BAO_0000219,cell-based format,Homo sapiens,None,None,MDA-MB-231,None,,,,CHEMBL5719,Cell division protein kinase 8,Homo sapiens,SINGLE PROTEIN,CHEMBL4334510,1,Scientific Literature,J Nat Prod,2019,CHEMBL3307960,,,
CHEMBL267071,,None,319.14,0,0.95,SID103905538,OCC1OC(n2cnc3cc(Cl)c(Cl)cc32)C(O)C1O,Ki,'=',1995.26,nM,5.7,,active,UO_0000065,,,,,0,CHEMBL1963824,PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CDK8,F,BAO_0000019,assay format,None,None,None,None,None,,,,CHEMBL5719,Cell division protein kinase 8,Homo sapiens,SINGLE PROTEIN,CHEMBL1201862,7,PubChem BioAssays,,,None,,,
CHEMBL1992073,,None,373.48,0,2.56,SID103904917,CCC1CC(NS(=O)(=O)C2CC2)CC1c1ncc2cnc3[nH]ccc3n12,Ki,'>',3162.28,nM,,,inactive,UO_0000065,,,,,0,CHEMBL1963824,PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CDK8,F,BAO_0000019,assay format,None,None,None,None,None,,,,CHEMBL5719,Cell division protein kinase 8,Homo sapiens,SINGLE PROTEIN,CHEMBL1201862,7,PubChem BioAssays,,,None,,,
CHEMBL1966175,,None,322.37,0,2.08,SID103904918,CC1CCN(C(=O)CC#N)CC1c1ncc2cnc3[nH]ccc3n12,Ki,'>',3162.28,nM,,,inactive,UO_0000065,,,,,0,CHEMBL1963824,PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CDK8,F,BAO_0000019,assay format,None,None,None,None,None,,,,CHEMBL5719,Cell division protein kinase 8,Homo sapiens,SINGLE PROTEIN,CHEMBL1201862,7,PubChem BioAssays,,,None,,,
CHEMBL422897,,None,401.85,0,3.3,SID103905279,CN1CCC(c2c(O)cc(O)c3c(=O)cc(-c4ccccc4Cl)oc23)C(O)C1,Ki,'=',1.995,nM,8.7,,active,UO_0000065,,,,,0,CHEMBL1963824,PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CDK8,F,BAO_0000019,assay format,None,None,None,None,None,,,,CHEMBL5719,Cell division protein kinase 8,Homo sapiens,SINGLE PROTEIN,CHEMBL1201862,7,PubChem BioAssays,,,None,,,
CHEMBL2005718,,None,365.85,0,2.24,SID103904222,CS(=O)(=O)NCCNc1cc(-c2c[nH]c3ncccc23)cc(Cl)n1,Ki,'=',1.585,nM,8.8,,active,UO_0000065,,,,,0,CHEMBL1963824,PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CDK8,F,BAO_0000019,assay format,None,None,None,None,None,,,,CHEMBL5719,Cell division protein kinase 8,Homo sapiens,SINGLE PROTEIN,CHEMBL1201862,7,PubChem BioAssays,,,None,,,
CHEMBL2006439,,None,327.82,0,4.42,SID103904197,Clc1cc(-c2c[nH]c3ncccc23)nc(NC2CCCCC2)n1,Ki,'=',3.981,nM,8.4,,active,UO_0000065,,,,,0,CHEMBL1963824,PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CDK8,F,BAO_0000019,assay format,None,None,None,None,None,,,,CHEMBL5719,Cell division protein kinase 8,Homo sapiens,SINGLE PROTEIN,CHEMBL1201862,7,PubChem BioAssays,,,None,,,
CHEMBL1985367,,None,276.34,0,3.9,SID103905158,Cc1ccnc(Nc2cc(C)nc(-c3ccccc3)n2)c1,Ki,'>',3981.07,nM,,,inactive,UO_0000065,,,,,0,CHEMBL1963824,PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CDK8,F,BAO_0000019,assay format,None,None,None,None,None,,,,CHEMBL5719,Cell division protein kinase 8,Homo sapiens,SINGLE PROTEIN,CHEMBL1201862,7,PubChem BioAssays,,,None,,,
CHEMBL2005792,,None,422.46,0,3.43,SID103904776,COc1nccn2c(-c3ccnc(NCC(C)(C)CO)n3)c(-c3ccc(F)cc3)nc12,Ki,'>',3981.07,nM,,,inactive,UO_0000065,,,,,0,CHEMBL1963824,PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CDK8,F,BAO_0000019,assay format,None,None,None,None,None,,,,CHEMBL5719,Cell division protein kinase 8,Homo sapiens,SINGLE PROTEIN,CHEMBL1201862,7,PubChem BioAssays,,,None,,,
CHEMBL4555459,,None,481.6,1,5.59,43,O=C(Nc1cccc([C@H]2CCCN(c3ncnc4[nH]ccc34)C2)c1)Nc1ccccc1N1CCCC1,Inhibition,'=',53,%,,,,UO_0000187,,,,,0,CHEMBL4389155,Inhibition of wild-type human partial length CDK8 (M1 to T360 residues) expressed in bacterial expression system at 10 uM by Kinomescan method relative to control,B,BAO_0000019,assay format,Homo sapiens,None,None,None,None,,,,CHEMBL5719,Cell division protein kinase 8,Homo sapiens,SINGLE PROTEIN,CHEMBL4387741,1,Scientific Literature,Bioorg Med Chem,2019,None,,,
CHEMBL3799742,,None,423.9,0,3.88,41,Cn1cc(-c2ccc(-c3cncc(Cl)c3N3CCC4(CC3)CNC(=O)O4)cc2)cn1,IC50,'=',10.8,nM,7.97,,,UO_0000065,18.79,0.36,4.09,11.02,0,CHEMBL3803436,Binding affinity to His-tagged CDK8 (unknown origin) after 60 mins by FRET based lanthascreen binding assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL5719,Cell division protein kinase 8,Homo sapiens,SINGLE PROTEIN,CHEMBL3797072,1,Scientific Literature,J Med Chem,2016,None,,,
CHEMBL3798632,,None,422.92,0,2.82,44,Cn1cc(-c2ccc(-c3cncc(Cl)c3N3CCC4(CC3)NCNC4=O)cc2)cn1,IC50,'=',3.9,nM,8.41,,,UO_0000065,19.88,0.38,5.59,11.2,0,CHEMBL3803436,Binding affinity to His-tagged CDK8 (unknown origin) after 60 mins by FRET based lanthascreen binding assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL5719,Cell division protein kinase 8,Homo sapiens,SINGLE PROTEIN,CHEMBL3797072,1,Scientific Literature,J Med Chem,2016,None,,,
CHEMBL3797495,,None,459.96,0,2.57,47,CC1=NC2(CCN(c3c(Cl)cncc3-c3ccc4c(c3)CS(=O)(=O)N4C)CC2)C(=O)N1,IC50,'=',4.5,nM,8.35,,,UO_0000065,18.15,0.37,5.78,8.79,0,CHEMBL3803436,Binding affinity to His-tagged CDK8 (unknown origin) after 60 mins by FRET based lanthascreen binding assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL5719,Cell division protein kinase 8,Homo sapiens,SINGLE PROTEIN,CHEMBL3797072,1,Scientific Literature,J Med Chem,2016,None,,,
CHEMBL4170582,,None,401.59,1,6.64,16,C[C@]12CC[C@H]3[C@@H](CC=C4C[C@@H](O)CC[C@@]43C)[C@@H]1CC[C@@H]2c1ccc2cnccc2c1,IC50,'=',6000,nM,5.22,,,UO_0000065,13,0.24,-1.42,15.77,0,CHEMBL4150526,Inhibition of CDK8 (unknown origin),B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL5719,Cell division protein kinase 8,Homo sapiens,SINGLE PROTEIN,CHEMBL4145630,1,Scientific Literature,ACS Med Chem Lett,2018,None,,,
CHEMBL4169344,,None,403.61,1,6.72,10,C[C@]12CC[C@H](O)C[C@@H]1CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](c3ccc4ccncc4c3)CC[C@@H]12,IC50,'=',208,nM,6.68,,,UO_0000065,16.56,0.3,-0.04,20.17,0,CHEMBL4150526,Inhibition of CDK8 (unknown origin),B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL5719,Cell division protein kinase 8,Homo sapiens,SINGLE PROTEIN,CHEMBL4145630,1,Scientific Literature,ACS Med Chem Lett,2018,None,,,
CHEMBL4164953,,None,399.58,1,6.55,1,C[C@]12CC[C@H](O)CC1=CC[C@@H]1[C@@H]2CC[C@]2(C)C(c3ccc4ccncc4c3)=CC[C@@H]12,IC50,'=',164,nM,6.79,,,UO_0000065,16.98,0.31,0.24,20.49,0,CHEMBL4150526,Inhibition of CDK8 (unknown origin),B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL5719,Cell division protein kinase 8,Homo sapiens,SINGLE PROTEIN,CHEMBL4145630,1,Scientific Literature,ACS Med Chem Lett,2018,None,,,
CHEMBL1983980,,None,542.64,2,5.43,SID103905560,O=C(Nc1nc2ccccc2s1)c1cccc2c1CN(c1nc(C(=O)O)c(-c3ccc(CO)cc3)s1)CC2,Ki,'=',630.96,nM,6.2,,active,UO_0000065,,,,,0,CHEMBL1963824,PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CDK8,F,BAO_0000019,assay format,None,None,None,None,None,,,,CHEMBL5719,Cell division protein kinase 8,Homo sapiens,SINGLE PROTEIN,CHEMBL1201862,7,PubChem BioAssays,,,None,,,
CHEMBL1986899,,None,292.36,0,4.81,SID103905446,Cc1ccc(NCc2ccc(-c3ccc(F)cc3)nc2)cc1,Ki,'=',316.23,nM,6.5,,active,UO_0000065,,,,,0,CHEMBL1963824,PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CDK8,F,BAO_0000019,assay format,None,None,None,None,None,,,,CHEMBL5719,Cell division protein kinase 8,Homo sapiens,SINGLE PROTEIN,CHEMBL1201862,7,PubChem BioAssays,,,None,,,
CHEMBL1980391,RG-1530,1,356.79,0,4.75,SID103905607,COc1cc2c(cc1F)C(c1ccccc1Cl)=Nc1c(n[nH]c1C)N2,Ki,'>',3981.07,nM,,,inactive,UO_0000065,,,,,0,CHEMBL1963824,PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CDK8,F,BAO_0000019,assay format,None,None,None,None,None,,,,CHEMBL5719,Cell division protein kinase 8,Homo sapiens,SINGLE PROTEIN,CHEMBL1201862,7,PubChem BioAssays,,,None,,,
CHEMBL3800037,,None,432.48,0,2.25,63,CN1c2ccc(-c3cncc(F)c3N3CCC4(CC3)CNC(=O)O4)cc2CS1(=O)=O,IC50,'=',4.3,nM,8.37,,,UO_0000065,19.35,0.38,6.12,9.11,0,CHEMBL3803436,Binding affinity to His-tagged CDK8 (unknown origin) after 60 mins by FRET based lanthascreen binding assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL5719,Cell division protein kinase 8,Homo sapiens,SINGLE PROTEIN,CHEMBL3797072,1,Scientific Literature,J Med Chem,2016,None,,,
CHEMBL3799592,,None,410.91,0,2.98,101,Cn1nc(N)c2ccc(-c3cncc(Cl)c3N3CCC4(CCNC4=O)CC3)cc21,IC50,'=',3.2,nM,8.49,,,UO_0000065,20.67,0.4,5.51,9.54,0,CHEMBL3803436,Binding affinity to His-tagged CDK8 (unknown origin) after 60 mins by FRET based lanthascreen binding assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL5719,Cell division protein kinase 8,Homo sapiens,SINGLE PROTEIN,CHEMBL3797072,1,Scientific Literature,J Med Chem,2016,None,,,
CHEMBL2420565,,None,457.58,0,4.87,28,CCC[C@@H](NC(=O)c1ccc2nc(N[C@H]3CC[C@H](O)CC3)c3nccn3c2c1)c1ccccc1,Inhibition,'<',35,%,,,,UO_0000187,,,,,0,CHEMBL2422448,Inhibition of CDK8 in human PC3 cell lysates at 10 uM using desthiobiotin-tagged ATP probe AX9989 followed by trypsinization by LC/MS analysis,B,BAO_0000357,single protein format,Homo sapiens,None,None,PC-3,None,,,,CHEMBL5719,Cell division protein kinase 8,Homo sapiens,SINGLE PROTEIN,CHEMBL2417377,1,Scientific Literature,Bioorg Med Chem Lett,2013,CHEMBL3307570,,,
CHEMBL2348353,,None,452.58,0,2.32,15w,CN(C)C(=O)Cc1ccc(N2CCCN(c3ccnc4sc(C(N)=O)c(N)c34)CC2)cc1,Kd,'=',55,nM,7.26,,,UO_0000065,16.04,0.31,4.94,6.67,0,CHEMBL4806846,Inhibition of human CDK8 by DiscoverX assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL5719,Cell division protein kinase 8,Homo sapiens,SINGLE PROTEIN,CHEMBL4804286,38,Patent Bioactivity Data,,2020,None,,INHIBITOR,
CHEMBL4847362,,None,303.36,0,4.48,4e,CCOC(=O)/C=C/c1ccncc1-c1ccc2ccccc2c1,Inhibition,,,%,,,Active,UO_0000187,,,,,0,CHEMBL4831815,Inhibition of CDK8 (unknown origin) at 10 uM,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL5719,Cell division protein kinase 8,Homo sapiens,SINGLE PROTEIN,CHEMBL4831484,1,Scientific Literature,Eur J Med Chem,2021,None,Dose = 10.0 microM,INHIBITOR,
CHEMBL4868431,,None,344.41,0,3.77,6'a,O=C(/C=C/c1ccncc1-c1ccc2ccccc2c1)N1CCOCC1,Inhibition,,,%,,,Active,UO_0000187,,,,,0,CHEMBL4831815,Inhibition of CDK8 (unknown origin) at 10 uM,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL5719,Cell division protein kinase 8,Homo sapiens,SINGLE PROTEIN,CHEMBL4831484,1,Scientific Literature,Eur J Med Chem,2021,None,Dose = 10.0 microM,INHIBITOR,
CHEMBL3775321,,None,401.47,0,2.76,30,Cn1cc(-c2ccc(Cc3n[nH]c4ccc(C(=O)N5CC[C@H](O)C5)cc34)cc2)cn1,IC50,'=',53,nM,7.28,,,UO_0000065,18.12,0.33,4.52,8.36,0,CHEMBL3779189,Inhibition of CDK8 (unknown origin) expressed in 7dF3 clone of human HEK293 cells preincubated for 2 hrs followed by addition of beta-estradiol by luciferase assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,HEK293,None,,,,CHEMBL5719,Cell division protein kinase 8,Homo sapiens,SINGLE PROTEIN,CHEMBL3774357,1,Scientific Literature,Bioorg Med Chem Lett,2016,CHEMBL3307715,,,
CHEMBL1976420,,None,281.36,0,3.41,SID103905182,CCc1c(-c2ccc(C(C)(C)O)cc2)[nH]c2nccnc12,Ki,'=',1584.89,nM,5.8,,active,UO_0000065,,,,,0,CHEMBL1963824,PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CDK8,F,BAO_0000019,assay format,None,None,None,None,None,,,,CHEMBL5719,Cell division protein kinase 8,Homo sapiens,SINGLE PROTEIN,CHEMBL1201862,7,PubChem BioAssays,,,None,,,
CHEMBL1978195,,None,333.21,0,3.82,SID103904986,NC(=O)c1cc2c(-c3ccc(Br)cc3)cncc2s1,Ki,'=',2.512,nM,8.6,,active,UO_0000065,,,,,0,CHEMBL1963824,PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CDK8,F,BAO_0000019,assay format,None,None,None,None,None,,,,CHEMBL5719,Cell division protein kinase 8,Homo sapiens,SINGLE PROTEIN,CHEMBL1201862,7,PubChem BioAssays,,,None,,,
CHEMBL558752,RAF-265,2,518.42,2,6.93,CHIR-265/RAF-265,Cn1c(Nc2ccc(C(F)(F)F)cc2)nc2cc(Oc3ccnc(-c4ncc(C(F)(F)F)[nH]4)c3)ccc21,Kd,'>',10000,nM,,,,UO_0000065,,,,,1,CHEMBL1908526,Binding constant for CDK8 kinase domain,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL5719,Cell division protein kinase 8,Homo sapiens,SINGLE PROTEIN,CHEMBL1908390,1,Scientific Literature,Nat Biotechnol,2011,None,,,
CHEMBL255863,NILOTINIB,4,529.53,2,6.36,Nilotinib,Cc1cn(-c2cc(NC(=O)c3ccc(C)c(Nc4nccc(-c5cccnc5)n4)c3)cc(C(F)(F)F)c2)cn1,Kd,'>',10000,nM,,,,UO_0000065,,,,,0,CHEMBL1908526,Binding constant for CDK8 kinase domain,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL5719,Cell division protein kinase 8,Homo sapiens,SINGLE PROTEIN,CHEMBL1908390,1,Scientific Literature,Nat Biotechnol,2011,None,,,
CHEMBL1987430,,None,374.37,1,5.25,SID103904902,CCCc1ccc2nccc(NC(=O)Nc3cccc(C(F)(F)F)n3)c2c1,Ki,'>',3162.28,nM,,,inactive,UO_0000065,,,,,0,CHEMBL1963824,PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CDK8,F,BAO_0000019,assay format,None,None,None,None,None,,,,CHEMBL5719,Cell division protein kinase 8,Homo sapiens,SINGLE PROTEIN,CHEMBL1201862,7,PubChem BioAssays,,,None,,,
CHEMBL3582461,MSD-CYP11B2-Negative-control,None,303.29,0,4.45,EUB0000733,FC(F)(F)c1ccc2c(c1)nc(-c1cccnc1)n2C1CC1,% Control,,100,%,,,Not Active,UO_0000187,,,,,0,CHEMBL4879631,KinomeScan assay: inhibition of CDK8,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,Amino acid Start/Stop: M1/T360 | Expression system: bacterial | Kinase construct length: Partial Length | Kinase form: Wild Type,,,CHEMBL5719,Cell division protein kinase 8,Homo sapiens,SINGLE PROTEIN,CHEMBL4507294,54,Donated Chemical Probes - SGC Frankfurt,,2021,None,Compound concentration None 1000.0 nM,,
CHEMBL3609637,GSM1,None,514.48,1,4.67,EUB0000753,COc1cc(-c2cn(C3CCc4c(F)cccc4N(CC(F)(F)F)C3=O)nn2)ccc1-n1cnc(C)c1,% Control,,100,%,,,Not Active,UO_0000187,,,,,0,CHEMBL4879631,KinomeScan assay: inhibition of CDK8,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,Amino acid Start/Stop: M1/T360 | Expression system: bacterial | Kinase construct length: Partial Length | Kinase form: Wild Type,,,CHEMBL5719,Cell division protein kinase 8,Homo sapiens,SINGLE PROTEIN,CHEMBL4507289,54,Donated Chemical Probes - SGC Frankfurt,,2021,None,Compound concentration None 1000.0 nM,,
CHEMBL4777501,,None,297.36,0,3.19,Exp 70,NC(=O)c1cc2c([nH]1)-c1ccncc1O[C@H]2C1CCCCC1,INH,'<',500,nM,,,,UO_0000065,,,,,0,CHEMBL4742447,Inhibition of CDK8 in human SW-620 cells assessed as reduction in IFNgamma-induced STAT1 S727 phosphorylation pre-incubated for 1 hr before IFNgamma stimulation for 3 hrs by Western blot analysis,B,BAO_0000219,cell-based format,Homo sapiens,None,None,SW-620,None,,,,CHEMBL5719,Cell division protein kinase 8,Homo sapiens,SINGLE PROTEIN,CHEMBL4742387,38,Patent Bioactivity Data,,2018,None,TIME = 4.0 hr,INHIBITOR,
CHEMBL4795220,,None,301.35,0,1.92,Exp 45,COCCn1c(C(N)=O)cc2c1-c1ccncc1OC2(C)C,INH,'<',500,nM,,,,UO_0000065,,,,,0,CHEMBL4742447,Inhibition of CDK8 in human SW-620 cells assessed as reduction in IFNgamma-induced STAT1 S727 phosphorylation pre-incubated for 1 hr before IFNgamma stimulation for 3 hrs by Western blot analysis,B,BAO_0000219,cell-based format,Homo sapiens,None,None,SW-620,None,,,,CHEMBL5719,Cell division protein kinase 8,Homo sapiens,SINGLE PROTEIN,CHEMBL4742387,38,Patent Bioactivity Data,,2018,None,TIME = 4.0 hr,INHIBITOR,
CHEMBL4793477,,None,325.41,0,3.68,Exp 90,CCn1c(C(N)=O)cc2c1-c1ccncc1OC2C1CCCCC1,INH,'<',500,nM,,,,UO_0000065,,,,,0,CHEMBL4742449,Inhibition of CDK8 in human SW-620 cells assessed as reduction in STAT1 S727 phosphorylation pre-incubated for 1 hr before IFNgamma stimulation for 3 hrs by Western blot analysis,B,BAO_0000219,cell-based format,Homo sapiens,None,None,SW-620,None,,,,CHEMBL5719,Cell division protein kinase 8,Homo sapiens,SINGLE PROTEIN,CHEMBL4742387,38,Patent Bioactivity Data,,2018,None,TIME = 4.0 hr,INHIBITOR,
