Molecule ChEMBL ID,Molecule Name,Molecule Max Phase,Molecular Weight,#RO5 Violations,AlogP,Compound Key,Smiles,Standard Type,Standard Relation,Standard Value,Standard Units,pChEMBL Value,Data Validity Comment,Comment,Uo Units,Ligand Efficiency BEI,Ligand Efficiency LE,Ligand Efficiency LLE,Ligand Efficiency SEI,Potential Duplicate,Assay ChEMBL ID,Assay Description,Assay Type,BAO Format ID,BAO Label,Assay Organism,Assay Tissue ChEMBL ID,Assay Tissue Name,Assay Cell Type,Assay Subcellular Fraction,Assay Parameters,Assay Variant Accession,Assay Variant Mutation,Target ChEMBL ID,Target Name,Target Organism,Target Type,Document ChEMBL ID,Source ID,Source Description,Document Journal,Document Year,Cell ChEMBL ID,Properties,Action Type,Standard Text Value
CHEMBL204232,NAPHTHYRIDINONE,None,514.8,2,6.39,EUB0000296,CC(=O)Nc1c(C(C)=O)c(=O)n(C)c2nc(-c3ccc(Cl)cc3Cl)c(-c3ccc(Cl)cc3)cc12,% Control,,83,%,,,Not Active,UO_0000187,,,,,0,CHEMBL4879620,KinomeScan assay: inhibition of CDC2L1,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,Amino acid Start/Stop: P353/G692 | Expression system: bacterial | Kinase construct length: Partial Length | Kinase form: Wild Type,,,CHEMBL5808,PITSLRE serine/threonine-protein kinase CDC2L1,Homo sapiens,SINGLE PROTEIN,CHEMBL4507287,54,Donated Chemical Probes - SGC Frankfurt,,2021,None,Compound concentration None 1000.0 nM,,
CHEMBL3629616,,None,248.24,0,3,1; Wrightiadione,O=C1c2ccccc2-c2c1oc1ccccc1c2=O,Activity,'=',66,%,,,,UO_0000187,,,,,0,CHEMBL3630639,Inhibition of CDK11 (unknown origin) assessed as remaining activity at 10 uM by high-throughput assay relative to control,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL5808,PITSLRE serine/threonine-protein kinase CDC2L1,Homo sapiens,SINGLE PROTEIN,CHEMBL3627674,1,Scientific Literature,Bioorg Med Chem Lett,2015,None,,,
CHEMBL603469,LESTAURTINIB,3,439.47,0,3.47,CEP-701,C[C@]12O[C@H](C[C@]1(O)CO)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)CNC4=O,Kd,'>',10000,nM,,,,UO_0000065,,,,,0,CHEMBL1244755,Binding affinity to CDC2L1,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL5808,PITSLRE serine/threonine-protein kinase CDC2L1,Homo sapiens,SINGLE PROTEIN,CHEMBL1240346,1,Scientific Literature,Blood,2009,None,,,
CHEMBL255863,NILOTINIB,4,529.53,2,6.36,Nilotinib,Cc1cn(-c2cc(NC(=O)c3ccc(C)c(Nc4nccc(-c5cccnc5)n4)c3)cc(C(F)(F)F)c2)cn1,Kd,'>',10000,nM,,,,UO_0000065,,,,,0,CHEMBL1908405,Binding constant for CDC2L1 kinase domain,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL5808,PITSLRE serine/threonine-protein kinase CDC2L1,Homo sapiens,SINGLE PROTEIN,CHEMBL1908390,1,Scientific Literature,Nat Biotechnol,2011,None,,,
CHEMBL475251,R-406,2,470.46,0,3.63,R406,COc1cc(Nc2ncc(F)c(Nc3ccc4c(n3)NC(=O)C(C)(C)O4)n2)cc(OC)c1OC,Kd,'>',10000,nM,,,,UO_0000065,,,,,0,CHEMBL1908405,Binding constant for CDC2L1 kinase domain,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL5808,PITSLRE serine/threonine-protein kinase CDC2L1,Homo sapiens,SINGLE PROTEIN,CHEMBL1908390,1,Scientific Literature,Nat Biotechnol,2011,None,,,
CHEMBL428690,ALVOCIDIB,3,401.85,0,3.3,Flavopiridol,CN1CC[C@H](c2c(O)cc(O)c3c(=O)cc(-c4ccccc4Cl)oc23)[C@H](O)C1,Kd,'>',10000,nM,,,,UO_0000065,,,,,1,CHEMBL1908405,Binding constant for CDC2L1 kinase domain,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL5808,PITSLRE serine/threonine-protein kinase CDC2L1,Homo sapiens,SINGLE PROTEIN,CHEMBL1908390,1,Scientific Literature,Nat Biotechnol,2011,None,,,
CHEMBL119385,NEFLAMAPIMOD,2,436.27,1,5.49,VX-745,O=c1ncn2nc(Sc3ccc(F)cc3F)ccc2c1-c1c(Cl)cccc1Cl,Kd,'>',10000,nM,,,,UO_0000065,,,,,1,CHEMBL1908405,Binding constant for CDC2L1 kinase domain,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL5808,PITSLRE serine/threonine-protein kinase CDC2L1,Homo sapiens,SINGLE PROTEIN,CHEMBL1908390,1,Scientific Literature,Nat Biotechnol,2011,None,,,
CHEMBL608533,MIDOSTAURIN,4,570.65,2,5.91,PKC-412,CO[C@@H]1[C@H](N(C)C(=O)c2ccccc2)C[C@H]2O[C@]1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,Kd,'>',10000,nM,,,,UO_0000065,,,,,1,CHEMBL1244755,Binding affinity to CDC2L1,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL5808,PITSLRE serine/threonine-protein kinase CDC2L1,Homo sapiens,SINGLE PROTEIN,CHEMBL1240346,1,Scientific Literature,Blood,2009,None,,,
CHEMBL223360,LINIFANIB,3,375.41,0,4.9,ABT-869,Cc1ccc(F)c(NC(=O)Nc2ccc(-c3cccc4[nH]nc(N)c34)cc2)c1,Kd,'=',1300,nM,5.89,,,UO_0000065,15.68,0.29,0.99,6.14,0,CHEMBL1060184,Binding constant for CDC2L1 kinase domain,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL5808,PITSLRE serine/threonine-protein kinase CDC2L1,Homo sapiens,SINGLE PROTEIN,CHEMBL1150977,1,Scientific Literature,Nat Biotechnol,2008,None,,,
CHEMBL483321,CP-724714,2,469.55,0,4.95,CP-724714,COCC(=O)NC/C=C/c1ccc2ncnc(Nc3ccc(Oc4ccc(C)nc4)c(C)c3)c2c1,Kd,'>',10000,nM,,,,UO_0000065,,,,,0,CHEMBL1060184,Binding constant for CDC2L1 kinase domain,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL5808,PITSLRE serine/threonine-protein kinase CDC2L1,Homo sapiens,SINGLE PROTEIN,CHEMBL1150977,1,Scientific Literature,Nat Biotechnol,2008,None,,,
CHEMBL939,GEFITINIB,4,446.91,0,4.28,Gefitinib,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN1CCOCC1,Kd,'>',10000,nM,,,,UO_0000065,,,,,0,CHEMBL1060184,Binding constant for CDC2L1 kinase domain,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL5808,PITSLRE serine/threonine-protein kinase CDC2L1,Homo sapiens,SINGLE PROTEIN,CHEMBL1150977,1,Scientific Literature,Nat Biotechnol,2008,None,,,
CHEMBL1643772,CRTH2-negative-control,None,494.57,0,2.45,EUB0000334,CN([C@@H]1CCc2c(CC(=O)O)c3cc(S(C)(=O)=O)ccc3n2C1)S(=O)(=O)c1ccc(F)cc1,% Control,,100,%,,,Not Active,UO_0000187,,,,,0,CHEMBL4879620,KinomeScan assay: inhibition of CDC2L1,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,Amino acid Start/Stop: P353/G692 | Expression system: bacterial | Kinase construct length: Partial Length | Kinase form: Wild Type,,,CHEMBL5808,PITSLRE serine/threonine-protein kinase CDC2L1,Homo sapiens,SINGLE PROTEIN,CHEMBL4507290,54,Donated Chemical Probes - SGC Frankfurt,,2021,None,Compound concentration None 1000.0 nM,,
CHEMBL601719,CRIZOTINIB,4,450.35,1,5.04,Crizotinib,C[C@@H](Oc1cc(-c2cnn(C3CCNCC3)c2)cnc1N)c1c(Cl)ccc(F)c1Cl,Kd,'=',760,nM,6.12,,,UO_0000065,13.59,0.28,1.08,7.85,0,CHEMBL1908405,Binding constant for CDC2L1 kinase domain,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL5808,PITSLRE serine/threonine-protein kinase CDC2L1,Homo sapiens,SINGLE PROTEIN,CHEMBL1908390,1,Scientific Literature,Nat Biotechnol,2011,None,,,
CHEMBL230011,TG100-115,2,346.35,0,2.33,TG-100-115,Nc1nc(N)c2nc(-c3cccc(O)c3)c(-c3cccc(O)c3)nc2n1,Kd,'>',10000,nM,,,,UO_0000065,,,,,0,CHEMBL1908405,Binding constant for CDC2L1 kinase domain,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL5808,PITSLRE serine/threonine-protein kinase CDC2L1,Homo sapiens,SINGLE PROTEIN,CHEMBL1908390,1,Scientific Literature,Nat Biotechnol,2011,None,,,
CHEMBL223360,LINIFANIB,3,375.41,0,4.9,ABT-869,Cc1ccc(F)c(NC(=O)Nc2ccc(-c3cccc4[nH]nc(N)c34)cc2)c1,Kd,'=',1300,nM,5.89,,,UO_0000065,15.68,0.29,0.99,6.14,1,CHEMBL1908405,Binding constant for CDC2L1 kinase domain,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL5808,PITSLRE serine/threonine-protein kinase CDC2L1,Homo sapiens,SINGLE PROTEIN,CHEMBL1908390,1,Scientific Literature,Nat Biotechnol,2011,None,,,
CHEMBL1721885,SU-014813,2,442.49,0,1.69,SU-14813,Cc1[nH]c(/C=C2\C(=O)Nc3ccc(F)cc32)c(C)c1C(=O)NC[C@H](O)CN1CCOCC1,Kd,'>',10000,nM,,,,UO_0000065,,,,,0,CHEMBL1060184,Binding constant for CDC2L1 kinase domain,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL5808,PITSLRE serine/threonine-protein kinase CDC2L1,Homo sapiens,SINGLE PROTEIN,CHEMBL1150977,1,Scientific Literature,Nat Biotechnol,2008,None,,,
CHEMBL103667,DORAMAPIMOD,2,527.67,2,5.99,BIRB-796,Cc1ccc(-n2nc(C(C)(C)C)cc2NC(=O)Nc2ccc(OCCN3CCOCC3)c3ccccc23)cc1,Kd,'>',10000,nM,,,,UO_0000065,,,,,1,CHEMBL1908405,Binding constant for CDC2L1 kinase domain,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL5808,PITSLRE serine/threonine-protein kinase CDC2L1,Homo sapiens,SINGLE PROTEIN,CHEMBL1908390,1,Scientific Literature,Nat Biotechnol,2011,None,,,
CHEMBL576982,QUIZARTINIB,4,560.68,2,5.86,AC220,CC(C)(C)c1cc(NC(=O)Nc2ccc(-c3cn4c(n3)sc3cc(OCCN5CCOCC5)ccc34)cc2)no1,Kd,'>',10000,nM,,,,UO_0000065,,,,,0,CHEMBL1244755,Binding affinity to CDC2L1,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL5808,PITSLRE serine/threonine-protein kinase CDC2L1,Homo sapiens,SINGLE PROTEIN,CHEMBL1240346,1,Scientific Literature,Blood,2009,None,,,
CHEMBL1230609,FORETINIB,2,632.66,2,5.77,EXEL-2880/GSK-1363089,COc1cc2c(Oc3ccc(NC(=O)C4(C(=O)Nc5ccc(F)cc5)CC4)cc3F)ccnc2cc1OCCCN1CCOCC1,Kd,'=',640,nM,6.19,,,UO_0000065,9.79,0.18,0.42,5.57,0,CHEMBL1908405,Binding constant for CDC2L1 kinase domain,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL5808,PITSLRE serine/threonine-protein kinase CDC2L1,Homo sapiens,SINGLE PROTEIN,CHEMBL1908390,1,Scientific Literature,Nat Biotechnol,2011,None,,,
CHEMBL4455357,TP-020,None,654.02,2,5.45,EUB0000315,Cn1nc(C(F)(F)F)cc1-c1cnc(N2CCc3cc(S(=O)(=O)Nc4c(F)cc(Cl)cc4F)cc(N4CCCC4=O)c32)nc1,% Control,,100,%,,,Not Active,UO_0000187,,,,,0,CHEMBL4879620,KinomeScan assay: inhibition of CDC2L1,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,Amino acid Start/Stop: P353/G692 | Expression system: bacterial | Kinase construct length: Partial Length | Kinase form: Wild Type,,,CHEMBL5808,PITSLRE serine/threonine-protein kinase CDC2L1,Homo sapiens,SINGLE PROTEIN,CHEMBL4507302,54,Donated Chemical Probes - SGC Frankfurt,,2021,None,Compound concentration None 1000.0 nM,,
CHEMBL3137331,DEFACTINIB,2,510.5,1,2.4,EUB0000138,CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3nccnc3N(C)S(C)(=O)=O)n2)cc1,% Control,,95,%,,,Not Active,UO_0000187,,,,,0,CHEMBL4879620,KinomeScan assay: inhibition of CDC2L1,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,Amino acid Start/Stop: P353/G692 | Expression system: bacterial | Kinase construct length: Partial Length | Kinase form: Wild Type,,,CHEMBL5808,PITSLRE serine/threonine-protein kinase CDC2L1,Homo sapiens,SINGLE PROTEIN,CHEMBL4507299,54,Donated Chemical Probes - SGC Frankfurt,,2021,None,Compound concentration None 100.0 nM,,
CHEMBL1939880,BI 4395,None,374.4,0,3.2,EUB0000727,Cn1nc(C(=O)NCc2ccc(C(=O)O)cc2)cc1-c1ccc2[nH]ccc2c1,% Control,,93,%,,,Not Active,UO_0000187,,,,,0,CHEMBL4879620,KinomeScan assay: inhibition of CDC2L1,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,Amino acid Start/Stop: P353/G692 | Expression system: bacterial | Kinase construct length: Partial Length | Kinase form: Wild Type,,,CHEMBL5808,PITSLRE serine/threonine-protein kinase CDC2L1,Homo sapiens,SINGLE PROTEIN,CHEMBL4507281,54,Donated Chemical Probes - SGC Frankfurt,,2021,None,Compound concentration None 100.0 nM,,
CHEMBL1908395,,None,497.04,0,3.76,JNJ-28312141,CN(C)CC(=O)N1CCC(c2ccc(NC(=O)c3nc(C#N)c[nH]3)c(C3=CCCCC3)c2)CC1.Cl,Kd,'>',10000,nM,,,,UO_0000065,,,,,0,CHEMBL1908405,Binding constant for CDC2L1 kinase domain,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL5808,PITSLRE serine/threonine-protein kinase CDC2L1,Homo sapiens,SINGLE PROTEIN,CHEMBL1908390,1,Scientific Literature,Nat Biotechnol,2011,None,,,
CHEMBL1173655,AFATINIB,4,485.95,0,4.39,BIBW-2992,CN(C)C/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1,Kd,'>',10000,nM,,,,UO_0000065,,,,,0,CHEMBL1908405,Binding constant for CDC2L1 kinase domain,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL5808,PITSLRE serine/threonine-protein kinase CDC2L1,Homo sapiens,SINGLE PROTEIN,CHEMBL1908390,1,Scientific Literature,Nat Biotechnol,2011,None,,,
CHEMBL1336,SORAFENIB,4,464.83,1,5.55,Sorafenib,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)ccn1,Kd,'>',10000,nM,,,,UO_0000065,,,,,1,CHEMBL1244755,Binding affinity to CDC2L1,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL5808,PITSLRE serine/threonine-protein kinase CDC2L1,Homo sapiens,SINGLE PROTEIN,CHEMBL1240346,1,Scientific Literature,Blood,2009,None,,,
CHEMBL553,ERLOTINIB,4,393.44,0,3.41,Erlotinib,C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1,Kd,'>',10000,nM,,,,UO_0000065,,,,,1,CHEMBL1908405,Binding constant for CDC2L1 kinase domain,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL5808,PITSLRE serine/threonine-protein kinase CDC2L1,Homo sapiens,SINGLE PROTEIN,CHEMBL1908390,1,Scientific Literature,Nat Biotechnol,2011,None,,,
CHEMBL450786,PHA-665752,None,641.62,2,6.11,PHA-665752,Cc1[nH]c(/C=C2\C(=O)Nc3ccc(S(=O)(=O)Cc4c(Cl)cccc4Cl)cc32)c(C)c1C(=O)N1CCC[C@@H]1CN1CCCC1,Kd,'>',10000,nM,,,,UO_0000065,,,,,0,CHEMBL1908405,Binding constant for CDC2L1 kinase domain,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL5808,PITSLRE serine/threonine-protein kinase CDC2L1,Homo sapiens,SINGLE PROTEIN,CHEMBL1908390,1,Scientific Literature,Nat Biotechnol,2011,None,,,
CHEMBL1164180,,None,502.97,1,5,5e,CN1CCN(c2ccc(-c3cnc4c(c3)N(Cc3cc(Cl)ccc3C(F)(F)F)CCN4)cn2)CC1,Inhibition,'<',50,%,,,,UO_0000187,,,,,0,CHEMBL1168817,Inhibition of CDC2L1 at 1 uM,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL5808,PITSLRE serine/threonine-protein kinase CDC2L1,Homo sapiens,SINGLE PROTEIN,CHEMBL1165965,1,Scientific Literature,Bioorg Med Chem,2010,None,,,
CHEMBL4206831,,None,535.61,2,5.49,2; FMF-03-145-1,CCC(=O)Nc1ccc(C(=O)Nc2ccc(Nc3ncc4c(n3)N(C)c3ccc(C)cc3C(=O)N4C)cc2)cc1,Activity,'=',100,%,,,,UO_0000187,,,,,0,CHEMBL4185719,Binding affinity to wild-type human partial length CDK11 (M1 to N360 residues) expressed in Escherichia coli BL21 assessed as residual activity at 1000 nM after 1 hr by Kinomescan method relative to control,B,BAO_0000019,assay format,Homo sapiens,None,None,None,None,,,,CHEMBL5808,PITSLRE serine/threonine-protein kinase CDC2L1,Homo sapiens,SINGLE PROTEIN,CHEMBL4184148,1,Scientific Literature,Bioorg Med Chem Lett,2017,None,,,
CHEMBL10,SB-203580,None,377.44,0,4.68,SB-203580,C[S+]([O-])c1ccc(-c2nc(-c3ccc(F)cc3)c(-c3ccncc3)[nH]2)cc1,Kd,'>',10000,nM,,,,UO_0000065,,,,,1,CHEMBL1908405,Binding constant for CDC2L1 kinase domain,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL5808,PITSLRE serine/threonine-protein kinase CDC2L1,Homo sapiens,SINGLE PROTEIN,CHEMBL1908390,1,Scientific Literature,Nat Biotechnol,2011,None,,,
CHEMBL259084,MLN-8054,1,476.87,1,5.87,MLN-8054,O=C(O)c1ccc(Nc2ncc3c(n2)-c2ccc(Cl)cc2C(c2c(F)cccc2F)=NC3)cc1,Kd,'>',10000,nM,,,,UO_0000065,,,,,1,CHEMBL1908405,Binding constant for CDC2L1 kinase domain,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL5808,PITSLRE serine/threonine-protein kinase CDC2L1,Homo sapiens,SINGLE PROTEIN,CHEMBL1908390,1,Scientific Literature,Nat Biotechnol,2011,None,,,
CHEMBL1421,DASATINIB,4,488.02,0,3.31,Dasatinib,Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(CCO)CC2)n1,Kd,'>',10000,nM,,,,UO_0000065,,,,,1,CHEMBL1908405,Binding constant for CDC2L1 kinase domain,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL5808,PITSLRE serine/threonine-protein kinase CDC2L1,Homo sapiens,SINGLE PROTEIN,CHEMBL1908390,1,Scientific Literature,Nat Biotechnol,2011,None,,,
CHEMBL288441,BOSUTINIB,4,530.46,2,5.19,SKI-606,COc1cc(Nc2c(C#N)cnc3cc(OCCCN4CCN(C)CC4)c(OC)cc23)c(Cl)cc1Cl,Kd,'>',10000,nM,,,,UO_0000065,,,,,0,CHEMBL1908405,Binding constant for CDC2L1 kinase domain,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL5808,PITSLRE serine/threonine-protein kinase CDC2L1,Homo sapiens,SINGLE PROTEIN,CHEMBL1908390,1,Scientific Literature,Nat Biotechnol,2011,None,,,
CHEMBL1908396,,None,480.55,1,5.39,Ki-20227,COc1cc(Oc2ccnc3cc(OC)c(OC)cc23)ccc1NC(=O)NC(C)c1nccs1,Kd,'>',10000,nM,,,,UO_0000065,,,,,0,CHEMBL1908405,Binding constant for CDC2L1 kinase domain,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL5808,PITSLRE serine/threonine-protein kinase CDC2L1,Homo sapiens,SINGLE PROTEIN,CHEMBL1908390,1,Scientific Literature,Nat Biotechnol,2011,None,,,
CHEMBL445813,AT-7519,2,382.25,0,2.45,AT-7519,O=C(NC1CCNCC1)c1n[nH]cc1NC(=O)c1c(Cl)cccc1Cl,Kd,'=',8.4,nM,8.08,,,UO_0000065,21.13,0.44,5.63,8.16,0,CHEMBL1908405,Binding constant for CDC2L1 kinase domain,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL5808,PITSLRE serine/threonine-protein kinase CDC2L1,Homo sapiens,SINGLE PROTEIN,CHEMBL1908390,1,Scientific Literature,Nat Biotechnol,2011,None,,,
CHEMBL608533,MIDOSTAURIN,4,570.65,2,5.91,PKC-412,CO[C@@H]1[C@H](N(C)C(=O)c2ccccc2)C[C@H]2O[C@]1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,Kd,'>',10000,nM,,,,UO_0000065,,,,,0,CHEMBL1060184,Binding constant for CDC2L1 kinase domain,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL5808,PITSLRE serine/threonine-protein kinase CDC2L1,Homo sapiens,SINGLE PROTEIN,CHEMBL1150977,1,Scientific Literature,Nat Biotechnol,2008,None,,,
