Molecule ChEMBL ID,Molecule Name,Molecule Max Phase,Molecular Weight,#RO5 Violations,AlogP,Compound Key,Smiles,Standard Type,Standard Relation,Standard Value,Standard Units,pChEMBL Value,Data Validity Comment,Comment,Uo Units,Ligand Efficiency BEI,Ligand Efficiency LE,Ligand Efficiency LLE,Ligand Efficiency SEI,Potential Duplicate,Assay ChEMBL ID,Assay Description,Assay Type,BAO Format ID,BAO Label,Assay Organism,Assay Tissue ChEMBL ID,Assay Tissue Name,Assay Cell Type,Assay Subcellular Fraction,Assay Parameters,Assay Variant Accession,Assay Variant Mutation,Target ChEMBL ID,Target Name,Target Organism,Target Type,Document ChEMBL ID,Source ID,Source Description,Document Journal,Document Year,Cell ChEMBL ID,Properties,Action Type,Standard Text Value
CHEMBL3691564,,None,502.62,1,3.31,BDBM146982,CN(C)C(=O)c1cc2cnc(Nc3ccc(C(=O)N4CCN5CCC[C@@H]5C4)cn3)nc2n1C1CCCC1,IC50,'=',47,nM,7.33,,284171,UO_0000065,14.58,0.27,4.02,7.37,0,CHEMBL3705853,Biological Assay: An assay for monitoring CDK4/cyclin D1-catalyzed phosphorylation of pRb at the Ser780 site was performed using TR-FRET in a 384-well format,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL3691576,,None,503.61,1,3.23,BDBM146994,CN(C)C(=O)c1cc2cnc(Nc3ccc(C(=O)N4CC5CCC(C4)C5O)cn3)nc2n1C1CCCC1,IC50,'=',119,nM,6.92,,284183,UO_0000065,13.75,0.26,3.69,5.94,0,CHEMBL3705853,Biological Assay: An assay for monitoring CDK4/cyclin D1-catalyzed phosphorylation of pRb at the Ser780 site was performed using TR-FRET in a 384-well format,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL3691586,,None,515.62,1,3.31,BDBM147005,CN(C)C(=O)c1cc2cnc(Nc3ccc(C(=O)C45C[C@H]6C[C@@H](O)C[C@@H](C4)N65)cn3)nc2n1C1CCCC1,IC50,'=',264,nM,6.58,,284194,UO_0000065,12.76,0.24,3.27,5.65,0,CHEMBL3705853,Biological Assay: An assay for monitoring CDK4/cyclin D1-catalyzed phosphorylation of pRb at the Ser780 site was performed using TR-FRET in a 384-well format,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL1909397,GW279320X,None,364.81,0,2.06,GW279320X,Cc1cc(Cl)cc2c1NC(=O)C2=NNc1ccc(S(N)(=O)=O)cc1,Inhibition,'=',3.56,%,,,,UO_0000187,,,,,0,CHEMBL1962027,GSK_PKIS: CDK4/cyclinD mean inhibition at 1 uM [Nanosyn],B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL331,Cyclin-dependent kinase 4,Homo sapiens,SINGLE PROTEIN,CHEMBL1961873,16,GSK Published Kinase Inhibitor Set,,,None,,,
CHEMBL387267,,None,424.55,0,4.27,21,CN1CCN(c2ccc(Nc3ncc4ccn(C5Cc6ccccc6C5)c4n3)cc2)CC1,IC50,'=',2100,nM,5.68,,,UO_0000065,,,,,0,CHEMBL873749,Inhibition of retinoblastoma phosphorylation by CDK4,F,BAO_0000019,assay format,Homo sapiens,None,None,None,None,,,,CHEMBL331,Cyclin-dependent kinase 4,Homo sapiens,SINGLE PROTEIN,CHEMBL1137238,1,Scientific Literature,Bioorg Med Chem Lett,2006,None,,,
CHEMBL311851,,None,510.59,1,4.22,11m,COc1ccc2c3c4c(c5c(ccc6ccn(C)c65)c3n(CCN[C@H]3CC[C@H](O)CC3)c2c1)C(=O)NC4=O,Inhibition,'=',95,%,,,,UO_0000187,,,,,0,CHEMBL666105,Inhibition of Cyclin-dependent kinase 4 specific Ser780 Rb phosphorylation,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL311851,,None,510.59,1,4.22,11m,COc1ccc2c3c4c(c5c(ccc6ccn(C)c65)c3n(CCN[C@H]3CC[C@H](O)CC3)c2c1)C(=O)NC4=O,Inhibition,'=',95,%,,,,UO_0000187,,,,,0,CHEMBL666105,Inhibition of Cyclin-dependent kinase 4 specific Ser780 Rb phosphorylation,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL3691587,,None,502.62,1,3.31,BDBM147006,CN(C)C(=O)c1cc2cnc(Nc3ccc(C(=O)N4CC5CCC(C4)N5C)cn3)nc2n1C1CCCC1,IC50,'=',19,nM,7.72,,284195,UO_0000065,15.36,0.29,4.41,7.76,0,CHEMBL3705853,Biological Assay: An assay for monitoring CDK4/cyclin D1-catalyzed phosphorylation of pRb at the Ser780 site was performed using TR-FRET in a 384-well format,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL212250,GW615311X,None,644.12,2,8,GW615311X,O=S(=O)(CCOCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1)c1ccccc1,Inhibition,'=',0.35,%,,,,UO_0000187,,,,,0,CHEMBL1962026,GSK_PKIS: CDK4/cyclinD mean inhibition at 0.1 uM [Nanosyn],B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL331,Cyclin-dependent kinase 4,Homo sapiens,SINGLE PROTEIN,CHEMBL1961873,16,GSK Published Kinase Inhibitor Set,,,None,,,
CHEMBL275473,GW572401X,None,401.49,0,4.12,GW572401X,CCN(CC)S(=O)(=O)c1ccc(OC)c(Nc2ncc(-c3ccccc3)o2)c1,Inhibition,'=',2.74,%,,,,UO_0000187,,,,,0,CHEMBL1962027,GSK_PKIS: CDK4/cyclinD mean inhibition at 1 uM [Nanosyn],B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL331,Cyclin-dependent kinase 4,Homo sapiens,SINGLE PROTEIN,CHEMBL1961873,16,GSK Published Kinase Inhibitor Set,,,None,,,
CHEMBL3698722,,None,415.51,0,3.4,BDBM132346,c1cc2c3cnc(Nc4ccc(N[C@H]5CCNC5)nn4)nc3n(C3CCCC3)c2cn1,IC50,'=',8.8,nM,8.06,,264878,UO_0000065,19.39,0.35,4.66,7.64,0,CHEMBL3705960,In Vitro Assay: The Cdk4 and Cdk6 inhibitory activity of the compounds is measured with a kinase inhibition assay using recombinant Cdk4/CyclinD1 or Cdk6/CyclinD3 protein complexes. The protein substrate used in the assay is the retinoblastoma protein (Rb). The kinase reactions are carried out in a 96-well filter plate (MSDV N6B50,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL3702226,,None,444.59,0,4.62,BDBM132577,CC[C@H](C)n1c2cnccc2c2cnc(Nc3ccc(N4CCC(N(C)C)CC4)cn3)nc21,IC50,'=',620,nM,6.21,,265113,UO_0000065,13.96,0.26,1.59,8.28,0,CHEMBL3705960,In Vitro Assay: The Cdk4 and Cdk6 inhibitory activity of the compounds is measured with a kinase inhibition assay using recombinant Cdk4/CyclinD1 or Cdk6/CyclinD3 protein complexes. The protein substrate used in the assay is the retinoblastoma protein (Rb). The kinase reactions are carried out in a 96-well filter plate (MSDV N6B50,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL305477,GW829874X,None,374.4,0,3.28,GW829874X,COc1cccc(/C=N/Nc2ncnc3c2cnn3-c2cccc(OC)c2)c1,Inhibition,'=',4.46,%,,,,UO_0000187,,,,,0,CHEMBL1962027,GSK_PKIS: CDK4/cyclinD mean inhibition at 1 uM [Nanosyn],B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL331,Cyclin-dependent kinase 4,Homo sapiens,SINGLE PROTEIN,CHEMBL1961873,16,GSK Published Kinase Inhibitor Set,,,None,,,
CHEMBL3702082,,None,446.53,0,4.17,BDBM132430,C[C@H]1CNCCN1c1ccc(Nc2ncc3c4ccnc(F)c4n(C4CCCC4)c3n2)nc1,IC50,'=',5,nM,8.3,,264963,UO_0000065,18.59,0.34,4.13,9.91,0,CHEMBL3705960,In Vitro Assay: The Cdk4 and Cdk6 inhibitory activity of the compounds is measured with a kinase inhibition assay using recombinant Cdk4/CyclinD1 or Cdk6/CyclinD3 protein complexes. The protein substrate used in the assay is the retinoblastoma protein (Rb). The kinase reactions are carried out in a 96-well filter plate (MSDV N6B50,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL268885,GSK-711701A,None,416.89,0,3.43,GSK711701A,COc1c(C(N)=O)cc(-c2ccc(Cl)cc2)cc1-c1ccc(S(N)(=O)=O)cc1,Inhibition,'=',3.98,%,,,,UO_0000187,,,,,0,CHEMBL1962026,GSK_PKIS: CDK4/cyclinD mean inhibition at 0.1 uM [Nanosyn],B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL331,Cyclin-dependent kinase 4,Homo sapiens,SINGLE PROTEIN,CHEMBL1961873,16,GSK Published Kinase Inhibitor Set,,,None,,,
CHEMBL51709,,None,351.4,0,3.52,4,CN1CCC(c2c(O)cc(O)c3c2O/C(=C\c2ccccc2)C3=O)CC1,IC50,'=',4410,nM,5.36,,,UO_0000065,15.24,0.28,1.84,7.65,0,CHEMBL666096,Inhibition of cyclin D1 activated Cyclin-dependent kinase 4 (CDK4),B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL331,Cyclin-dependent kinase 4,Homo sapiens,SINGLE PROTEIN,CHEMBL1135924,1,Scientific Literature,J Med Chem,2002,None,,,
CHEMBL185238,GW786460X,None,287.33,0,3.39,GW786460X,Cc1cccc(-c2n[nH]cc2-c2ccc3ncccc3n2)n1,Inhibition,'=',2.39,%,,,,UO_0000187,,,,,0,CHEMBL1962027,GSK_PKIS: CDK4/cyclinD mean inhibition at 1 uM [Nanosyn],B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL331,Cyclin-dependent kinase 4,Homo sapiens,SINGLE PROTEIN,CHEMBL1961873,16,GSK Published Kinase Inhibitor Set,,,None,,,
CHEMBL1789962,GW643971X,None,374.4,0,3.03,GW643971X,COc1cc(C=NNc2ncnc3c2cnn3Cc2ccccc2)ccc1O,Inhibition,'=',5.23,%,,,,UO_0000187,,,,,0,CHEMBL1962027,GSK_PKIS: CDK4/cyclinD mean inhibition at 1 uM [Nanosyn],B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL331,Cyclin-dependent kinase 4,Homo sapiens,SINGLE PROTEIN,CHEMBL1961873,16,GSK Published Kinase Inhibitor Set,,,None,,,
CHEMBL482326,GSK-1030062A,None,505.52,2,5.4,GSK1030062A,COc1cc2ncn(-c3cc(OCc4ccccc4C(F)(F)F)c(C(=O)N(C)C)s3)c2cc1OC,Inhibition,'=',1.04,%,,,,UO_0000187,,,,,0,CHEMBL1962026,GSK_PKIS: CDK4/cyclinD mean inhibition at 0.1 uM [Nanosyn],B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL331,Cyclin-dependent kinase 4,Homo sapiens,SINGLE PROTEIN,CHEMBL1961873,16,GSK Published Kinase Inhibitor Set,,,None,,,
CHEMBL13868,,None,507.57,2,6.66,SB-245392,Fc1ccc(-c2ncn(C3CCNCC3)c2-c2ccnc(Oc3ccc(Oc4ccccc4)cc3)n2)cc1,Inhibition,'=',4.1,%,,,,UO_0000187,,,,,0,CHEMBL1962026,GSK_PKIS: CDK4/cyclinD mean inhibition at 0.1 uM [Nanosyn],B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL331,Cyclin-dependent kinase 4,Homo sapiens,SINGLE PROTEIN,CHEMBL1961873,16,GSK Published Kinase Inhibitor Set,,,None,,,
CHEMBL3698658,,None,427.56,0,4.64,BDBM132280,c1ccc2c(c1)c1cnc(Nc3ccc(N4CCNCC4)cn3)nc1n2C1CCCCC1,IC50,'=',1.3,nM,8.89,,264808,UO_0000065,20.78,0.38,4.25,12.53,0,CHEMBL3705960,In Vitro Assay: The Cdk4 and Cdk6 inhibitory activity of the compounds is measured with a kinase inhibition assay using recombinant Cdk4/CyclinD1 or Cdk6/CyclinD3 protein complexes. The protein substrate used in the assay is the retinoblastoma protein (Rb). The kinase reactions are carried out in a 96-well filter plate (MSDV N6B50,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL188257,GW827106X,None,452.47,0,4.38,GW827106X,COc1ccc(-c2nn3ncccc3c2-c2ccnc(Nc3ccc4c(c3)OCCO4)n2)cc1,Inhibition,'=',-0.27,%,,,,UO_0000187,,,,,0,CHEMBL1962026,GSK_PKIS: CDK4/cyclinD mean inhibition at 0.1 uM [Nanosyn],B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL331,Cyclin-dependent kinase 4,Homo sapiens,SINGLE PROTEIN,CHEMBL1961873,16,GSK Published Kinase Inhibitor Set,,,None,,,
CHEMBL204934,GW813360X,None,345.37,0,2.67,GW813360X,COc1cccc(-n2cnc3c(N/N=C/c4ccncc4)ncnc32)c1,Inhibition,'=',-4.27,%,,,,UO_0000187,,,,,0,CHEMBL1962027,GSK_PKIS: CDK4/cyclinD mean inhibition at 1 uM [Nanosyn],B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL331,Cyclin-dependent kinase 4,Homo sapiens,SINGLE PROTEIN,CHEMBL1961873,16,GSK Published Kinase Inhibitor Set,,,None,,,
CHEMBL518953,GSK-1023156A,None,428.31,0,4.53,GSK1023156A,NC(=O)c1sc(-n2cnc3ccccc32)cc1OCc1ccccc1Br,Inhibition,'=',8.04,%,,,,UO_0000187,,,,,0,CHEMBL1962027,GSK_PKIS: CDK4/cyclinD mean inhibition at 1 uM [Nanosyn],B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL331,Cyclin-dependent kinase 4,Homo sapiens,SINGLE PROTEIN,CHEMBL1961873,16,GSK Published Kinase Inhibitor Set,,,None,,,
CHEMBL1909372,GW700494A,None,622.07,2,6.21,GW700494A,CN1CCN(CCCNc2nc3ccc(Oc4ccc(NC(=O)Nc5cc(C(F)(F)F)ccc5F)cc4)cc3[nH]2)CC1.Cl,Inhibition,'=',-3.04,%,,,,UO_0000187,,,,,0,CHEMBL1962026,GSK_PKIS: CDK4/cyclinD mean inhibition at 0.1 uM [Nanosyn],B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL331,Cyclin-dependent kinase 4,Homo sapiens,SINGLE PROTEIN,CHEMBL1961873,16,GSK Published Kinase Inhibitor Set,,,None,,,
CHEMBL189415,GW819077X,None,432.41,1,5.62,GW819077X,FC(F)(F)c1cccc(Nc2nccc(-c3cnn4nc(-c5ccccc5)ccc34)n2)c1,Inhibition,'=',1.39,%,,,,UO_0000187,,,,,0,CHEMBL1962026,GSK_PKIS: CDK4/cyclinD mean inhibition at 0.1 uM [Nanosyn],B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL331,Cyclin-dependent kinase 4,Homo sapiens,SINGLE PROTEIN,CHEMBL1961873,16,GSK Published Kinase Inhibitor Set,,,None,,,
CHEMBL261849,GW632580X,None,366.42,0,2.83,GW2580,COc1ccc(COc2ccc(Cc3cnc(N)nc3N)cc2OC)cc1,IC50,'>',19000,nM,,,,UO_0000065,,,,,0,CHEMBL1959325,Inhibition of recombinant human GST-tagged CDK4 catalytic domain after 30 mins by liquid scintillation counting,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL331,Cyclin-dependent kinase 4,Homo sapiens,SINGLE PROTEIN,CHEMBL1955811,1,Scientific Literature,Proc Natl Acad Sci U S A,2005,None,,,
CHEMBL188048,,None,216.2,0,0.6,SB-736290,Cn1c(-c2nonc2N)nc2cnccc21,Inhibition,'=',1.95,%,,,,UO_0000187,,,,,0,CHEMBL1962026,GSK_PKIS: CDK4/cyclinD mean inhibition at 0.1 uM [Nanosyn],B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL331,Cyclin-dependent kinase 4,Homo sapiens,SINGLE PROTEIN,CHEMBL1961873,16,GSK Published Kinase Inhibitor Set,,,None,,,
CHEMBL399410,,None,453.57,1,5.72,SB-437013,COc1ccc2cc(-c3c(-c4ccncc4)nc(-c4ccc([S+](C)[O-])cc4)n3C)ccc2c1,Inhibition,'=',2.74,%,,,,UO_0000187,,,,,0,CHEMBL1962026,GSK_PKIS: CDK4/cyclinD mean inhibition at 0.1 uM [Nanosyn],B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL331,Cyclin-dependent kinase 4,Homo sapiens,SINGLE PROTEIN,CHEMBL1961873,16,GSK Published Kinase Inhibitor Set,,,None,,,
CHEMBL3698723,,None,464.56,0,3.23,BDBM132347,O=S1(=O)CCC(Nc2ccc(Nc3ncc4c5ccncc5n(C5CCCC5)c4n3)nn2)C1,IC50,'=',3.1,nM,8.51,,264879,UO_0000065,18.32,0.35,5.28,6.67,0,CHEMBL3705960,In Vitro Assay: The Cdk4 and Cdk6 inhibitory activity of the compounds is measured with a kinase inhibition assay using recombinant Cdk4/CyclinD1 or Cdk6/CyclinD3 protein complexes. The protein substrate used in the assay is the retinoblastoma protein (Rb). The kinase reactions are carried out in a 96-well filter plate (MSDV N6B50,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL460640,,None,297.39,0,3.66,11,CC(C)c1cc2c(N/N=C\c3cccnc3)ncnc2s1,IC50,'=',0.55,ug.mL-1,,,,UO_0000274,,,,,0,CHEMBL1029073,Inhibition of CDK4-mediated retinoblastoma protein phosphorylation by dose-response curve analysis,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL331,Cyclin-dependent kinase 4,Homo sapiens,SINGLE PROTEIN,CHEMBL1149082,1,Scientific Literature,Bioorg Med Chem Lett,2009,None,,,
CHEMBL459365,,None,341.44,0,3.32,23,CC(C)(C)c1cc2c(N/N=C\c3cccc(CO)n3)ncnc2s1,IC50,'=',0.35,ug.mL-1,,,,UO_0000274,,,,,0,CHEMBL1029073,Inhibition of CDK4-mediated retinoblastoma protein phosphorylation by dose-response curve analysis,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL331,Cyclin-dependent kinase 4,Homo sapiens,SINGLE PROTEIN,CHEMBL1149082,1,Scientific Literature,Bioorg Med Chem Lett,2009,None,,,
CHEMBL402157,,None,404.88,0,2.94,9e,O=C(Cc1ccc(Cl)cc1)Nc1n[nH]c2ccc(N3CCCS3(=O)=O)cc12,IC50,'=',2000,nM,5.7,,,UO_0000065,14.08,0.29,2.76,5.99,0,CHEMBL929004,Inhibition of CDK4,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL331,Cyclin-dependent kinase 4,Homo sapiens,SINGLE PROTEIN,CHEMBL1141545,1,Scientific Literature,Bioorg Med Chem Lett,2008,None,,,
CHEMBL3237449,,None,404.48,0,2.08,BDBM50001534,C[C@@H](CO)n1c2cnccc2c2cnc(Nc3ccc(N4CCNCC4)cn3)nc21,IC50,'=',45,nM,7.35,,265156,UO_0000065,18.16,0.33,5.27,7.06,0,CHEMBL3705960,In Vitro Assay: The Cdk4 and Cdk6 inhibitory activity of the compounds is measured with a kinase inhibition assay using recombinant Cdk4/CyclinD1 or Cdk6/CyclinD3 protein complexes. The protein substrate used in the assay is the retinoblastoma protein (Rb). The kinase reactions are carried out in a 96-well filter plate (MSDV N6B50,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL515839,,None,441.56,0,3.93,6g,Cc1ncc(-c2ccnc(Nc3ccc(S(=O)(=O)CC4CCCO4)cc3)n2)n1C(C)C,IC50,'=',530,nM,6.28,,,UO_0000065,14.21,0.28,2.35,6.34,0,CHEMBL992479,Inhibition of CDK4,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL331,Cyclin-dependent kinase 4,Homo sapiens,SINGLE PROTEIN,CHEMBL1142453,1,Scientific Literature,Bioorg Med Chem Lett,2008,None,,,
CHEMBL457888,,None,484.63,0,3.47,6i,Cc1ncc(-c2ccnc(Nc3ccc(S(=O)(=O)CCCN4CCOCC4)cc3)n2)n1C(C)C,IC50,'=',210,nM,6.68,,,UO_0000065,13.78,0.27,3.21,6.53,0,CHEMBL992479,Inhibition of CDK4,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL331,Cyclin-dependent kinase 4,Homo sapiens,SINGLE PROTEIN,CHEMBL1142453,1,Scientific Literature,Bioorg Med Chem Lett,2008,None,,,
