Molecule ChEMBL ID,Molecule Name,Molecule Max Phase,Molecular Weight,#RO5 Violations,AlogP,Compound Key,Smiles,Standard Type,Standard Relation,Standard Value,Standard Units,pChEMBL Value,Data Validity Comment,Comment,Uo Units,Ligand Efficiency BEI,Ligand Efficiency LE,Ligand Efficiency LLE,Ligand Efficiency SEI,Potential Duplicate,Assay ChEMBL ID,Assay Description,Assay Type,BAO Format ID,BAO Label,Assay Organism,Assay Tissue ChEMBL ID,Assay Tissue Name,Assay Cell Type,Assay Subcellular Fraction,Assay Parameters,Assay Variant Accession,Assay Variant Mutation,Target ChEMBL ID,Target Name,Target Organism,Target Type,Document ChEMBL ID,Source ID,Source Description,Document Journal,Document Year,Cell ChEMBL ID,Properties,Action Type,Standard Text Value
CHEMBL2336325,VISTUSERTIB,2,462.55,0,2.5,AZD-2014,CNC(=O)c1cccc(-c2ccc3c(N4CCOC[C@@H]4C)nc(N4CCOC[C@@H]4C)nc3n2)c1,Kd,'>',30000,nM,,,Inactive,UO_0000065,,,,,0,CHEMBL3991650,Kinobeads (epsilon),,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL223360,LINIFANIB,3,375.41,0,4.9,Linifanib,Cc1ccc(F)c(NC(=O)Nc2ccc(-c3cccc4[nH]nc(N)c34)cc2)c1,Kd,'>',30000,nM,,,Inactive,UO_0000065,,,,,0,CHEMBL3991650,Kinobeads (epsilon),,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL1289601,LENVATINIB,4,426.86,0,4.07,Lenvatinib,COc1cc2nccc(Oc3ccc(NC(=O)NC4CC4)c(Cl)c3)c2cc1C(N)=O,Kd,'>',30000,nM,,,Inactive,UO_0000065,,,,,0,CHEMBL3991650,Kinobeads (epsilon),,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL1909413,,None,349.82,0,4.51,SB-610251-B,Cl.Oc1cccc(-c2nc(-c3ccccc3)[nH]c2-c2ccncc2)c1,Inhibition,'=',0.66,%,,,,UO_0000187,,,,,0,CHEMBL1962018,GSK_PKIS: CDK1/cyclinB mean inhibition at 0.1 uM [Nanosyn],B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL308,Cyclin-dependent kinase 1,Homo sapiens,SINGLE PROTEIN,CHEMBL1961873,16,GSK Published Kinase Inhibitor Set,,,None,,,
CHEMBL230911,GSK-625137A,None,289.34,0,3.1,GSK625137A,NC(=O)c1cc(-c2ccncc2)cc(-c2ccccc2)c1N,Inhibition,'=',1.56,%,,,,UO_0000187,,,,,0,CHEMBL1962019,GSK_PKIS: CDK1/cyclinB mean inhibition at 1 uM [Nanosyn],B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL308,Cyclin-dependent kinase 1,Homo sapiens,SINGLE PROTEIN,CHEMBL1961873,16,GSK Published Kinase Inhibitor Set,,,None,,,
CHEMBL424696,,None,353.45,0,4.45,1,c1ccc(Nc2ncc(-c3ccnc(OC4CCCCC4)n3)s2)nc1,IC50,'=',24,nM,7.62,,,UO_0000065,21.56,0.42,3.17,10.46,0,CHEMBL870940,Inhibition of CDK1,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL308,Cyclin-dependent kinase 1,Homo sapiens,SINGLE PROTEIN,CHEMBL1137419,1,Scientific Literature,Bioorg Med Chem Lett,2006,None,,,
CHEMBL3658063,,None,462.6,0,3.53,BDBM148268,CCN1CCN(c2ccc(Nc3ncc4cc(C(=O)N(C)C)n(C5CCCC5)c4n3)nc2)CC1,IC50,'>',15000,nM,,,286576,UO_0000065,,,,,0,CHEMBL3705367,IMAP-FPT (Molecular Devices Trade Mark Technology) Endpoint Assay: A 384-well microtiter IMAP-FPT (Molecular Devices Trade Mark Technology) endpoint assay was used for CDK1/cyclin B kinase activity measurements. The same assay was used for IC50 determination of small molecule inhibitors. In general,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL3658033,,None,508.63,1,1.86,BDBM148237,CN(C)C(=O)c1cc2cnc(Nc3ccc(N4CCN(C[C@@H](O)CO)CC4)cn3)nc2n1C1CCCC1,IC50,'>',15000,nM,,,286587,UO_0000065,,,,,0,CHEMBL3705367,IMAP-FPT (Molecular Devices Trade Mark Technology) Endpoint Assay: A 384-well microtiter IMAP-FPT (Molecular Devices Trade Mark Technology) endpoint assay was used for CDK1/cyclin B kinase activity measurements. The same assay was used for IC50 determination of small molecule inhibitors. In general,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL3658076,,None,490.66,0,4.16,BDBM148281,CC(C)CN1CCN(c2ccc(Nc3ncc4cc(C(=O)N(C)C)n(C5CCCC5)c4n3)nc2)CC1,IC50,'>',15000,nM,,,286595,UO_0000065,,,,,0,CHEMBL3705367,IMAP-FPT (Molecular Devices Trade Mark Technology) Endpoint Assay: A 384-well microtiter IMAP-FPT (Molecular Devices Trade Mark Technology) endpoint assay was used for CDK1/cyclin B kinase activity measurements. The same assay was used for IC50 determination of small molecule inhibitors. In general,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL79491,,None,423.57,0,3.67,224,CC(C)n1cnc2c(NCCNc3ccccc3)nc(N3CCCCC3CCO)nc21,IC50,'=',1500000,nM,,Outside typical range,,UO_0000065,,,,,0,CHEMBL661621,Binding affinity to cyclin-dependent kinase 1 (CDK1),B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL308,Cyclin-dependent kinase 1,Homo sapiens,SINGLE PROTEIN,CHEMBL1135432,1,Scientific Literature,J Med Chem,2002,None,,,
CHEMBL526914,,None,454.53,0,4.88,CER-0263680,COc1ccc(NC(=O)Cc2ccc(Nc3cc(N(C)c4cccc(C)c4)ncn3)cc2)cn1,Inhibition,'=',0,%,,,,UO_0000187,,,,,0,CHEMBL953379,Inhibition of CDK1 at 10 uM by HTRF assay relative to control,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL308,Cyclin-dependent kinase 1,Homo sapiens,SINGLE PROTEIN,CHEMBL1150387,1,Scientific Literature,J Med Chem,2008,None,,,
CHEMBL210229,,None,358.47,0,2.06,15c,CC(C)n1cnc2ccc3nc(C(=N)NCCN(C)C)sc3c2c1=O,IC50,'=',10000,nM,5,,,UO_0000065,13.95,0.27,2.94,5.75,0,CHEMBL946655,Inhibition of CDK1,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL308,Cyclin-dependent kinase 1,Homo sapiens,SINGLE PROTEIN,CHEMBL1140958,1,Scientific Literature,Eur J Med Chem,2008,None,,,
CHEMBL506669,,None,302.36,0,2.39,12a,CCOC(=N)c1nc2ccc3ncn(CC)c(=O)c3c2s1,IC50,'=',50000,nM,4.3,,,UO_0000065,14.22,0.28,1.91,5.32,0,CHEMBL946655,Inhibition of CDK1,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL308,Cyclin-dependent kinase 1,Homo sapiens,SINGLE PROTEIN,CHEMBL1140958,1,Scientific Literature,Eur J Med Chem,2008,None,,,
CHEMBL510863,,None,316.39,0,2.95,13a,CCOC(=N)c1nc2ccc3ncn(C(C)C)c(=O)c3c2s1,IC50,'=',13000,nM,4.89,,,UO_0000065,15.44,0.3,1.94,6.04,0,CHEMBL946655,Inhibition of CDK1,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL308,Cyclin-dependent kinase 1,Homo sapiens,SINGLE PROTEIN,CHEMBL1140958,1,Scientific Literature,Eur J Med Chem,2008,None,,,
CHEMBL3691655,,None,528.66,1,4.02,BDBM147078,CN(C)C(=O)c1cc2cnc(Nc3ccc(N4CC5(CC4=O)CC4CCC(C5)N4)cn3)nc2n1C1CCCC1,IC50,'>',15000,nM,,,284412,UO_0000065,,,,,0,CHEMBL3705854,IMAP-FP (Molecular Devices Trade Mark Technology) Endpoint Assay: A 384-well microtiter IMAP-FP (Molecular Devices Trade Mark Technology) endpoint assay was used for CDK1/cyclin B kinase activity measurements. The same assay was used for IC50 determination of small molecule inhibitors. In general,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL3691657,,None,544.66,1,3.26,BDBM147080,CN(C)C(=O)c1cc2cnc(Nc3ccc(N4CC5(CC4=O)CC4CCC(C5)N4)cn3)nc2n1C1CCCOC1,IC50,'>',15000,nM,,,284414,UO_0000065,,,,,0,CHEMBL3705854,IMAP-FP (Molecular Devices Trade Mark Technology) Endpoint Assay: A 384-well microtiter IMAP-FP (Molecular Devices Trade Mark Technology) endpoint assay was used for CDK1/cyclin B kinase activity measurements. The same assay was used for IC50 determination of small molecule inhibitors. In general,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL225519,,None,213.24,0,1.36,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL1967531,,None,361.43,0,4.58,SID103904284,Nc1ncnc2scc(-c3ccc(NC(=O)Nc4ccccc4)cc3)c12,Ki,'>',7943.28,nM,,,inactive,UO_0000065,,,,,0,CHEMBL1963819,PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CDC2,F,BAO_0000019,assay format,None,None,None,None,None,,,,CHEMBL308,Cyclin-dependent kinase 1,Homo sapiens,SINGLE PROTEIN,CHEMBL1201862,7,PubChem BioAssays,,,None,,,
CHEMBL268885,GSK-711701A,None,416.89,0,3.43,GSK711701A,COc1c(C(N)=O)cc(-c2ccc(Cl)cc2)cc1-c1ccc(S(N)(=O)=O)cc1,Inhibition,'=',2.31,%,,,,UO_0000187,,,,,0,CHEMBL1962018,GSK_PKIS: CDK1/cyclinB mean inhibition at 0.1 uM [Nanosyn],B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL308,Cyclin-dependent kinase 1,Homo sapiens,SINGLE PROTEIN,CHEMBL1961873,16,GSK Published Kinase Inhibitor Set,,,None,,,
CHEMBL363302,,None,345.36,0,4.05,4,O=C(O)CNc1ncnc2oc(-c3ccccc3)c(-c3ccccc3)c12,IC50,'>',200000,nM,,Outside typical range,,UO_0000065,,,,,0,CHEMBL829323,Inhibition of cyclin-dependent kinase 1 (CDK 1),B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL308,Cyclin-dependent kinase 1,Homo sapiens,SINGLE PROTEIN,CHEMBL1144344,1,Scientific Literature,J Med Chem,2005,None,,,
CHEMBL273564,GW795493X,None,413.36,1,5.13,GW795493X,Nc1ncnc2occ(-c3ccc(NC(=O)Nc4cccc(C(F)(F)F)c4)cc3)c12,Inhibition,'=',4.91,%,,,,UO_0000187,,,,,0,CHEMBL1962019,GSK_PKIS: CDK1/cyclinB mean inhibition at 1 uM [Nanosyn],B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL308,Cyclin-dependent kinase 1,Homo sapiens,SINGLE PROTEIN,CHEMBL1961873,16,GSK Published Kinase Inhibitor Set,,,None,,,
CHEMBL374453,GSK-299115A,None,415.28,0,4.39,GSK299115A,CC1=C(C(=O)Nc2ccc3[nH]ncc3c2)C(c2ccc(Cl)c(Cl)c2)CC(=O)N1,Inhibition,'=',-1.08,%,,,,UO_0000187,,,,,0,CHEMBL1962019,GSK_PKIS: CDK1/cyclinB mean inhibition at 1 uM [Nanosyn],B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL308,Cyclin-dependent kinase 1,Homo sapiens,SINGLE PROTEIN,CHEMBL1961873,16,GSK Published Kinase Inhibitor Set,,,None,,,
CHEMBL194882,,None,340.39,0,4.93,fig.1h,c1cc(Nc2ccc3[nH]ccc3c2)nc(Nc2ccc3[nH]ccc3c2)n1,IC50,'>',1000,nM,,,,UO_0000065,,,,,0,CHEMBL827874,Inhibitory concentration against Cyclin dependent kinase 1,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL308,Cyclin-dependent kinase 1,Homo sapiens,SINGLE PROTEIN,CHEMBL1141920,1,Scientific Literature,Bioorg Med Chem Lett,2005,None,,,
CHEMBL77126,,None,520.42,1,4.37,113,CC(C)n1cnc2c(NCc3cccc(I)c3)nc(N3CCCCC3CCO)nc21,IC50,'=',6000000,nM,,Outside typical range,,UO_0000065,,,,,0,CHEMBL661621,Binding affinity to cyclin-dependent kinase 1 (CDK1),B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL308,Cyclin-dependent kinase 1,Homo sapiens,SINGLE PROTEIN,CHEMBL1135432,1,Scientific Literature,J Med Chem,2002,None,,,
CHEMBL77155,,None,260.35,0,2.37,isopentenyl adenine,CC(C)=CCNc1nc(N)nc2c1ncn2C(C)C,IC50,'=',45000,nM,4.35,,,UO_0000065,16.7,0.31,1.98,5.32,0,CHEMBL661621,Binding affinity to cyclin-dependent kinase 1 (CDK1),B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL308,Cyclin-dependent kinase 1,Homo sapiens,SINGLE PROTEIN,CHEMBL1135432,1,Scientific Literature,J Med Chem,2002,None,,,
CHEMBL142425,,None,362.41,0,4.22,42b,C[C@H](O)CNc1cc(-c2[nH]c3cccnc3c2-c2ccc(F)cc2)ccn1,IC50,'>',25000,nM,,,,UO_0000065,,,,,0,CHEMBL660801,Inhibition of Cyclin-dependent kinase 1,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL308,Cyclin-dependent kinase 1,Homo sapiens,SINGLE PROTEIN,CHEMBL1145138,1,Scientific Literature,J Med Chem,2003,None,,,
CHEMBL194028,,None,360.36,0,3.86,fig.1c,Fc1cnc(Nc2ccc3[nH]cnc3c2)nc1Nc1ccc2[nH]cnc2c1,IC50,'=',430,nM,6.37,,,UO_0000065,17.67,0.32,2.51,5.94,0,CHEMBL827874,Inhibitory concentration against Cyclin dependent kinase 1,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL308,Cyclin-dependent kinase 1,Homo sapiens,SINGLE PROTEIN,CHEMBL1141920,1,Scientific Literature,Bioorg Med Chem Lett,2005,None,,,
CHEMBL1966808,,None,323.38,0,2.57,SID103904979,O=c1[nH]c2sc3c(c2c2nc(-c4ccncc4)nn12)CCCC3,Ki,'>',7943.28,nM,,,inactive,UO_0000065,,,,,0,CHEMBL1963819,PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CDC2,F,BAO_0000019,assay format,None,None,None,None,None,,,,CHEMBL308,Cyclin-dependent kinase 1,Homo sapiens,SINGLE PROTEIN,CHEMBL1201862,7,PubChem BioAssays,,,None,,,
CHEMBL1991063,,None,427.34,1,5.19,SID103904480,Cc1n[nH]c2ccc(-c3cncc(OCC(N)Cc4ccc(Cl)c(Cl)c4)c3)cc12,Ki,'=',50.12,nM,7.3,,active,UO_0000065,,,,,0,CHEMBL1963819,PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CDC2,F,BAO_0000019,assay format,None,None,None,None,None,,,,CHEMBL308,Cyclin-dependent kinase 1,Homo sapiens,SINGLE PROTEIN,CHEMBL1201862,7,PubChem BioAssays,,,None,,,
CHEMBL1994830,,None,344.78,0,4.37,SID103905372,Nc1nnc(-c2cc3c(Oc4ccc(Cl)cc4)cncc3s2)o1,Ki,'=',251.19,nM,6.6,,active,UO_0000065,,,,,0,CHEMBL1963819,PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CDC2,F,BAO_0000019,assay format,None,None,None,None,None,,,,CHEMBL308,Cyclin-dependent kinase 1,Homo sapiens,SINGLE PROTEIN,CHEMBL1201862,7,PubChem BioAssays,,,None,,,
CHEMBL3648104,,None,445.41,0,4.27,BDBM100915,CC(Sc1nc(Nc2ccc(S(C)(=N)=O)cc2)ncc1Br)C(C)(C)O,IC50,'=',19,nM,7.72,,218156,UO_0000065,17.34,0.42,3.45,7.8,0,CHEMBL3707822,Kinase Assay: Kinase assay using either CDK1,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL1221986,WITHAFERIN A,1,470.61,0,3.35,1,CC1=C(CO)C(=O)O[C@H]([C@@H](C)[C@H]2CC[C@H]3[C@@H]4C[C@H]5O[C@]56[C@@H](O)C=CC(=O)[C@]6(C)[C@H]4CC[C@]23C)C1,Activity,,,,,,Active,,,,,,0,CHEMBL2432724,Reduction in CDC2 phosphorylation at Tyr15 in human PC3 cells at 1 uM after 12 to 24 hrs by Western blotting analysis,B,BAO_0000219,cell-based format,Homo sapiens,None,None,PC-3,None,,,,CHEMBL308,Cyclin-dependent kinase 1,Homo sapiens,SINGLE PROTEIN,CHEMBL2429865,1,Scientific Literature,J Nat Prod,2013,CHEMBL3307570,,,
CHEMBL3651155,,None,341.91,None,None,BDBM153480,C[Si](C)(C)C1=C2c3nc4ccccc4cc3C(Cl)CC2CC1=O,IC50,'=',3600,nM,5.44,,294720,UO_0000065,15.92,None,None,None,0,CHEMBL3705691,Enzyme Inhibition Assay: The tests are carried out as follows: the enzyme to be assayed was purified,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL169757,,None,286.34,0,3.67,1a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL481789,,None,306.39,0,4.42,1d,COc1ccc2c(c1)SCc1cnc(-c3ccccc3)nc1-2,Inhibition,'=',-4.2,%,,,,UO_0000187,,,,,0,CHEMBL3630458,Inhibition of human CDK1 at 10 uM by kinase inhibition assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL308,Cyclin-dependent kinase 1,Homo sapiens,SINGLE PROTEIN,CHEMBL3627617,1,Scientific Literature,Eur J Med Chem,2015,None,,,
CHEMBL66292,PYRAZOLOPYRIMIDINE 2,None,422.47,0,2.67,GW811168X,COc1cccc(-n2ncc3c(N/N=C/c4ccc(S(C)(=O)=O)cc4)ncnc32)c1,Inhibition,'=',64.05,%,,,,UO_0000187,,,,,0,CHEMBL1962019,GSK_PKIS: CDK1/cyclinB mean inhibition at 1 uM [Nanosyn],B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL308,Cyclin-dependent kinase 1,Homo sapiens,SINGLE PROTEIN,CHEMBL1961873,16,GSK Published Kinase Inhibitor Set,,,None,,,
CHEMBL249519,,None,427.51,0,4.13,20,CCNCc1cncc(-c2cnc3[nH]nc(-c4nc5c(COC)cccc5[nH]4)c3c2)c1C,IC50,'=',110,nM,6.96,,,UO_0000065,16.28,0.3,2.83,6.67,0,CHEMBL888275,Inhibition of CDK1,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL308,Cyclin-dependent kinase 1,Homo sapiens,SINGLE PROTEIN,CHEMBL1140014,1,Scientific Literature,Bioorg Med Chem Lett,2007,None,,,
CHEMBL400569,,None,467.58,0,3.42,15c,CCNCc1cncc(-c2cnc3[nH]nc(-c4nc5cc(N6CCN(C)CC6)ccc5[nH]4)c3c2)c1,IC50,'=',3,nM,8.52,,,UO_0000065,18.23,0.33,5.1,8.38,0,CHEMBL888275,Inhibition of CDK1,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL308,Cyclin-dependent kinase 1,Homo sapiens,SINGLE PROTEIN,CHEMBL1140014,1,Scientific Literature,Bioorg Med Chem Lett,2007,None,,,
CHEMBL249302,,None,357.38,0,3.1,1g,COCc1cccc2[nH]c(-c3n[nH]c4ncc(-c5cncnc5)cc34)nc12,IC50,'=',1280,nM,5.89,,,UO_0000065,16.49,0.3,2.79,5.6,0,CHEMBL888275,Inhibition of CDK1,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL308,Cyclin-dependent kinase 1,Homo sapiens,SINGLE PROTEIN,CHEMBL1140014,1,Scientific Literature,Bioorg Med Chem Lett,2007,None,,,
CHEMBL171860,,None,323.36,0,1.87,table 2,CCn1cnc2c(Nc3cccc(C#N)c3)nc(NCCO)nc21,IC50,,,nM,,,Not Active,UO_0000065,,,,,0,CHEMBL660792,Inhibition of cyclin-dependent kinase 1 (CDK1) (Not active),B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL308,Cyclin-dependent kinase 1,Homo sapiens,SINGLE PROTEIN,CHEMBL1132163,1,Scientific Literature,Bioorg Med Chem Lett,1999,None,,,
CHEMBL2062289,,None,550.52,0,3.36,SB-698596-AC,CCN1CCC(CC(=O)Nc2n[nH]c3nnc(-c4cccc(F)c4F)cc23)CC1.O=C(O)C(O)C(O)C(=O)O,Inhibition,'=',1.67,%,,,,UO_0000187,,,,,0,CHEMBL1962018,GSK_PKIS: CDK1/cyclinB mean inhibition at 0.1 uM [Nanosyn],B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL308,Cyclin-dependent kinase 1,Homo sapiens,SINGLE PROTEIN,CHEMBL1961873,16,GSK Published Kinase Inhibitor Set,,,None,,,
CHEMBL505187,GSK-718429A,None,528.62,2,7.34,GSK718429A,CCn1cc(-c2ccnc3[nH]ccc23)c(-c2cccc(NC(=O)Nc3ccc(OCc4ccccc4)cc3)c2)n1,Inhibition,'=',0.38,%,,,,UO_0000187,,,,,0,CHEMBL1962019,GSK_PKIS: CDK1/cyclinB mean inhibition at 1 uM [Nanosyn],B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL308,Cyclin-dependent kinase 1,Homo sapiens,SINGLE PROTEIN,CHEMBL1961873,16,GSK Published Kinase Inhibitor Set,,,None,,,
CHEMBL1980489,,None,313.74,0,2.69,SID103904952,O=c1c(NCc2ccc(Cl)cc2)c(Nc2ccncc2)c1=O,Ki,'>',7943.28,nM,,,inactive,UO_0000065,,,,,0,CHEMBL1963819,PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CDC2,F,BAO_0000019,assay format,None,None,None,None,None,,,,CHEMBL308,Cyclin-dependent kinase 1,Homo sapiens,SINGLE PROTEIN,CHEMBL1201862,7,PubChem BioAssays,,,None,,,
