"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties";"Action Type";"Standard Text Value"
"CHEMBL3425866";"";"None";"385.45";"0";"3.13";"12h";"COc1cc(-c2cnc3c(N4CCOCC4)snc3c2)ccc1OC(C)=O";"Kd";"'='";"18.0";"nM";"7.75";"";"";"UO_0000065";"20.09";"0.39";"4.61";"10.50";"0";"CHEMBL3430283";"Binding affinity to human GAK fused to T7 bacteriophage expressed in Escherichia coli BL21 after 1 hr by qPCR analysis";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4355";"Serine/threonine-protein kinase GAK";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3425437";"1";"Scientific Literature";"J Med Chem";"2015";"None";"";"";""
"CHEMBL3425871";"";"None";"375.45";"0";"2.17";"13c";"COc1ccc(-c2cnc3c(N(CCO)CCO)snc3c2)cc1OC";"Kd";"'='";"320.0";"nM";"6.50";"";"";"UO_0000065";"17.30";"0.34";"4.32";"7.39";"0";"CHEMBL3430283";"Binding affinity to human GAK fused to T7 bacteriophage expressed in Escherichia coli BL21 after 1 hr by qPCR analysis";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4355";"Serine/threonine-protein kinase GAK";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3425437";"1";"Scientific Literature";"J Med Chem";"2015";"None";"";"";""
"CHEMBL3425872";"";"None";"341.44";"0";"3.98";"13d";"COc1ccc(-c2cnc3c(N4CCCC4)snc3c2)cc1OC";"Kd";"'='";"100.0";"nM";"7.00";"";"";"UO_0000065";"20.50";"0.40";"3.02";"14.74";"0";"CHEMBL3430283";"Binding affinity to human GAK fused to T7 bacteriophage expressed in Escherichia coli BL21 after 1 hr by qPCR analysis";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4355";"Serine/threonine-protein kinase GAK";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3425437";"1";"Scientific Literature";"J Med Chem";"2015";"None";"";"";""
"CHEMBL3425878";"";"None";"371.46";"0";"3.97";"13j";"COc1ccc(-c2cnc3c(NC4CCOCC4)snc3c2)cc1OC";"Kd";"'='";"88.0";"nM";"7.06";"";"";"UO_0000065";"18.99";"0.37";"3.09";"10.77";"0";"CHEMBL3430283";"Binding affinity to human GAK fused to T7 bacteriophage expressed in Escherichia coli BL21 after 1 hr by qPCR analysis";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4355";"Serine/threonine-protein kinase GAK";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3425437";"1";"Scientific Literature";"J Med Chem";"2015";"None";"";"";""
"CHEMBL249097";"";"None";"335.37";"0";"3.08";"9";"Cc1ccc(O)cc1Nc1ccnc(Nc2cccc(C(N)=O)c2)n1";"Activity";"'='";"0.2";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL993455";"Binding affinity to human GAK at 10 uM relative to control";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4355";"Serine/threonine-protein kinase GAK";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1151712";"1";"Scientific Literature";"J Med Chem";"2008";"None";"";"";""
"CHEMBL4586588";"";"None";"310.35";"0";"4.00";"2";"COc1cc(Nc2ccnc3ccccc23)cc(OC)c1OC";"Kd";"'='";"170.0";"nM";"6.77";"";"";"UO_0000065";"21.81";"0.40";"2.77";"12.87";"0";"CHEMBL4667704";"Binding affinity to human wild type partial length GAK (G13 to Y338 residues) expressed in bacterial expression system by KinomeScan method";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4355";"Serine/threonine-protein kinase GAK";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4665659";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2019";"None";"";"INHIBITOR";""
"CHEMBL31965";"CANERTINIB";"3.0";"485.95";"0";"4.39";"CI-1033";"C=CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCCCN1CCOCC1";"Kd";"'='";"100.0";"nM";"7.00";"";"";"UO_0000065";"14.40";"0.28";"2.61";"7.90";"0";"CHEMBL1062777";"Binding constant for GAK kinase domain";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4355";"Serine/threonine-protein kinase GAK";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1150977";"1";"Scientific Literature";"Nat Biotechnol";"2008";"None";"";"";""
"CHEMBL4163357";"";"None";"356.45";"0";"3.17";"12n";"COc1cc(-c2cnc3c(N4CCO[C@H](C)C4)snc3c2)ccc1N";"Kd";"'='";"19.0";"nM";"7.72";"";"";"UO_0000065";"21.66";"0.42";"4.55";"10.51";"0";"CHEMBL4145343";"Binding affinity to DNA-tagged human GAK expressed in Escherichia coli BL21 using immobilised ligand incubated for 1 hr by quantitative PCR";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4355";"Serine/threonine-protein kinase GAK";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4138316";"1";"Scientific Literature";"J Med Chem";"2018";"None";"";"";""
"CHEMBL4170643";"";"None";"368.46";"0";"3.32";"12k";"COc1cc(-c2cnc3c(N4CC5CCC(C4)O5)snc3c2)ccc1N";"Kd";"'='";"61.0";"nM";"7.21";"";"";"UO_0000065";"19.58";"0.38";"3.89";"9.82";"0";"CHEMBL4145343";"Binding affinity to DNA-tagged human GAK expressed in Escherichia coli BL21 using immobilised ligand incubated for 1 hr by quantitative PCR";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4355";"Serine/threonine-protein kinase GAK";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4138316";"1";"Scientific Literature";"J Med Chem";"2018";"None";"";"";""
"CHEMBL10";"SB-203580";"None";"377.44";"0";"4.68";"SB-203580";"C[S+]([O-])c1ccc(-c2nc(-c3ccc(F)cc3)c(-c3ccncc3)[nH]2)cc1";"IC50";"'='";"135.0";"nM";"6.87";"";"";"UO_0000065";"18.20";"0.35";"2.19";"10.63";"0";"CHEMBL831128";"Inhibition of human cyclin G associated kinase at 100 uM ATP";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4355";"Serine/threonine-protein kinase GAK";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1139545";"1";"Scientific Literature";"J Med Chem";"2005";"None";"";"";""
"CHEMBL1090089";"PAMAPIMOD";"2.0";"406.39";"0";"1.94";"2b, Pamapimod";"Cn1c(=O)c(Oc2ccc(F)cc2F)cc2cnc(NC(CCO)CCO)nc21";"Inhibition";"'>'";"85.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL1769110";"Inhibition of GAK at 10 uM";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL4355";"Serine/threonine-protein kinase GAK";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1764984";"1";"Scientific Literature";"J Med Chem";"2011";"None";"";"";""
"CHEMBL200528";"";"None";"306.37";"0";"3.42";"1; K00135";"CC(=O)c1cccc(-c2cnc3ccc(NCC4CC4)nn23)c1";"Delta Tm";"'>'";"6.0";"degrees C";"";"";"";"UO_0000027";"";"";"";"";"0";"CHEMBL4728253";"Binding affinity to GAK (unknown origin) assessed as change in melting temperature at 10 uM incubated for 10 mins using SYPRO orange dye by RT-PCR-based fluorescence assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4355";"Serine/threonine-protein kinase GAK";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4725345";"1";"Scientific Literature";"J Med Chem";"2020";"None";"Dose = 10.0 microM | TIME = 0.1667 hr";"";""
"CHEMBL388978";"STAUROSPORINE";"None";"466.54";"0";"4.35";"Staurosporine";"CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4";"Kd";"'='";"17.0";"nM";"7.77";"";"";"UO_0000065";"16.65";"0.30";"3.42";"11.19";"0";"CHEMBL1062777";"Binding constant for GAK kinase domain";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4355";"Serine/threonine-protein kinase GAK";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1150977";"1";"Scientific Literature";"Nat Biotechnol";"2008";"None";"";"";""
"CHEMBL261849";"GW632580X";"None";"366.42";"0";"2.83";"GW-2580";"COc1ccc(COc2ccc(Cc3cnc(N)nc3N)cc2OC)cc1";"Kd";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL1062777";"Binding constant for GAK kinase domain";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4355";"Serine/threonine-protein kinase GAK";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1150977";"1";"Scientific Literature";"Nat Biotechnol";"2008";"None";"";"";""
"CHEMBL4129274";"";"None";"851.48";"3";"4.76";"27";"C=CC(=O)Nc1ccccc1Nc1nc(Nc2ccc(N3CCN(CCOCCOCCOCCNC(=O)CCCC[C@@H]4SC[C@@H]5NC(=O)N[C@@H]54)CC3)cc2)ncc1Cl";"Activity";"";"";"";"";"";"Active";"";"";"";"";"";"0";"CHEMBL4118783";"Binding affinity to GAK in human NCI-H23 cells at 1 uM by mass spectrometry based pull down assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"NCI-H23";"None";"";"";"";"CHEMBL4355";"Serine/threonine-protein kinase GAK";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4118021";"1";"Scientific Literature";"Bioorg Med Chem";"2017";"None";"";"";""
"CHEMBL264406";"";"None";"317.40";"0";"3.98";"NA-PP1";"CC(C)(C)n1nc(-c2cccc3ccccc23)c2c(N)ncnc21";"Activity";"'='";"6.0";"%";"";"";"Antagonist";"UO_0000187";"";"";"";"";"0";"CHEMBL1062807";"Percentage GAK activity remaining in the presence of 10uM inhibitor";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4355";"Serine/threonine-protein kinase GAK";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1150976";"1";"Scientific Literature";"Biochem J";"2007";"None";"";"ANTAGONIST";""
"CHEMBL3752816";"";"None";"358.46";"0";"4.80";"8f";"COc1ccc(-c2cnc3c(OCCC(C)C)snc3c2)cc1OC";"Activity";"'='";"4.7";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL3755229";"Binding affinity to DNA-tagged GAK (unknown origin) assessed as binding of DNA-tagged-GAK to immobilized ligand at 10 uM by qPCR analysis relative to control";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4355";"Serine/threonine-protein kinase GAK";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3751736";"1";"Scientific Literature";"Medchemcomm";"2015";"None";"";"";""
"CHEMBL3754235";"";"None";"344.44";"0";"4.55";"8c";"CCC(C)Oc1snc2cc(-c3ccc(OC)c(OC)c3)cnc12";"Kd";"'='";"74.0";"nM";"7.13";"";"";"UO_0000065";"20.70";"0.41";"2.58";"13.34";"0";"CHEMBL3755230";"Binding affinity to DNA-tagged GAK (unknown origin) assessed as binding of DNA-tagged-GAK to immobilized ligand by qPCR analysis relative to control";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4355";"Serine/threonine-protein kinase GAK";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3751736";"1";"Scientific Literature";"Medchemcomm";"2015";"None";"";"";""
"CHEMBL3753498";"";"None";"329.38";"0";"3.33";"5a";"COc1ccc(-c2cnc3c(NC(C)=O)snc3c2)cc1OC";"Kd";"";"";"";"";"";"Not Determined";"";"";"";"";"";"0";"CHEMBL3755230";"Binding affinity to DNA-tagged GAK (unknown origin) assessed as binding of DNA-tagged-GAK to immobilized ligand by qPCR analysis relative to control";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4355";"Serine/threonine-protein kinase GAK";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3751736";"1";"Scientific Literature";"Medchemcomm";"2015";"None";"";"";""
"CHEMBL3753200";"";"None";"343.41";"0";"3.72";"5b";"CCC(=O)Nc1snc2cc(-c3ccc(OC)c(OC)c3)cnc12";"Kd";"";"";"";"";"";"Not Determined";"";"";"";"";"";"0";"CHEMBL3755230";"Binding affinity to DNA-tagged GAK (unknown origin) assessed as binding of DNA-tagged-GAK to immobilized ligand by qPCR analysis relative to control";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4355";"Serine/threonine-protein kinase GAK";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3751736";"1";"Scientific Literature";"Medchemcomm";"2015";"None";"";"";""
"CHEMBL1163567";"";"None";"545.01";"2";"6.10";"5l";"COC1CCN(C(=O)c2ccc(-c3cnc4c(c3)N(Cc3cc(Cl)ccc3C(F)(F)F)CCN4)cc2)CC1";"Inhibition";"'<'";"50.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL1169247";"Inhibition of GAK at 1 uM";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL4355";"Serine/threonine-protein kinase GAK";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1165965";"1";"Scientific Literature";"Bioorg Med Chem";"2010";"None";"";"";""
"CHEMBL941";"IMATINIB";"4.0";"493.62";"0";"4.59";"Imatinib";"Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1";"Kd";"'='";"1000.0";"nM";"6.00";"";"";"UO_0000065";"12.16";"0.22";"1.41";"6.95";"1";"CHEMBL1908709";"Binding constant for GAK kinase domain";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL4355";"Serine/threonine-protein kinase GAK";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1908390";"1";"Scientific Literature";"Nat Biotechnol";"2011";"None";"";"";""
"CHEMBL1164181";"";"None";"469.42";"0";"4.63";"5g";"CN1CCN(c2ccc(-c3cnc4c(c3)N(Cc3cc(Cl)ccc3Cl)CCN4)cn2)CC1";"Inhibition";"'<'";"50.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL1169247";"Inhibition of GAK at 1 uM";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL4355";"Serine/threonine-protein kinase GAK";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1165965";"1";"Scientific Literature";"Bioorg Med Chem";"2010";"None";"";"";""
"CHEMBL3425836";"";"None";"287.34";"0";"2.96";"5c";"COc1ccc(-c2cnc3c(N)snc3c2)cc1OC";"Activity";"'='";"70.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL3430282";"Binding affinity to human GAK fused to T7 bacteriophage expressed in Escherichia coli BL21 assessed as ligand-protein complex at 10 uM after 1 hr by qPCR analysis relative to control";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4355";"Serine/threonine-protein kinase GAK";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3425437";"1";"Scientific Literature";"J Med Chem";"2015";"None";"";"";""
"CHEMBL3425842";"";"None";"277.37";"0";"2.82";"8d, 6d, Hit";"OCCNc1snc2cc(-c3ccsc3)cnc12";"Activity";"'='";"0.3";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL3430282";"Binding affinity to human GAK fused to T7 bacteriophage expressed in Escherichia coli BL21 assessed as ligand-protein complex at 10 uM after 1 hr by qPCR analysis relative to control";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4355";"Serine/threonine-protein kinase GAK";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3425437";"1";"Scientific Literature";"J Med Chem";"2015";"None";"";"";""
"CHEMBL3425851";"";"None";"370.48";"0";"3.13";"10c";"COc1ccc(-c2cnc3c(N4CCN(C)CC4)snc3c2)cc1OC";"Activity";"'='";"19.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL3430282";"Binding affinity to human GAK fused to T7 bacteriophage expressed in Escherichia coli BL21 assessed as ligand-protein complex at 10 uM after 1 hr by qPCR analysis relative to control";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4355";"Serine/threonine-protein kinase GAK";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3425437";"1";"Scientific Literature";"J Med Chem";"2015";"None";"";"";""
"CHEMBL3425857";"";"None";"248.33";"0";"3.43";"11d";"COc1snc2cc(-c3ccsc3)cnc12";"Activity";"'='";"22.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL3430282";"Binding affinity to human GAK fused to T7 bacteriophage expressed in Escherichia coli BL21 assessed as ligand-protein complex at 10 uM after 1 hr by qPCR analysis relative to control";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4355";"Serine/threonine-protein kinase GAK";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3425437";"1";"Scientific Literature";"J Med Chem";"2015";"None";"";"";""
