Molecule ChEMBL ID,Molecule Name,Molecule Max Phase,Molecular Weight,#RO5 Violations,AlogP,Compound Key,Smiles,Standard Type,Standard Relation,Standard Value,Standard Units,pChEMBL Value,Data Validity Comment,Comment,Uo Units,Ligand Efficiency BEI,Ligand Efficiency LE,Ligand Efficiency LLE,Ligand Efficiency SEI,Potential Duplicate,Assay ChEMBL ID,Assay Description,Assay Type,BAO Format ID,BAO Label,Assay Organism,Assay Tissue ChEMBL ID,Assay Tissue Name,Assay Cell Type,Assay Subcellular Fraction,Assay Parameters,Assay Variant Accession,Assay Variant Mutation,Target ChEMBL ID,Target Name,Target Organism,Target Type,Document ChEMBL ID,Source ID,Source Description,Document Journal,Document Year,Cell ChEMBL ID,Properties,Action Type,Standard Text Value
CHEMBL1336,SORAFENIB,4,464.83,1,5.55,BAY-439006,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)ccn1,Kd,'=',2900,nM,5.54,,,UO_0000065,11.91,0.24,-0.01,6,1,CHEMBL1244562,Binding affinity to PFTK1,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL6162,Serine/threonine-protein kinase PFTAIRE-1,Homo sapiens,SINGLE PROTEIN,CHEMBL1240346,1,Scientific Literature,Blood,2009,None,,,
CHEMBL4860979,,None,466.54,0,3.21,I-28,CN(C1CC1)S(=O)(=O)c1ccc(-c2cnc(N)c(-c3ccc4c(c3)CCNC4=O)c2)c(F)c1,Inhibition,'=',0,%,,,,UO_0000187,,,,,0,CHEMBL4804643,Inhibition of PFTAIRE1 in human NCI-H929 cells at 10 uM by mass spectroscopic analysis relative to control,B,BAO_0000219,cell-based format,Homo sapiens,None,None,NCI-H929,None,,,,CHEMBL6162,Serine/threonine-protein kinase PFTAIRE-1,Homo sapiens,SINGLE PROTEIN,CHEMBL4804281,38,Patent Bioactivity Data,,2020,None,Dose = 10.0 microM,,
CHEMBL101253,VATALANIB,3,346.82,1,5.01,PTK-787,Clc1ccc(Nc2nnc(Cc3ccncc3)c3ccccc23)cc1,Kd,'>',10000,nM,,,,UO_0000065,,,,,0,CHEMBL1051350,Binding constant for full-length PFTK1,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL6162,Serine/threonine-protein kinase PFTAIRE-1,Homo sapiens,SINGLE PROTEIN,CHEMBL1150977,1,Scientific Literature,Nat Biotechnol,2008,None,,,
CHEMBL576982,QUIZARTINIB,4,560.68,2,5.86,AC220,CC(C)(C)c1cc(NC(=O)Nc2ccc(-c3cn4c(n3)sc3cc(OCCN5CCOCC5)ccc34)cc2)no1,Kd,'>',10000,nM,,,,UO_0000065,,,,,1,CHEMBL1908767,Binding constant for PFTK1 kinase domain,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL6162,Serine/threonine-protein kinase PFTAIRE-1,Homo sapiens,SINGLE PROTEIN,CHEMBL1908390,1,Scientific Literature,Nat Biotechnol,2011,None,,,
CHEMBL553,ERLOTINIB,4,393.44,0,3.41,Erlotinib,C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1,Kd,'>',10000,nM,,,,UO_0000065,,,,,1,CHEMBL1908767,Binding constant for PFTK1 kinase domain,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL6162,Serine/threonine-protein kinase PFTAIRE-1,Homo sapiens,SINGLE PROTEIN,CHEMBL1908390,1,Scientific Literature,Nat Biotechnol,2011,None,,,
CHEMBL119385,NEFLAMAPIMOD,2,436.27,1,5.49,VX-745,O=c1ncn2nc(Sc3ccc(F)cc3F)ccc2c1-c1c(Cl)cccc1Cl,Kd,'>',10000,nM,,,,UO_0000065,,,,,1,CHEMBL1908767,Binding constant for PFTK1 kinase domain,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL6162,Serine/threonine-protein kinase PFTAIRE-1,Homo sapiens,SINGLE PROTEIN,CHEMBL1908390,1,Scientific Literature,Nat Biotechnol,2011,None,,,
CHEMBL502835,NINTEDANIB,4,539.64,1,3.62,BIBF-1120,COC(=O)c1ccc2c(c1)NC(=O)/C2=C(\Nc1ccc(N(C)C(=O)CN2CCN(C)CC2)cc1)c1ccccc1,Kd,'=',470,nM,6.33,,,UO_0000065,11.73,0.22,2.71,6.72,0,CHEMBL1908767,Binding constant for PFTK1 kinase domain,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL6162,Serine/threonine-protein kinase PFTAIRE-1,Homo sapiens,SINGLE PROTEIN,CHEMBL1908390,1,Scientific Literature,Nat Biotechnol,2011,None,,,
CHEMBL1171523,,None,506.57,2,5.2,3,CCN1CCN(Cc2ccc(NC(=O)c3ccc(C)c(C#Cc4cccnc4)c3)cc2C(F)(F)F)CC1,Inhibition,'=',0.85,%,,,,UO_0000187,,,,,0,CHEMBL1175194,Inhibition of PFTK1 at 10 uM,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL6162,Serine/threonine-protein kinase PFTAIRE-1,Homo sapiens,SINGLE PROTEIN,CHEMBL1177794,1,Scientific Literature,Bioorg Med Chem Lett,2010,None,,,
CHEMBL4538591,BAY-440,None,574.01,1,4.47,EUB0000701,CN(C)c1ncnc(-c2ccc3nc(Nc4cc(CN5CCN(C(=O)CC(F)(F)F)CC5)ccn4)[nH]c3c2)c1Cl,% Control,,100,%,,,Not Active,UO_0000187,,,,,0,CHEMBL4879874,KinomeScan assay: inhibition of PFTK1,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,Amino acid Start/Stop: M1/H451 | Expression system: bacterial | Kinase construct length: Full Length | Kinase form: Wild Type,,,CHEMBL6162,Serine/threonine-protein kinase PFTAIRE-1,Homo sapiens,SINGLE PROTEIN,CHEMBL4507318,54,Donated Chemical Probes - SGC Frankfurt,,2021,None,Compound concentration None 1000.0 nM,,
CHEMBL939,GEFITINIB,4,446.91,0,4.28,Gefitinib,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN1CCOCC1,Kd,'>',10000,nM,,,,UO_0000065,,,,,1,CHEMBL1908767,Binding constant for PFTK1 kinase domain,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL6162,Serine/threonine-protein kinase PFTAIRE-1,Homo sapiens,SINGLE PROTEIN,CHEMBL1908390,1,Scientific Literature,Nat Biotechnol,2011,None,,,
CHEMBL4096145,,None,377.49,0,3.42,2,CC1(C)[C@H](Nc2c(C(N)=O)cnn3cc(-c4ccccc4)cc23)CC[C@]1(C)N,Activity,'=',83,%,,,,UO_0000187,,,,,0,CHEMBL4055033,Inhibition of wild-type human full length PFTAIRE1 (M1 to H451 residues) expressed in bacterial expression system assessed as residual activity at 50 nM by Kinomescan method relative to control,B,BAO_0000019,assay format,Homo sapiens,None,None,None,None,,,,CHEMBL6162,Serine/threonine-protein kinase PFTAIRE-1,Homo sapiens,SINGLE PROTEIN,CHEMBL4052645,1,Scientific Literature,Bioorg Med Chem Lett,2017,None,,,
CHEMBL1336,SORAFENIB,4,464.83,1,5.55,Sorafenib,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)ccn1,Kd,'=',2900,nM,5.54,,,UO_0000065,11.91,0.24,-0.01,6,0,CHEMBL1051350,Binding constant for full-length PFTK1,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL6162,Serine/threonine-protein kinase PFTAIRE-1,Homo sapiens,SINGLE PROTEIN,CHEMBL1150977,1,Scientific Literature,Nat Biotechnol,2008,None,,,
CHEMBL379218,,None,358.45,0,3.88,A-674563,Cc1n[nH]c2ccc(-c3cncc(OC[C@@H](N)Cc4ccccc4)c3)cc12,Kd,'=',790,nM,6.1,,,UO_0000065,17.02,0.31,2.22,7.94,0,CHEMBL1908767,Binding constant for PFTK1 kinase domain,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL6162,Serine/threonine-protein kinase PFTAIRE-1,Homo sapiens,SINGLE PROTEIN,CHEMBL1908390,1,Scientific Literature,Nat Biotechnol,2011,None,,,
CHEMBL1163566,,None,488.95,0,4.66,5n,FC(F)(F)c1ccc(Cl)cc1CN1CCNc2ncc(-c3ccnc(N4CCNCC4)c3)cc21,Inhibition,'<',50,%,,,,UO_0000187,,,,,0,CHEMBL1166616,Inhibition of PFTK1 at 1 uM,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL6162,Serine/threonine-protein kinase PFTAIRE-1,Homo sapiens,SINGLE PROTEIN,CHEMBL1165965,1,Scientific Literature,Bioorg Med Chem,2010,None,,,
CHEMBL1940990,,None,393.42,0,2.99,23,C[C@H]1COc2c(NCCCc3ccccn3)c(F)c(N)c3c(=O)c(C#N)cn1c23,Inhibition,'<',35,%,,,,UO_0000187,,,,,0,CHEMBL1942459,Inhibition of human PFTAIRE1 in HL-60 cells lysate assessed as reduction of labeling of acyl-phosphate ATP probe at 100 nM,B,BAO_0000219,cell-based format,Homo sapiens,None,None,HL-60,None,,,,CHEMBL6162,Serine/threonine-protein kinase PFTAIRE-1,Homo sapiens,SINGLE PROTEIN,CHEMBL1938230,1,Scientific Literature,Bioorg Med Chem Lett,2012,CHEMBL3307654,,,
CHEMBL3215582,,None,588.33,1,6.41,1,Cc1ccc2c(Nc3ccc(Cl)cc3)nccc2c1Nc1ncccc1-c1ncnc2[nH]cnc12.Cl.Cl.Cl,Activity,'=',100,%,,,,UO_0000187,,,,,0,CHEMBL1057582,Inhibition of PFTK1 assessed as enzyme activity at 1 uM relative to untreated control,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL6162,Serine/threonine-protein kinase PFTAIRE-1,Homo sapiens,SINGLE PROTEIN,CHEMBL1155237,1,Scientific Literature,J Med Chem,2009,None,,,
CHEMBL261849,GW632580X,None,366.42,0,2.83,GW-2580,COc1ccc(COc2ccc(Cc3cnc(N)nc3N)cc2OC)cc1,Kd,'>',10000,nM,,,,UO_0000065,,,,,1,CHEMBL1908767,Binding constant for PFTK1 kinase domain,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL6162,Serine/threonine-protein kinase PFTAIRE-1,Homo sapiens,SINGLE PROTEIN,CHEMBL1908390,1,Scientific Literature,Nat Biotechnol,2011,None,,,
CHEMBL1163565,,None,530.98,1,4.92,5o,CC(=O)N1CCN(c2cc(-c3cnc4c(c3)N(Cc3cc(Cl)ccc3C(F)(F)F)CCN4)ccn2)CC1,Inhibition,'<',50,%,,,,UO_0000187,,,,,0,CHEMBL1166616,Inhibition of PFTK1 at 1 uM,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL6162,Serine/threonine-protein kinase PFTAIRE-1,Homo sapiens,SINGLE PROTEIN,CHEMBL1165965,1,Scientific Literature,Bioorg Med Chem,2010,None,,,
CHEMBL4554744,,None,669.44,1,4.13,27; FMF-03-196-1,C=CC(=O)Nc1cccc(C(=O)N2CCC(NC(=O)c3n[nH]cc3NC(=O)c3c(Cl)cccc3Cl)CC2)c1.O=C(O)C(F)(F)F,IC50,'=',500,nM,6.3,,,UO_0000065,11.34,0.23,2.17,4.62,0,CHEMBL4434178,Inhibition of FLAG-tagged CDK14 (unknown origin) expressed in human HEK293 cells assessed as blocking of CDK14 pulldown incubated for 4 hrs by biotinylated JNK-IN- based pull down assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,HEK293,None,,,,CHEMBL6162,Serine/threonine-protein kinase PFTAIRE-1,Homo sapiens,SINGLE PROTEIN,CHEMBL4433236,1,Scientific Literature,Bioorg Med Chem Lett,2019,CHEMBL3307715,,,
CHEMBL1240703,CGP-52421,None,586.65,2,5.4,CGP-52421,CO[C@@H]1[C@H](N(C)C(=O)c2ccccc2)C[C@H]2O[C@]1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)N[C@H]4O,Kd,'>',10000,nM,,,,UO_0000065,,,,,0,CHEMBL1244562,Binding affinity to PFTK1,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL6162,Serine/threonine-protein kinase PFTAIRE-1,Homo sapiens,SINGLE PROTEIN,CHEMBL1240346,1,Scientific Literature,Blood,2009,None,,,
CHEMBL603469,LESTAURTINIB,3,439.47,0,3.47,CEP-701,C[C@]12O[C@H](C[C@]1(O)CO)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)CNC4=O,Kd,'=',720,nM,6.14,,,UO_0000065,13.98,0.25,2.67,6.93,0,CHEMBL1244562,Binding affinity to PFTK1,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL6162,Serine/threonine-protein kinase PFTAIRE-1,Homo sapiens,SINGLE PROTEIN,CHEMBL1240346,1,Scientific Literature,Blood,2009,None,,,
CHEMBL535,SUNITINIB,4,398.48,0,3.33,Sunitinib,CCN(CC)CCNC(=O)c1c(C)[nH]c(/C=C2\C(=O)Nc3ccc(F)cc32)c1C,Kd,'=',270,nM,6.57,,,UO_0000065,16.48,0.31,3.24,8.51,1,CHEMBL1244562,Binding affinity to PFTK1,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL6162,Serine/threonine-protein kinase PFTAIRE-1,Homo sapiens,SINGLE PROTEIN,CHEMBL1240346,1,Scientific Literature,Blood,2009,None,,,
CHEMBL494089,GSK-690693,1,425.49,0,1.58,GSK-690693,CCn1c(-c2nonc2N)nc2c(C#CC(C)(C)O)ncc(OC[C@H]3CCCNC3)c21,Kd,'>',10000,nM,,,,UO_0000065,,,,,0,CHEMBL1908767,Binding constant for PFTK1 kinase domain,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL6162,Serine/threonine-protein kinase PFTAIRE-1,Homo sapiens,SINGLE PROTEIN,CHEMBL1908390,1,Scientific Literature,Nat Biotechnol,2011,None,,,
CHEMBL1789941,RUXOLITINIB,4,306.37,0,3.47,INCB18424,N#CC[C@H](C1CCCC1)n1cc(-c2ncnc3[nH]ccc23)cn1,Kd,'>',10000,nM,,,,UO_0000065,,,,,0,CHEMBL1908767,Binding constant for PFTK1 kinase domain,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL6162,Serine/threonine-protein kinase PFTAIRE-1,Homo sapiens,SINGLE PROTEIN,CHEMBL1908390,1,Scientific Literature,Nat Biotechnol,2011,None,,,
CHEMBL166031,,None,352.39,0,4.8,3,CC(C)(C)c1cc(NC(=O)Nc2ccc(Oc3ccncc3)cc2)no1,Inhibition,'=',86.7,%,,,,UO_0000187,,,,,0,CHEMBL3631904,Inhibition of PFTK1 (unknown origin) at 10 uM after 120 mins P33 radiolabeled kinase activity assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL6162,Serine/threonine-protein kinase PFTAIRE-1,Homo sapiens,SINGLE PROTEIN,CHEMBL3627608,1,Scientific Literature,Bioorg Med Chem,2015,None,,,
CHEMBL4445670,BAY-885,None,515.54,1,3.28,EUB0000250,CN1CCN(c2cnc3c(C4CCN(C(=O)c5ccc(OC(F)(F)F)cc5N)CC4)ncnc3c2)CC1,% Control,,100,%,,,Not Active,UO_0000187,,,,,0,CHEMBL4879874,KinomeScan assay: inhibition of PFTK1,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,Amino acid Start/Stop: M1/H451 | Expression system: bacterial | Kinase construct length: Full Length | Kinase form: Wild Type,,,CHEMBL6162,Serine/threonine-protein kinase PFTAIRE-1,Homo sapiens,SINGLE PROTEIN,CHEMBL4507268,54,Donated Chemical Probes - SGC Frankfurt,,2021,None,Compound concentration None 1000.0 nM,,
CHEMBL1939876,BI 4394,None,446.46,0,3.37,EUB0000730,CCOC(=O)c1cc2cc(-c3cc(C(=O)NCc4ccc(C(=O)O)cc4)nn3C)ccc2[nH]1,% Control,,100,%,,,Not Active,UO_0000187,,,,,0,CHEMBL4879874,KinomeScan assay: inhibition of PFTK1,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,Amino acid Start/Stop: M1/H451 | Expression system: bacterial | Kinase construct length: Full Length | Kinase form: Wild Type,,,CHEMBL6162,Serine/threonine-protein kinase PFTAIRE-1,Homo sapiens,SINGLE PROTEIN,CHEMBL4507281,54,Donated Chemical Probes - SGC Frankfurt,,2021,None,Compound concentration None 100.0 nM,,
CHEMBL288441,BOSUTINIB,4,530.46,2,5.19,SKI-606,COc1cc(Nc2c(C#N)cnc3cc(OCCCN4CCN(C)CC4)c(OC)cc23)c(Cl)cc1Cl,Kd,'=',1400,nM,5.85,,,UO_0000065,11.04,0.22,0.66,7.06,0,CHEMBL1908767,Binding constant for PFTK1 kinase domain,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL6162,Serine/threonine-protein kinase PFTAIRE-1,Homo sapiens,SINGLE PROTEIN,CHEMBL1908390,1,Scientific Literature,Nat Biotechnol,2011,None,,,
CHEMBL1908395,,None,497.04,0,3.76,JNJ-28312141,CN(C)CC(=O)N1CCC(c2ccc(NC(=O)c3nc(C#N)c[nH]3)c(C3=CCCCC3)c2)CC1.Cl,Kd,'>',10000,nM,,,,UO_0000065,,,,,0,CHEMBL1908767,Binding constant for PFTK1 kinase domain,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL6162,Serine/threonine-protein kinase PFTAIRE-1,Homo sapiens,SINGLE PROTEIN,CHEMBL1908390,1,Scientific Literature,Nat Biotechnol,2011,None,,,
CHEMBL31965,CANERTINIB,3,485.95,0,4.39,CI-1033,C=CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCCCN1CCOCC1,Kd,'>',10000,nM,,,,UO_0000065,,,,,1,CHEMBL1908767,Binding constant for PFTK1 kinase domain,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL6162,Serine/threonine-protein kinase PFTAIRE-1,Homo sapiens,SINGLE PROTEIN,CHEMBL1908390,1,Scientific Literature,Nat Biotechnol,2011,None,,,
CHEMBL377300,BRIVANIB,3,370.38,0,3.52,BMS-540215,Cc1cc2c(F)c(Oc3ncnn4cc(OC[C@@H](C)O)c(C)c34)ccc2[nH]1,Kd,'>',10000,nM,,,,UO_0000065,,,,,0,CHEMBL1908767,Binding constant for PFTK1 kinase domain,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL6162,Serine/threonine-protein kinase PFTAIRE-1,Homo sapiens,SINGLE PROTEIN,CHEMBL1908390,1,Scientific Literature,Nat Biotechnol,2011,None,,,
CHEMBL572878,TOZASERTIB,2,464.6,0,3.5,VX-680,Cc1cc(Nc2cc(N3CCN(C)CC3)nc(Sc3ccc(NC(=O)C4CC4)cc3)n2)n[nH]1,Kd,'>',10000,nM,,,,UO_0000065,,,,,1,CHEMBL1908767,Binding constant for PFTK1 kinase domain,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL6162,Serine/threonine-protein kinase PFTAIRE-1,Homo sapiens,SINGLE PROTEIN,CHEMBL1908390,1,Scientific Literature,Nat Biotechnol,2011,None,,,
CHEMBL24828,VANDETANIB,4,475.36,0,4.43,Vandetanib,COc1cc2/c(=N/c3ccc(Br)cc3F)nc[nH]c2cc1OCC1CCN(C)CC1,Kd,'>',10000,nM,,,,UO_0000065,,,,,1,CHEMBL1908767,Binding constant for PFTK1 kinase domain,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL6162,Serine/threonine-protein kinase PFTAIRE-1,Homo sapiens,SINGLE PROTEIN,CHEMBL1908390,1,Scientific Literature,Nat Biotechnol,2011,None,,,
CHEMBL230011,TG100-115,2,346.35,0,2.33,TG-100-115,Nc1nc(N)c2nc(-c3cccc(O)c3)c(-c3cccc(O)c3)nc2n1,Kd,'>',10000,nM,,,,UO_0000065,,,,,0,CHEMBL1908767,Binding constant for PFTK1 kinase domain,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL6162,Serine/threonine-protein kinase PFTAIRE-1,Homo sapiens,SINGLE PROTEIN,CHEMBL1908390,1,Scientific Literature,Nat Biotechnol,2011,None,,,
CHEMBL2204495,,None,399.43,1,5.11,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL1421,DASATINIB,4,488.02,0,3.31,Dasatinib,Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(CCO)CC2)n1,Kd,'>',10000,nM,,,,UO_0000065,,,,,1,CHEMBL1908767,Binding constant for PFTK1 kinase domain,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL6162,Serine/threonine-protein kinase PFTAIRE-1,Homo sapiens,SINGLE PROTEIN,CHEMBL1908390,1,Scientific Literature,Nat Biotechnol,2011,None,,,
CHEMBL2420560,,None,429.52,0,4.09,23,C[C@H](NC(=O)c1ccc2nc(N[C@H]3CC[C@H](O)CC3)c3nccn3c2c1)c1ccccc1,Inhibition,'<',35,%,,,,UO_0000187,,,,,0,CHEMBL2424038,Inhibition of PFTAIRE1 in human PC3 cell lysates at 10 uM using desthiobiotin-tagged ATP probe AX9989 followed by trypsinization by LC/MS analysis,B,BAO_0000357,single protein format,Homo sapiens,None,None,PC-3,None,,,,CHEMBL6162,Serine/threonine-protein kinase PFTAIRE-1,Homo sapiens,SINGLE PROTEIN,CHEMBL2417377,1,Scientific Literature,Bioorg Med Chem Lett,2013,CHEMBL3307570,,,
