"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties";"Action Type";"Standard Text Value"
"CHEMBL270946";"";"None";"207.24";"0";"1.11";"4, page S7 table 1";"CCCCOc1nc(N)nc2[nH]cnc12";"IC50";"'='";"32000.0";"nM";"4.50";"";"";"UO_0000065";"21.69";"0.41";"3.38";"5.01";"1";"CHEMBL952114";"Inhibition of CDK1/Cyclin B";"B";"BAO_0000223";"protein complex format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1907602";"Cyclin-dependent kinase 1/cyclin B1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL1143196";"1";"Scientific Literature";"J Med Chem";"2008";"None";"";"";""
"CHEMBL512342";"";"None";"458.87";"0";"3.46";"64";"O=C1NC(=O)c2c1c(-c1ccccc1Cl)cc1c2c2cc(O)ccc2n1CCc1nnn[nH]1";"IC50";"'>'";"3400.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL1000364";"Inhibition of Cdc2/cyclin B assessed as inhibition of histone H1 phosphorylation in human HT29 cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HT-29";"None";"";"";"";"CHEMBL1907602";"Cyclin-dependent kinase 1/cyclin B1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL1156685";"1";"Scientific Literature";"Eur J Med Chem";"2008";"CHEMBL3307768";"";"";""
"CHEMBL210229";"";"None";"358.47";"0";"2.06";"15c";"CC(C)n1cnc2ccc3nc(C(=N)NCCN(C)C)sc3c2c1=O";"IC50";"'='";"10000.0";"nM";"5.00";"";"";"UO_0000065";"13.95";"0.27";"2.94";"5.75";"0";"CHEMBL951783";"Inhibition of CDK1/cyclinB";"B";"BAO_0000223";"protein complex format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1907602";"Cyclin-dependent kinase 1/cyclin B1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL1140958";"1";"Scientific Literature";"Eur J Med Chem";"2008";"None";"";"";""
"CHEMBL2163774";"";"None";"381.43";"1";"6.24";"8";"COc1ccc2oc3ncc(OCc4ccccc4)c(-c4ccccc4)c3c2c1";"Ki";"'>'";"1000000.0";"nM";"";"Outside typical range";"";"UO_0000065";"";"";"";"";"1";"CHEMBL2166962";"Inhibition of CDK1/Cyclin B";"B";"BAO_0000223";"protein complex format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1907602";"Cyclin-dependent kinase 1/cyclin B1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL2163247";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2012";"None";"";"";""
"CHEMBL451298";"";"None";"497.29";"0";"3.46";"89e";"O=C1NC(=O)c2ccc(I)cc2/C1=C/NCc1ccc(-c2ccccn2)c(O)c1";"IC50";"'>'";"50000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL1016198";"Inhibition of CDK1/Cyclin B1 assessed as inhibition of retinoblastoma susceptibility gene product phosphorylation";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1907602";"Cyclin-dependent kinase 1/cyclin B1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL1153424";"1";"Scientific Literature";"J Med Chem";"2009";"None";"";"";""
"CHEMBL484274";"";"None";"417.26";"0";"2.95";"17d";"CCOc1ccc(CN/C=C2\C(=O)NC(=O)c3ccc(Br)cc32)cc1O";"IC50";"'<'";"50000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL1016198";"Inhibition of CDK1/Cyclin B1 assessed as inhibition of retinoblastoma susceptibility gene product phosphorylation";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1907602";"Cyclin-dependent kinase 1/cyclin B1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL1153424";"1";"Scientific Literature";"J Med Chem";"2009";"None";"";"";""
"CHEMBL489854";"";"None";"417.26";"0";"3.13";"11";"COc1ccc(C(C)N/C=C2\C(=O)NC(=O)c3ccc(Br)cc32)cc1O";"IC50";"'<'";"50000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL1016198";"Inhibition of CDK1/Cyclin B1 assessed as inhibition of retinoblastoma susceptibility gene product phosphorylation";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1907602";"Cyclin-dependent kinase 1/cyclin B1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL1153424";"1";"Scientific Literature";"J Med Chem";"2009";"None";"";"";""
"CHEMBL489853";"";"None";"390.40";"0";"3.06";"5i";"COc1ccc(CN/C=C2\C(=O)NC(=O)c3ccc(-c4ccoc4)cc32)cc1O";"IC50";"'='";"2500.0";"nM";"5.60";"";"";"UO_0000065";"14.35";"0.26";"2.54";"5.56";"0";"CHEMBL1016198";"Inhibition of CDK1/Cyclin B1 assessed as inhibition of retinoblastoma susceptibility gene product phosphorylation";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1907602";"Cyclin-dependent kinase 1/cyclin B1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL1153424";"1";"Scientific Literature";"J Med Chem";"2009";"None";"";"";""
"CHEMBL489244";"";"None";"403.23";"0";"2.56";"5d";"COc1ccc(CN/C=C2\C(=O)NC(=O)c3ccc(Br)cc32)cc1O";"IC50";"'<'";"50000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL1016198";"Inhibition of CDK1/Cyclin B1 assessed as inhibition of retinoblastoma susceptibility gene product phosphorylation";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1907602";"Cyclin-dependent kinase 1/cyclin B1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL1153424";"1";"Scientific Literature";"J Med Chem";"2009";"None";"";"";""
"CHEMBL1171969";"";"None";"404.62";"1";"5.47";"12";"O=S(=O)(Nc1cccc(C(F)(F)F)c1)c1cc(Cl)c(Cl)cc1Cl";"IC50";"'='";"100.0";"nM";"7.00";"";"";"UO_0000065";"17.30";"0.42";"1.53";"15.16";"0";"CHEMBL1175696";"Inhibition of human CDK1/cyclin B";"B";"BAO_0000223";"protein complex format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1907602";"Cyclin-dependent kinase 1/cyclin B1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL1177790";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2010";"None";"";"";""
"CHEMBL180431";"";"None";"403.53";"0";"4.45";"20";"COc1ccc2cnc(Nc3ccc(N4CCNCC4)cc3)nc2c1C1CCCC1";"IC50";"'='";"132.0";"nM";"6.88";"";"";"UO_0000065";"17.05";"0.31";"2.43";"11.04";"0";"CHEMBL876478";"Inhibitory concentration against CDK1/ Cyclin B";"B";"BAO_0000223";"protein complex format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1907602";"Cyclin-dependent kinase 1/cyclin B1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL1142797";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2005";"None";"";"";""
"CHEMBL182011";"";"None";"378.48";"0";"4.34";"10";"COc1ccc2cnc(Nc3ccc(N4CCOCC4)cc3)nc2c1C(C)C";"IC50";"'='";"1970.0";"nM";"5.71";"";"";"UO_0000065";"15.07";"0.28";"1.37";"9.59";"0";"CHEMBL876478";"Inhibitory concentration against CDK1/ Cyclin B";"B";"BAO_0000223";"protein complex format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1907602";"Cyclin-dependent kinase 1/cyclin B1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL1142797";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2005";"None";"";"";""
"CHEMBL183455";"";"None";"319.41";"1";"5.04";"15";"COc1ccc2cnc(Nc3ccccc3)nc2c1C1CCCC1";"IC50";"'='";"801.0";"nM";"6.10";"";"";"UO_0000065";"19.09";"0.35";"1.06";"12.96";"0";"CHEMBL876478";"Inhibitory concentration against CDK1/ Cyclin B";"B";"BAO_0000223";"protein complex format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1907602";"Cyclin-dependent kinase 1/cyclin B1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL1142797";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2005";"None";"";"";""
"CHEMBL3330410";"";"None";"481.60";"0";"3.71";"73";"NS(=O)(=O)c1cccc(-c2n[nH]c3ccc(NC(=O)C(c4ccsc4)N4CCCC4)cc23)c1";"Inhibition";"'='";"-4.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL3367754";"Inhibition of human CDK1/cyclinB at 1 uM by radiometric Assay";"B";"BAO_0000223";"protein complex format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1907602";"Cyclin-dependent kinase 1/cyclin B1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL3352261";"1";"Scientific Literature";"Bioorg Med Chem";"2014";"None";"";"";""
"CHEMBL303958";"";"None";"251.29";"0";"2.00";"1a";"Nc1nc(N)c(N=O)c(OCC2CCCCC2)n1";"IC50";"'='";"2900.0";"nM";"5.54";"";"";"UO_0000065";"22.04";"0.42";"3.54";"4.75";"0";"CHEMBL664794";"Inhibition of Cyclin dependent kinase 1-cyclin B1 from starfish oocytes at 12.5 uM ATP";"B";"BAO_0000219";"cell-based format";"Asteroidea";"None";"None";"Oocyte";"None";"";"";"";"CHEMBL1907602";"Cyclin-dependent kinase 1/cyclin B1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL1136262";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2003";"CHEMBL3833641";"";"";""
"CHEMBL3628627";"";"None";"684.77";"3";"5.33";"4";"CS(=O)(=O)c1cccc(Nc2nccc(-c3sc(N4CCOCC4)nc3-c3cccc(NS(=O)(=O)c4c(F)cccc4F)c3)n2)c1";"Inhibition";"'='";"70.82";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL3632294";"Inhibition of CDK1/cyclin B (unknown origin) at 10 uM after 120 mins P33 radiolabeled kinase activity assay";"B";"BAO_0000223";"protein complex format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1907602";"Cyclin-dependent kinase 1/cyclin B1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL3627608";"1";"Scientific Literature";"Bioorg Med Chem";"2015";"None";"";"";""
"CHEMBL1077005";"";"None";"292.30";"0";"2.07";"13";"CN1C(=O)/C(=C2\Nc3ccccc3\C2=N/O)c2cccnc21";"Activity";"'='";"109.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL1108609";"Inhibition of human CDK1/Cyclin B assessed as residual enzyme activity at 0.3 uM after 40 mins by scintillation counting";"B";"BAO_0000223";"protein complex format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1907602";"Cyclin-dependent kinase 1/cyclin B1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL1154822";"1";"Scientific Literature";"J Nat Prod";"2009";"None";"";"";""
"CHEMBL1078665";"";"None";"477.35";"0";"4.89";"19";"Cc1cc(OCc2ccc(F)cc2F)c(Br)c(=O)n1Cc1ccc(CN(C)C)cc1";"Inhibition";"'<'";"50.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL1102617";"Inhibition of CDK1/cyclin B at 10 uM";"B";"BAO_0000223";"protein complex format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1907602";"Cyclin-dependent kinase 1/cyclin B1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL1154277";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2009";"None";"";"";""
"CHEMBL280074";"OLOMOUCINE";"None";"298.35";"0";"1.38";"Olomucine";"Cn1cnc2c(NCc3ccccc3)nc(NCCO)nc21";"GI";"'='";"50.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL1106005";"Inhibition of CDK1/cyclin B at 7 uM";"B";"BAO_0000223";"protein complex format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1907602";"Cyclin-dependent kinase 1/cyclin B1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL1154874";"1";"Scientific Literature";"Eur J Med Chem";"2010";"None";"";"";""
"CHEMBL1080666";"";"None";"312.38";"0";"4.74";"11";"Cc1ccc(Nc2nccc(-c3cnc4ccccc4c3)n2)cc1";"Inhibition";"'='";"73.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL1105961";"Inhibition of human CDK1/cyclinB at 7 uM";"B";"BAO_0000223";"protein complex format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1907602";"Cyclin-dependent kinase 1/cyclin B1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL1153702";"1";"Scientific Literature";"Eur J Med Chem";"2010";"None";"";"";""
"CHEMBL2348846";"";"None";"402.51";"0";"2.91";"27j";"CNc1nc(C2CC2)c(-c2ccnc(Nc3cccc(S(N)(=O)=O)c3)n2)s1";"Ki";"'='";"18.0";"nM";"7.75";"";"";"UO_0000065";"19.24";"0.39";"4.83";"6.30";"0";"CHEMBL2350830";"Inhibition of human recombinant His6 tagged CDK1/Cyclin B expressed in Sf21 insect cells after 40 mins by scintillation counting analysis";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1907602";"Cyclin-dependent kinase 1/cyclin B1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL2346630";"1";"Scientific Literature";"J Med Chem";"2013";"None";"";"";""
"CHEMBL2348865";"";"None";"391.44";"0";"2.39";"9a, CC214-1";"O=c1[nH]c2ncc(-c3ccc(-c4nc[nH]n4)cc3)nc2n1CCC1CCOCC1";"Activity";"'='";"90.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL2349968";"Inhibition of CDK1/cyclin B (unknown origin) assessed as remaining activity at 10 uM relative to control";"B";"BAO_0000223";"protein complex format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1907602";"Cyclin-dependent kinase 1/cyclin B1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL2346597";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2013";"None";"";"";""
"CHEMBL1923101";"";"None";"464.28";"0";"0.15";"4e";"NC(=O)c1c(-c2ccc(Br)cc2)n([C@H]2O[C@@H](CO)[C@@H](O)[C@@H]2O)c2ncnc(N)c12";"IC50";"";"";"";"";"";"Not Active";"";"";"";"";"";"0";"CHEMBL1925864";"Inhibition of CDK1/Cyclin B in human HeLa cell extracts using histone H1 as substrate preincubated for 30 mins before substrate addition measured after 15 mins by autoradiography";"B";"BAO_0000223";"protein complex format";"Homo sapiens";"None";"None";"HeLa";"None";"";"";"";"CHEMBL1907602";"Cyclin-dependent kinase 1/cyclin B1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL1921796";"1";"Scientific Literature";"Bioorg Med Chem";"2011";"CHEMBL3308376";"";"";""
"CHEMBL1923230";"";"None";"375.34";"0";"-1.02";"4i";"NC(=O)c1c(-c2ccco2)n([C@H]2O[C@@H](CO)[C@@H](O)[C@@H]2O)c2ncnc(N)c12";"IC50";"";"";"";"";"";"Not Active";"";"";"";"";"";"0";"CHEMBL1925864";"Inhibition of CDK1/Cyclin B in human HeLa cell extracts using histone H1 as substrate preincubated for 30 mins before substrate addition measured after 15 mins by autoradiography";"B";"BAO_0000223";"protein complex format";"Homo sapiens";"None";"None";"HeLa";"None";"";"";"";"CHEMBL1907602";"Cyclin-dependent kinase 1/cyclin B1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL1921796";"1";"Scientific Literature";"Bioorg Med Chem";"2011";"CHEMBL3308376";"";"";""
"CHEMBL1922217";"";"None";"382.51";"0";"3.98";"alphaS-31";"CC[C@H](Nc1nc(NCc2ccccc2)c2ncn(C(C)C)c2n1)C(C)(C)O";"IC50";"'='";"9100.0";"nM";"5.04";"";"";"UO_0000065";"13.18";"0.25";"1.06";"5.74";"0";"CHEMBL1926119";"Inhibition of CDK1/cyclin B";"B";"BAO_0000223";"protein complex format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1907602";"Cyclin-dependent kinase 1/cyclin B1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL1921760";"1";"Scientific Literature";"Bioorg Med Chem";"2011";"None";"";"";""
"CHEMBL1923097";"";"None";"452.29";"0";"0.99";"3j";"N#Cc1c(-c2ccc(Br)s2)n([C@H]2O[C@@H](CO)[C@@H](O)[C@@H]2O)c2ncnc(N)c12";"IC50";"'>'";"100000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL1925864";"Inhibition of CDK1/Cyclin B in human HeLa cell extracts using histone H1 as substrate preincubated for 30 mins before substrate addition measured after 15 mins by autoradiography";"B";"BAO_0000223";"protein complex format";"Homo sapiens";"None";"None";"HeLa";"None";"";"";"";"CHEMBL1907602";"Cyclin-dependent kinase 1/cyclin B1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL1921796";"1";"Scientific Literature";"Bioorg Med Chem";"2011";"CHEMBL3308376";"";"";""
"CHEMBL2348843";"";"None";"430.44";"0";"3.05";"27g";"CNc1nc(C(F)(F)F)c(-c2ccnc(Nc3ccc(S(N)(=O)=O)cc3)n2)s1";"Ki";"'='";"0.5";"nM";"9.30";"";"";"UO_0000065";"21.61";"0.45";"6.25";"7.57";"0";"CHEMBL2350830";"Inhibition of human recombinant His6 tagged CDK1/Cyclin B expressed in Sf21 insect cells after 40 mins by scintillation counting analysis";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1907602";"Cyclin-dependent kinase 1/cyclin B1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL2346630";"1";"Scientific Literature";"J Med Chem";"2013";"None";"";"";""
"CHEMBL2348648";"";"None";"400.48";"0";"3.67";"12q";"CNc1nc(C)c(-c2nc(Nc3cccc(N4CCOCC4)c3)ncc2F)s1";"Ki";"'='";"18.0";"nM";"7.75";"";"";"UO_0000065";"19.34";"0.38";"4.07";"10.30";"0";"CHEMBL2350830";"Inhibition of human recombinant His6 tagged CDK1/Cyclin B expressed in Sf21 insect cells after 40 mins by scintillation counting analysis";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1907602";"Cyclin-dependent kinase 1/cyclin B1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL2346630";"1";"Scientific Literature";"J Med Chem";"2013";"None";"";"";""
"CHEMBL269872";"";"None";"221.26";"0";"1.36";"11, page S7 table 1";"CC(C)CCOc1nc(N)nc2[nH]cnc12";"IC50";"'='";"21000.0";"nM";"4.68";"";"";"UO_0000065";"21.14";"0.40";"3.32";"5.21";"1";"CHEMBL952114";"Inhibition of CDK1/Cyclin B";"B";"BAO_0000223";"protein complex format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1907602";"Cyclin-dependent kinase 1/cyclin B1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL1143196";"1";"Scientific Literature";"J Med Chem";"2008";"None";"";"";""
"CHEMBL3093079";"";"None";"368.35";"0";"3.85";"25";"Fc1ccc2c(-c3nnc(N[C@@H](c4cccnc4F)C4CC4)o3)c[nH]c2n1";"IC50";"'>'";"50000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL3095006";"Inhibition of CDK1/cyclin B (unknown origin) by HTRF assay";"B";"BAO_0000223";"protein complex format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1907602";"Cyclin-dependent kinase 1/cyclin B1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL3091324";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2013";"None";"";"";""
