Molecule ChEMBL ID,Molecule Name,Molecule Max Phase,Molecular Weight,#RO5 Violations,AlogP,Compound Key,Smiles,Standard Type,Standard Relation,Standard Value,Standard Units,pChEMBL Value,Data Validity Comment,Comment,Uo Units,Ligand Efficiency BEI,Ligand Efficiency LE,Ligand Efficiency LLE,Ligand Efficiency SEI,Potential Duplicate,Assay ChEMBL ID,Assay Description,Assay Type,BAO Format ID,BAO Label,Assay Organism,Assay Tissue ChEMBL ID,Assay Tissue Name,Assay Cell Type,Assay Subcellular Fraction,Assay Parameters,Assay Variant Accession,Assay Variant Mutation,Target ChEMBL ID,Target Name,Target Organism,Target Type,Document ChEMBL ID,Source ID,Source Description,Document Journal,Document Year,Cell ChEMBL ID,Properties,Action Type,Standard Text Value
CHEMBL24828,VANDETANIB,4,475.36,0,4.43,Vandetanib,COc1cc2/c(=N/c3ccc(Br)cc3F)nc[nH]c2cc1OCC1CCN(C)CC1,Kd,'>',10000,nM,,,,UO_0000065,,,,,1,CHEMBL1908527,Binding constant for CDK9 kinase domain,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL3116,Cyclin-dependent kinase 9,Homo sapiens,SINGLE PROTEIN,CHEMBL1908390,1,Scientific Literature,Nat Biotechnol,2011,None,,,
CHEMBL31965,CANERTINIB,3,485.95,0,4.39,CI-1033,C=CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCCCN1CCOCC1,Kd,'>',10000,nM,,,,UO_0000065,,,,,1,CHEMBL1908527,Binding constant for CDK9 kinase domain,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL3116,Cyclin-dependent kinase 9,Homo sapiens,SINGLE PROTEIN,CHEMBL1908390,1,Scientific Literature,Nat Biotechnol,2011,None,,,
CHEMBL4540226,,None,419.56,0,4.2,4.35,CC(C)c1n[nH]c2c(NCc3ccc(-c4ccccn4)cc3)nc(SCCN)nc12,Inhibition,,,%,,,Tde,UO_0000187,,,,,0,CHEMBL4386208,Inhibition of CDK9 in human Mino cells assessed as decrease in phosphorylation of Rb at Ser 608 residue at 12.5 nM by immunoblotting analysis,B,BAO_0000219,cell-based format,Homo sapiens,None,None,None,None,,,,CHEMBL3116,Cyclin-dependent kinase 9,Homo sapiens,SINGLE PROTEIN,CHEMBL4385606,1,Scientific Literature,J Med Chem,2019,None,,,
CHEMBL4455718,,None,394.48,0,2.61,4,COC(=O)N1CCN([C@H]2CC[C@H](Nc3ncnc4ccc(C#N)cc34)CC2)CC1,Inhibition,'=',84,%,,,,UO_0000187,,,,,0,CHEMBL4323533,Inhibition of CDK9 (unknown origin) at 1 uM relative to control,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3116,Cyclin-dependent kinase 9,Homo sapiens,SINGLE PROTEIN,CHEMBL4321825,1,Scientific Literature,J Med Chem,2019,None,,,
CHEMBL4455718,,None,394.48,0,2.61,4,COC(=O)N1CCN([C@H]2CC[C@H](Nc3ncnc4ccc(C#N)cc34)CC2)CC1,IC50,'=',370,nM,6.43,,,UO_0000065,16.3,0.3,3.82,6.81,0,CHEMBL4323546,Inhibition of CDK9 (unknown origin),B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3116,Cyclin-dependent kinase 9,Homo sapiens,SINGLE PROTEIN,CHEMBL4321825,1,Scientific Literature,J Med Chem,2019,None,,,
CHEMBL143703,,None,213.24,0,2.73,SID103904386,O=C(Nc1ccccc1)Nc1ccccn1,Ki,'>',63095.73,nM,,,inactive,UO_0000065,,,,,0,CHEMBL1963831,PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CDK9,F,BAO_0000019,assay format,None,None,None,None,None,,,,CHEMBL3116,Cyclin-dependent kinase 9,Homo sapiens,SINGLE PROTEIN,CHEMBL1201862,7,PubChem BioAssays,,,None,,,
CHEMBL1983589,,None,342.83,0,3.36,SID103904258,NC1CCC(Nc2cc(Cl)nc(-c3c[nH]c4ncccc34)n2)CC1,Ki,'=',63.1,nM,7.2,,active,UO_0000065,,,,,0,CHEMBL1963831,PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CDK9,F,BAO_0000019,assay format,None,None,None,None,None,,,,CHEMBL3116,Cyclin-dependent kinase 9,Homo sapiens,SINGLE PROTEIN,CHEMBL1201862,7,PubChem BioAssays,,,None,,,
CHEMBL1989471,,None,252.32,0,3.51,SID103905460,Cc1ccnc2[nH]c3cc(C(C)C)ccc3c(=O)c12,Ki,'=',158.49,nM,6.8,,active,UO_0000065,,,,,0,CHEMBL1963831,PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CDK9,F,BAO_0000019,assay format,None,None,None,None,None,,,,CHEMBL3116,Cyclin-dependent kinase 9,Homo sapiens,SINGLE PROTEIN,CHEMBL1201862,7,PubChem BioAssays,,,None,,,
CHEMBL1987261,,None,313.38,0,3.16,SID103904229,CC(C)(CN)CNc1cc(-c2c[nH]c3ncccc23)cc(F)n1,Ki,'=',100,nM,7,,active,UO_0000065,,,,,0,CHEMBL1963831,PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CDK9,F,BAO_0000019,assay format,None,None,None,None,None,,,,CHEMBL3116,Cyclin-dependent kinase 9,Homo sapiens,SINGLE PROTEIN,CHEMBL1201862,7,PubChem BioAssays,,,None,,,
CHEMBL491473,CEDIRANIB,3,450.51,1,5.22,SID103905340,COc1cc2c(Oc3ccc4[nH]c(C)cc4c3F)ncnc2cc1OCCCN1CCCC1,Ki,'>',1584.89,nM,,,inactive,UO_0000065,,,,,0,CHEMBL1963831,PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CDK9,F,BAO_0000019,assay format,None,None,None,None,None,,,,CHEMBL3116,Cyclin-dependent kinase 9,Homo sapiens,SINGLE PROTEIN,CHEMBL1201862,7,PubChem BioAssays,,,None,,,
CHEMBL2007479,,None,275.38,0,3.17,SID103905435,CCCCNc1nc(N)c(C(=O)c2ccccc2)s1,Ki,'=',199.53,nM,6.7,,active,UO_0000065,,,,,0,CHEMBL1963831,PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CDK9,F,BAO_0000019,assay format,None,None,None,None,None,,,,CHEMBL3116,Cyclin-dependent kinase 9,Homo sapiens,SINGLE PROTEIN,CHEMBL1201862,7,PubChem BioAssays,,,None,,,
CHEMBL4062803,,None,320.36,0,3.73,19,Cc1n[nH]c2cc(Nc3nc(NC4CC4)c4occc4n3)ccc12,IC50,'>',10000,nM,,,,UO_0000065,,,,,0,CHEMBL4007695,Inhibition of CDK9 (unknown origin) after 60 mins by TR-FRET assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3116,Cyclin-dependent kinase 9,Homo sapiens,SINGLE PROTEIN,CHEMBL4007384,1,Scientific Literature,Bioorg Med Chem Lett,2016,None,,,
CHEMBL2420562,,None,443.55,0,4.48,25,CC[C@@H](NC(=O)c1ccc2nc(N[C@H]3CC[C@H](O)CC3)c3nccn3c2c1)c1ccccc1,Inhibition,'<',35,%,,,,UO_0000187,,,,,0,CHEMBL2424244,Inhibition of CDK9 in human PC3 cell lysates at 10 uM using desthiobiotin-tagged ATP probe AX9989 followed by trypsinization by LC/MS analysis,B,BAO_0000357,single protein format,Homo sapiens,None,None,PC-3,None,,,,CHEMBL3116,Cyclin-dependent kinase 9,Homo sapiens,SINGLE PROTEIN,CHEMBL2417377,1,Scientific Literature,Bioorg Med Chem Lett,2013,CHEMBL3307570,,,
CHEMBL1083786,,None,408.53,0,3.63,23,CC(=O)N1CCN(c2ccc(Nc3nccc(-c4sc(C)nc4C)n3)cc2)CC1,Ki,'=',1153,nM,5.94,,,UO_0000065,14.54,0.28,2.31,8,0,CHEMBL1119484,Inhibition of CDK9,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL3116,Cyclin-dependent kinase 9,Homo sapiens,SINGLE PROTEIN,CHEMBL1155519,1,Scientific Literature,J Med Chem,2010,None,,,
CHEMBL1084630,,None,396.52,0,3.92,20,CCNc1nc(C)c(-c2ccnc(Nc3ccc(N4CCOCC4)cc3)n2)s1,Ki,'=',559,nM,6.25,,,UO_0000065,15.77,0.3,2.33,8.31,0,CHEMBL1119484,Inhibition of CDK9,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL3116,Cyclin-dependent kinase 9,Homo sapiens,SINGLE PROTEIN,CHEMBL1155519,1,Scientific Literature,J Med Chem,2010,None,,,
CHEMBL189963,PALBOCICLIB,4,447.54,0,2.97,SGCV1170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL3673434,,None,385.44,0,3.53,BDBM164883,COc1cc(F)ccc1-c1ccnc(NC(=O)[C@H]2CCC[C@@H](NC(C)=O)C2)c1,IC50,'=',3,nM,8.52,,308356,UO_0000065,22.11,0.42,4.99,10.61,0,CHEMBL3707939,In Vitro Kinase Inhibition Assay: In vitro kinase assay analysis may be performed using standard techniques described in the art. These techniques are also used by commercial services providers in order to offer in vitro kinase activity assay services,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL1082152,,None,409.42,0,1.65,34,Cn1cc(C2=C(c3cccc(NCC(O)CO)c3)C(=O)NC2=O)c2cc(F)ccc21,Kd,'=',410,nM,6.39,,,UO_0000065,15.6,0.29,4.74,6.17,0,CHEMBL1103003,Inhibition of CDK9,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL3116,Cyclin-dependent kinase 9,Homo sapiens,SINGLE PROTEIN,CHEMBL1154951,1,Scientific Literature,Bioorg Med Chem Lett,2010,None,,,
CHEMBL1996576,,None,443.47,0,4.27,SID103905480,O=C(Cc1ccc(OC(F)(F)F)cc1)N1CCC2(CC1)NCCc1c2[nH]c2ccccc12,Ki,'>',1584.89,nM,,,inactive,UO_0000065,,,,,0,CHEMBL1963831,PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CDK9,F,BAO_0000019,assay format,None,None,None,None,None,,,,CHEMBL3116,Cyclin-dependent kinase 9,Homo sapiens,SINGLE PROTEIN,CHEMBL1201862,7,PubChem BioAssays,,,None,,,
CHEMBL101311,,None,448.35,0,4.57,SID103905214,CN(C)CC(O)COc1ccc(Nc2nccc(Nc3cc(Cl)ccc3Cl)n2)cc1,Ki,'=',630.96,nM,6.2,,active,UO_0000065,,,,,0,CHEMBL1963831,PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CDK9,F,BAO_0000019,assay format,None,None,None,None,None,,,,CHEMBL3116,Cyclin-dependent kinase 9,Homo sapiens,SINGLE PROTEIN,CHEMBL1201862,7,PubChem BioAssays,,,None,,,
CHEMBL1979690,,None,434.94,0,4.25,SID103904406,CN1CCN(c2ccc(Nc3ncc(Cl)c(Nc4ccc5[nH]ncc5c4)n3)cc2)CC1,Ki,'=',501.19,nM,6.3,,active,UO_0000065,,,,,0,CHEMBL1963831,PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CDK9,F,BAO_0000019,assay format,None,None,None,None,None,,,,CHEMBL3116,Cyclin-dependent kinase 9,Homo sapiens,SINGLE PROTEIN,CHEMBL1201862,7,PubChem BioAssays,,,None,,,
CHEMBL2002613,,None,454.49,0,4.14,SID103904522,COc1cc(OC)cc(C(=O)Nc2n[nH]c3ccc(-c4cn(Cc5ccccc5)nn4)cc23)c1,Ki,'>',1584.89,nM,,,inactive,UO_0000065,,,,,0,CHEMBL1963831,PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CDK9,F,BAO_0000019,assay format,None,None,None,None,None,,,,CHEMBL3116,Cyclin-dependent kinase 9,Homo sapiens,SINGLE PROTEIN,CHEMBL1201862,7,PubChem BioAssays,,,None,,,
CHEMBL3960677,,None,434.47,0,4.36,BDBM180828,COc1cc(CS(C)(=N)=O)cc(Nc2ncc(F)c(-c3ccc(F)cc3OC)n2)c1,IC50,'=',3,nM,8.52,,327496,UO_0000065,19.62,0.39,4.16,8.77,0,CHEMBL3887262,CDK9/CycT1 Kinase Assay: Recombinant full-length His-tagged human CDK9 and CycT1,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL3589663,,None,292.29,0,3.58,5k,COc1cccc2c1[nH]c1c3ccccc3nc(C(=O)O)c21,IC50,'=',120,nM,6.92,,,UO_0000065,23.68,0.43,3.34,9.2,0,CHEMBL3591180,Inhibition of human recombinant CDK9 expressed in insect cells using CDK7/9 tide as substrate after 30 mins by scintillation counting analysis,B,BAO_0000219,cell-based format,Homo sapiens,None,None,None,None,,,,CHEMBL3116,Cyclin-dependent kinase 9,Homo sapiens,SINGLE PROTEIN,CHEMBL3588821,1,Scientific Literature,J Med Chem,2015,None,,,
CHEMBL3589667,,None,418.19,0,4.18,5o,COc1ccc2c(c1)nc(C(=O)O)c1c3cccc(I)c3[nH]c21,IC50,'>',10000,nM,,,,UO_0000065,,,,,0,CHEMBL3591180,Inhibition of human recombinant CDK9 expressed in insect cells using CDK7/9 tide as substrate after 30 mins by scintillation counting analysis,B,BAO_0000219,cell-based format,Homo sapiens,None,None,None,None,,,,CHEMBL3116,Cyclin-dependent kinase 9,Homo sapiens,SINGLE PROTEIN,CHEMBL3588821,1,Scientific Literature,J Med Chem,2015,None,,,
CHEMBL1834114,,None,413.42,0,3.94,11,Nc1c(F)c(NCCCc2ccccc2)c(F)c2c1c(=O)c(C(=O)O)cn2C1CC1,Inhibition,'<',35,%,,,,UO_0000187,,,,,0,CHEMBL1837580,Inhibition of human CDK9 in HL60 cells lysate at 10 uM using post probe-labeling by LC-MS/MS analysis relative to control,B,BAO_0000219,cell-based format,Homo sapiens,None,None,HL-60,None,,,,CHEMBL3116,Cyclin-dependent kinase 9,Homo sapiens,SINGLE PROTEIN,CHEMBL1833925,1,Scientific Literature,Bioorg Med Chem Lett,2011,CHEMBL3307654,,,
CHEMBL451570,,None,275.29,0,1.24,R-89,Nc1nccc(-c2cc3c([nH]2)[C@H](CCF)CNC3=O)n1,IC50,'=',96,nM,7.02,,,UO_0000065,25.49,0.48,5.78,7.26,0,CHEMBL1019786,Inhibition of CDK9,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL3116,Cyclin-dependent kinase 9,Homo sapiens,SINGLE PROTEIN,CHEMBL1139384,1,Scientific Literature,J Med Chem,2009,None,,,
CHEMBL1975927,,None,406.44,0,4.2,SID103904644,COc1ccc(-n2ccc3cnc(Nc4cc(OC)c(OC)c(OC)c4)nc32)cc1,Ki,'>',1584.89,nM,,,inactive,UO_0000065,,,,,0,CHEMBL1963831,PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CDK9,F,BAO_0000019,assay format,None,None,None,None,None,,,,CHEMBL3116,Cyclin-dependent kinase 9,Homo sapiens,SINGLE PROTEIN,CHEMBL1201862,7,PubChem BioAssays,,,None,,,
CHEMBL1997119,,None,209.25,0,2.58,SID103905401,Nc1ncc2cccc(-c3ccccc3)n12,Ki,'=',15848.93,nM,4.8,,active,UO_0000065,,,,,0,CHEMBL1963831,PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CDK9,F,BAO_0000019,assay format,None,None,None,None,None,,,,CHEMBL3116,Cyclin-dependent kinase 9,Homo sapiens,SINGLE PROTEIN,CHEMBL1201862,7,PubChem BioAssays,,,None,,,
CHEMBL1983348,,None,386.46,0,4.26,SID103904905,CCCCN(CCC#N)C(=O)c1ccc2nc(-c3n[nH]c4ccccc34)[nH]c2c1,Ki,'=',794.33,nM,6.1,,active,UO_0000065,,,,,0,CHEMBL1963831,PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CDK9,F,BAO_0000019,assay format,None,None,None,None,None,,,,CHEMBL3116,Cyclin-dependent kinase 9,Homo sapiens,SINGLE PROTEIN,CHEMBL1201862,7,PubChem BioAssays,,,None,,,
CHEMBL1968394,,None,223.28,0,2.91,SID103904584,Cc1cccc(-c2ccc3c(c2)C(=O)NC3)c1,Ki,'>',63095.73,nM,,,inactive,UO_0000065,,,,,0,CHEMBL1963831,PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CDK9,F,BAO_0000019,assay format,None,None,None,None,None,,,,CHEMBL3116,Cyclin-dependent kinase 9,Homo sapiens,SINGLE PROTEIN,CHEMBL1201862,7,PubChem BioAssays,,,None,,,
CHEMBL1421,DASATINIB,4,488.02,0,3.31,SID103905543,Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(CCO)CC2)n1,Ki,'>',1584.89,nM,,,inactive,UO_0000065,,,,,0,CHEMBL1963831,PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CDK9,F,BAO_0000019,assay format,None,None,None,None,None,,,,CHEMBL3116,Cyclin-dependent kinase 9,Homo sapiens,SINGLE PROTEIN,CHEMBL1201862,7,PubChem BioAssays,,,None,,,
CHEMBL1980671,,None,227.23,0,1.37,SID103904707,Nc1ncnc2c1C(=O)Nc1ccccc1N2,Ki,'=',3981.07,nM,5.4,,active,UO_0000065,,,,,0,CHEMBL1963831,PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CDK9,F,BAO_0000019,assay format,None,None,None,None,None,,,,CHEMBL3116,Cyclin-dependent kinase 9,Homo sapiens,SINGLE PROTEIN,CHEMBL1201862,7,PubChem BioAssays,,,None,,,
CHEMBL1989423,,None,156.19,0,1.98,SID103905447,c1ccc2c(c1)Cc1c[nH]nc1-2,Ki,'>',63095.73,nM,,,inactive,UO_0000065,,,,,0,CHEMBL1963831,PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CDK9,F,BAO_0000019,assay format,None,None,None,None,None,,,,CHEMBL3116,Cyclin-dependent kinase 9,Homo sapiens,SINGLE PROTEIN,CHEMBL1201862,7,PubChem BioAssays,,,None,,,
CHEMBL1980763,,None,385.9,0,4.39,SID103905010,CC(C)Cc1nc(Nc2ccc(N3CCOCC3)c(Cl)c2)nc2[nH]ccc12,Ki,'>',1584.89,nM,,,inactive,UO_0000065,,,,,0,CHEMBL1963831,PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CDK9,F,BAO_0000019,assay format,None,None,None,None,None,,,,CHEMBL3116,Cyclin-dependent kinase 9,Homo sapiens,SINGLE PROTEIN,CHEMBL1201862,7,PubChem BioAssays,,,None,,,
CHEMBL1967538,,None,220.26,0,1.18,SID103905311,Cc1nn(C)c2sc3c(=O)[nH]cnc3c12,Ki,'>',63095.73,nM,,,inactive,UO_0000065,,,,,0,CHEMBL1963831,PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CDK9,F,BAO_0000019,assay format,None,None,None,None,None,,,,CHEMBL3116,Cyclin-dependent kinase 9,Homo sapiens,SINGLE PROTEIN,CHEMBL1201862,7,PubChem BioAssays,,,None,,,
CHEMBL4439395,,None,331.42,0,4.53,24,O=C(Cc1ccc(-c2ccccc2)cc1)Nc1cc(C2CCC2)[nH]n1,IC50,'=',911,nM,6.04,,,UO_0000065,18.23,0.33,1.51,10.45,0,CHEMBL4326799,Inhibition of CDK9 (unknown origin),B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3116,Cyclin-dependent kinase 9,Homo sapiens,SINGLE PROTEIN,CHEMBL4325851,1,Scientific Literature,Bioorg Med Chem Lett,2018,None,,,
