Molecule ChEMBL ID,Molecule Name,Molecule Max Phase,Molecular Weight,#RO5 Violations,AlogP,Compound Key,Smiles,Standard Type,Standard Relation,Standard Value,Standard Units,pChEMBL Value,Data Validity Comment,Comment,Uo Units,Ligand Efficiency BEI,Ligand Efficiency LE,Ligand Efficiency LLE,Ligand Efficiency SEI,Potential Duplicate,Assay ChEMBL ID,Assay Description,Assay Type,BAO Format ID,BAO Label,Assay Organism,Assay Tissue ChEMBL ID,Assay Tissue Name,Assay Cell Type,Assay Subcellular Fraction,Assay Parameters,Assay Variant Accession,Assay Variant Mutation,Target ChEMBL ID,Target Name,Target Organism,Target Type,Document ChEMBL ID,Source ID,Source Description,Document Journal,Document Year,Cell ChEMBL ID,Properties,Action Type,Standard Text Value
CHEMBL4798660,,None,405.5,0,3.45,55,CC(C)=CC(=O)N1CCC=C(c2ccc(CC(=O)Nc3cc(C4CC4)[nH]n3)cn2)C1,IC50,'=',178,nM,6.75,,,UO_0000065,16.65,0.31,3.3,7.42,0,CHEMBL4742550,Inhibition of CDK12 (unknown origin) using ULight - 4E - BP1( Thr37 / Thr46 ) as substrate preincubated for 60 mins bu LANCE-TR-FRET assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3559692,Cyclin-dependent kinase 12,Homo sapiens,SINGLE PROTEIN,CHEMBL4742395,38,Patent Bioactivity Data,,2019,None,TIME = 1.0 hr,INHIBITOR,
CHEMBL4791767,,None,377.45,0,2.67,59,C=CC(=O)N1CC=C(c2ccc(CC(=O)Nc3cc(C4CC4)[nH]n3)cn2)CC1,IC50,'=',40,nM,7.4,,,UO_0000065,19.6,0.36,4.73,8.13,0,CHEMBL4742550,Inhibition of CDK12 (unknown origin) using ULight - 4E - BP1( Thr37 / Thr46 ) as substrate preincubated for 60 mins bu LANCE-TR-FRET assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3559692,Cyclin-dependent kinase 12,Homo sapiens,SINGLE PROTEIN,CHEMBL4742395,38,Patent Bioactivity Data,,2019,None,TIME = 1.0 hr,INHIBITOR,
CHEMBL4784107,,None,361.41,0,1.72,60,C#CC(=O)N1CC=C(c2ccc(CC(=O)Nc3cc(C4CC4)[nH]n3)cn2)C1,IC50,'=',12,nM,7.92,,,UO_0000065,21.92,0.4,6.2,8.71,0,CHEMBL4742550,Inhibition of CDK12 (unknown origin) using ULight - 4E - BP1( Thr37 / Thr46 ) as substrate preincubated for 60 mins bu LANCE-TR-FRET assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3559692,Cyclin-dependent kinase 12,Homo sapiens,SINGLE PROTEIN,CHEMBL4742395,38,Patent Bioactivity Data,,2019,None,TIME = 1.0 hr,INHIBITOR,
CHEMBL4784107,,None,361.41,0,1.72,60,C#CC(=O)N1CC=C(c2ccc(CC(=O)Nc3cc(C4CC4)[nH]n3)cn2)C1,Occ50,'=',0.0088,uM,,,,UO_0000064,,,,,0,CHEMBL4742555,Binding affinity to CDK12 in human Jurkat cells assessed as target occupancy after 6 hrs by spectrophotometry,B,BAO_0000219,cell-based format,Homo sapiens,None,None,Jurkat,None,,,,CHEMBL3559692,Cyclin-dependent kinase 12,Homo sapiens,SINGLE PROTEIN,CHEMBL4742395,38,Patent Bioactivity Data,,2019,None,TIME = 6.0 hr,INHIBITOR,
CHEMBL4799386,,None,348.41,0,2.43,61,N#CN1CCC=C(c2ccc(CC(=O)Nc3cc(C4CC4)[nH]n3)cn2)C1,Occ50,'=',0.007,uM,,,,UO_0000064,,,,,0,CHEMBL4742555,Binding affinity to CDK12 in human Jurkat cells assessed as target occupancy after 6 hrs by spectrophotometry,B,BAO_0000219,cell-based format,Homo sapiens,None,None,Jurkat,None,,,,CHEMBL3559692,Cyclin-dependent kinase 12,Homo sapiens,SINGLE PROTEIN,CHEMBL4742395,38,Patent Bioactivity Data,,2019,None,TIME = 6.0 hr,INHIBITOR,
CHEMBL4162128,,None,458.27,0,-0.36,Ibulocydine,CC(C)C(=O)OC[C@@H]1O[C@@H](n2cnc(N)c3c(C(N)=O)c(Br)nc2-3)[C@@H](O)[C@@H]1O,IC50,'=',259,nM,6.59,,,UO_0000065,14.37,0.32,6.95,3.75,0,CHEMBL4151504,Inhibition of CDK12 in human SK-BR-3 cells assessed as reduction in RNA polymerase 2 Ser2 phosphorylation incubated for 4 hrs by,B,BAO_0000219,cell-based format,Homo sapiens,None,None,SK-BR-3,None,,,,CHEMBL3559692,Cyclin-dependent kinase 12,Homo sapiens,SINGLE PROTEIN,CHEMBL4145674,1,Scientific Literature,J Med Chem,2018,None,,,
CHEMBL400402,,None,475.98,1,5.58,TG-100572,Cc1cc(-c2cc(O)ccc2Cl)cc2nnc(Nc3ccc(OCCN4CCCC4)cc3)nc12,Kd,'>',30000,nM,,,Inactive,UO_0000065,,,,,0,CHEMBL3991652,Kinobeads (epsilon),,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL482767,SNS-314,1,430.95,1,5.1,SNS-314,O=C(Nc1cccc(Cl)c1)Nc1ncc(CCNc2ncnc3ccsc23)s1,Kd,'>',30000,nM,,,Inactive,UO_0000065,,,,,0,CHEMBL3991652,Kinobeads (epsilon),,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL4760738,,None,415.5,0,3.89,8,C=CC(=O)NCc1ccc(-c2ccc([C@H](C)C(=O)Nc3cc(C4CC4)[nH]n3)cc2)cn1,Occ50,'=',0.022,uM,,,,UO_0000064,,,,,0,CHEMBL4739833,Binding affinity to CDK12 in human Jurkat cells assessed as target occupancy level incubated for 2 hrs by measuring Bio-THZ531 bound protein level by spectrophotometry based plate based target engagement assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,Jurkat,None,,,,CHEMBL3559692,Cyclin-dependent kinase 12,Homo sapiens,SINGLE PROTEIN,CHEMBL4739718,38,Patent Bioactivity Data,,2020,None,TIME = 2.0 hr,INHIBITOR,
CHEMBL283120,AXL-1717,2,414.41,0,2.41,AXL-1717,COc1cc([C@@H]2c3cc4c(cc3[C@H](O)[C@H]3COC(=O)[C@@H]23)OCO4)cc(OC)c1OC,Kd,'>',30000,nM,,,Inactive,UO_0000065,,,,,0,CHEMBL3991652,Kinobeads (epsilon),,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL2403108,CERITINIB,4,558.15,2,6.36,Ceritinib,Cc1cc(Nc2ncc(Cl)c(Nc3ccccc3S(=O)(=O)C(C)C)n2)c(OC(C)C)cc1C1CCNCC1,Kd,'>',30000,nM,,,Inactive,UO_0000065,,,,,0,CHEMBL3991652,Kinobeads (epsilon),,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL3039517,RABUSERTIB,2,436.31,0,2.87,Rabusertib,Cc1cnc(NC(=O)Nc2cc(Br)c(C)cc2OC[C@@H]2CNCCO2)cn1,Kd,'>',30000,nM,,,Inactive,UO_0000065,,,,,0,CHEMBL3991652,Kinobeads (epsilon),,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL1879463,DACTOLISIB,3,469.55,1,5.89,Dactolisib,Cn1c(=O)n(-c2ccc(C(C)(C)C#N)cc2)c2c3cc(-c4cnc5ccccc5c4)ccc3ncc21,Kd,'>',30000,nM,,,Inactive,UO_0000065,,,,,0,CHEMBL3991652,Kinobeads (epsilon),,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL3545085,XL-228,1,437.55,0,3.3,XL-228,CC(C)c1cc(CNc2nc(Nc3cc(C4CC4)[nH]n3)cc(N3CCN(C)CC3)n2)on1,Kd,'>',30000,nM,,,Inactive,UO_0000065,,,,,0,CHEMBL3991652,Kinobeads (epsilon),,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL3545154,POZIOTINIB,3,491.35,1,5.38,Poziotinib,C=CC(=O)N1CCC(Oc2cc3c(Nc4ccc(Cl)c(Cl)c4F)ncnc3cc2OC)CC1,Kd,'>',30000,nM,,,Inactive,UO_0000065,,,,,0,CHEMBL3991652,Kinobeads (epsilon),,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL571948,Y-39983,1,280.33,0,2.83,Y-39983,C[C@@H](N)c1ccc(C(=O)Nc2ccnc3[nH]ccc23)cc1,Kd,'>',30000,nM,,,Inactive,UO_0000065,,,,,0,CHEMBL3991652,Kinobeads (epsilon),,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL608533,MIDOSTAURIN,4,570.65,2,5.91,Midostaurin,CO[C@@H]1[C@H](N(C)C(=O)c2ccccc2)C[C@H]2O[C@]1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,Kd,'>',30000,nM,,,Inactive,UO_0000065,,,,,0,CHEMBL3991652,Kinobeads (epsilon),,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL270995,BRIVANIB ALANINATE,3,441.46,0,3.42,Brivanib_alaninate,Cc1cc2c(F)c(Oc3ncnn4cc(OC[C@@H](C)OC(=O)[C@H](C)N)c(C)c34)ccc2[nH]1,Kd,'>',30000,nM,,,Inactive,UO_0000065,,,,,0,CHEMBL3991652,Kinobeads (epsilon),,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL3989868,TUCATINIB,4,480.53,1,5.09,ARRY-380,Cc1cc(Nc2ncnc3ccc(NC4=NC(C)(C)CO4)cc23)ccc1Oc1ccn2ncnc2c1,Kd,'>',30000,nM,,,Inactive,UO_0000065,,,,,0,CHEMBL3991652,Kinobeads (epsilon),,,,,,,,,,,,,,,,,,,,,,,,
